suite,noise_sigma,trial,seed,method,parameter,baseline_mse,baseline_nmse
exact,0.03,23,20261324,gaussian_oracle,sigma=32,0.0790642149780513,0.03496325527549017
exact,0.03,24,20261325,hcrd_centered,none,0.4947130713930279,0.2613255474614265
exact,0.03,24,20261325,hcrd_thresholded,z=3.5,7.714358602015005e-05,4.0750065069207456e-05
exact,0.03,24,20261325,hcrd_adaptive_guided,pilot-calibrated,0.011610071458821224,0.006132864594621459
exact,0.03,24,20261325,emd_residue,default,0.02073029466574847,0.010950500230990574
exact,0.03,24,20261325,vmd_low_mode,K=5;alpha=2000,0.05426381757040606,0.02866413412931136
exact,0.03,24,20261325,l1_trend_oracle,lambda=300,0.021249862489802963,0.011224954968323589
exact,0.03,24,20261325,gaussian_oracle,sigma=32,0.07094717581283375,0.037476894451008734
exact,0.03,25,20261326,hcrd_centered,none,0.825096879915051,0.9773374216335373
exact,0.03,25,20261326,hcrd_thresholded,z=3.5,0.00036720489756536886,0.00043495872610098114
exact,0.03,25,20261326,hcrd_adaptive_guided,pilot-calibrated,0.017456580776244613,0.020677535040671855
exact,0.03,25,20261326,emd_residue,default,0.0032633754512507787,0.003865508435416685
exact,0.03,25,20261326,vmd_low_mode,K=5;alpha=2000,0.03860808740297015,0.04573175528248993
exact,0.03,25,20261326,l1_trend_oracle,lambda=300,0.04628180252165227,0.05482136540101957
exact,0.03,25,20261326,gaussian_oracle,sigma=32,0.04298232713475653,0.05091309614698482
exact,0.03,26,20261327,hcrd_centered,none,1.0548948193963466,0.5046430473825262
exact,0.03,26,20261327,hcrd_thresholded,z=3.5,0.0005130031978215552,0.0002454116678796414
exact,0.03,26,20261327,hcrd_adaptive_guided,pilot-calibrated,0.013076308014060576,0.006255474767147133
exact,0.03,26,20261327,emd_residue,default,0.01822491344267827,0.00871847665652474
exact,0.03,26,20261327,vmd_low_mode,K=5;alpha=2000,0.08192777743514046,0.0391928015096382
exact,0.03,26,20261327,l1_trend_oracle,lambda=300,0.06839535632388698,0.03271913029381552
exact,0.03,26,20261327,gaussian_oracle,sigma=32,0.0987510202382945,0.04724074369206163
exact,0.03,27,20261328,hcrd_centered,none,0.5510118819740562,0.10925738772641697
exact,0.03,27,20261328,hcrd_thresholded,z=3.5,4.205000884712828e-05,8.337885753117526e-06
exact,0.03,27,20261328,hcrd_adaptive_guided,pilot-calibrated,0.0028845878058564776,0.0005719704758566254
exact,0.03,27,20261328,emd_residue,default,0.027319895465457527,0.00541712530920561
exact,0.03,27,20261328,vmd_low_mode,K=5;alpha=2000,0.009278178936304648,0.0018397236549730909
exact,0.03,27,20261328,l1_trend_oracle,lambda=300,0.024750828575815023,0.004907717896336086
exact,0.03,27,20261328,gaussian_oracle,sigma=32,0.006361887675406723,0.0012614668597229145
exact,0.03,28,20261329,hcrd_centered,none,1.0938590697977721,0.9959722657726977
exact,0.03,28,20261329,hcrd_thresholded,z=3.5,0.0007884403034743501,0.0007178846865739644
exact,0.03,28,20261329,hcrd_adaptive_guided,pilot-calibrated,0.021287999813809515,0.01938298816889493
exact,0.03,28,20261329,emd_residue,default,0.0002383778075368138,0.00021704595375916317
exact,0.03,28,20261329,vmd_low_mode,K=5;alpha=2000,0.037467682429412986,0.034114790097570166
exact,0.03,28,20261329,l1_trend_oracle,lambda=300,0.07202093075382025,0.06557595175327495
exact,0.03,28,20261329,gaussian_oracle,sigma=64,0.01729695279840283,0.015749090303537525
exact,0.03,29,20261330,hcrd_centered,none,0.7529983252758518,0.34196112127504563
exact,0.03,29,20261330,hcrd_thresholded,z=3.5,0.0010546542932245264,0.00047895294393447663
exact,0.03,29,20261330,hcrd_adaptive_guided,pilot-calibrated,0.010290787814679805,0.004673382691285963
exact,0.03,29,20261330,emd_residue,default,0.08797273787788429,0.039951292156375454
exact,0.03,29,20261330,vmd_low_mode,K=5;alpha=2000,0.07109455472755843,0.0322863581964538
exact,0.03,29,20261330,l1_trend_oracle,lambda=300,0.04048056648921171,0.01838354673820654
exact,0.03,29,20261330,gaussian_oracle,sigma=32,0.0912155916055628,0.041423977897664006
exact,0.03,30,20261331,hcrd_centered,none,1.164538713054203,0.615298401377244
exact,0.03,30,20261331,hcrd_thresholded,z=3.5,0.001185166091162802,0.0006261971311769068
exact,0.03,30,20261331,hcrd_adaptive_guided,pilot-calibrated,0.012623563965514817,0.006669815816851358
exact,0.03,30,20261331,emd_residue,default,0.046058578543969615,0.024335618412793518
exact,0.03,30,20261331,vmd_low_mode,K=5;alpha=2000,0.022461720751208027,0.011867927373709463
exact,0.03,30,20261331,l1_trend_oracle,lambda=300,0.07805560252054808,0.041241640927050384
exact,0.03,30,20261331,gaussian_oracle,sigma=64,0.0061940446980739815,0.00327269996099024
exact,0.03,31,20261332,hcrd_centered,none,0.8248864499041089,0.6079128081240853
exact,0.03,31,20261332,hcrd_thresholded,z=3.5,2.214128936523172e-05,1.6317365129552864e-05
exact,0.03,31,20261332,hcrd_adaptive_guided,pilot-calibrated,0.00984919764051637,0.007258518304078638
exact,0.03,31,20261332,emd_residue,default,0.0029945430211851627,0.0022068747247195953
exact,0.03,31,20261332,vmd_low_mode,K=5;alpha=2000,0.016529765549016716,0.012181865993439032
exact,0.03,31,20261332,l1_trend_oracle,lambda=300,0.045958025067925595,0.0338694763117124
exact,0.03,31,20261332,gaussian_oracle,sigma=64,0.0046972846541937785,0.0034617364669053087
exact,0.03,32,20261333,hcrd_centered,none,0.5841708020252351,0.1399138298473492
exact,0.03,32,20261333,hcrd_thresholded,z=3.5,0.0016410568514245028,0.0003930469449757195
exact,0.03,32,20261333,hcrd_adaptive_guided,pilot-calibrated,0.021603481108454538,0.005174215776344398
exact,0.03,32,20261333,emd_residue,default,0.0323618116085898,0.0077509265907483825
exact,0.03,32,20261333,vmd_low_mode,K=5;alpha=2000,0.0908090619570383,0.021749535579673834
exact,0.03,32,20261333,l1_trend_oracle,lambda=300,0.027328630180973257,0.006545437224602419
exact,0.03,32,20261333,gaussian_oracle,sigma=32,0.1235446943044917,0.02958999538753859
exact,0.03,33,20261334,hcrd_centered,none,0.8093436622643972,1.0309789098517068
exact,0.03,33,20261334,hcrd_thresholded,z=3.5,0.00048650066037766396,0.0006197267537438817
exact,0.03,33,20261334,hcrd_adaptive_guided,pilot-calibrated,0.017648345848210577,0.0224812687262757
exact,0.03,33,20261334,emd_residue,default,0.0003567455618214123,0.00045443878486926603
exact,0.03,33,20261334,vmd_low_mode,K=5;alpha=2000,0.03190085335951464,0.040636763532457626
exact,0.03,33,20261334,l1_trend_oracle,lambda=300,0.04466337001717722,0.05689423995955144
exact,0.03,33,20261334,gaussian_oracle,sigma=64,0.02529104129239911,0.03221688313182105
exact,0.03,34,20261335,hcrd_centered,none,0.5638625696923323,0.08852737540199064
exact,0.03,34,20261335,hcrd_thresholded,z=3.5,0.00017484087406823866,2.7450312409807072e-05
exact,0.03,34,20261335,hcrd_adaptive_guided,pilot-calibrated,0.010417278225952863,0.0016355302688013356
exact,0.03,34,20261335,emd_residue,default,0.039065663698196966,0.006133375154561584
exact,0.03,34,20261335,vmd_low_mode,K=5;alpha=2000,0.11667388555267441,0.01831799701045302
exact,0.03,34,20261335,l1_trend_oracle,lambda=300,0.02585394091747079,0.004059112372844114
exact,0.03,34,20261335,gaussian_oracle,sigma=16,0.14634537984536491,0.022976471708321858
exact,0.03,35,20261336,hcrd_centered,none,1.1321328217347897,0.2639221887691199
exact,0.03,35,20261336,hcrd_thresholded,z=3.5,0.00019124527477404972,4.458299462847197e-05
exact,0.03,35,20261336,hcrd_adaptive_guided,pilot-calibrated,0.008261477849584304,0.0019259112311476316
exact,0.03,35,20261336,emd_residue,default,0.08126812998755559,0.018945182342318376
exact,0.03,35,20261336,vmd_low_mode,K=5;alpha=2000,0.011085648982686288,0.0025842804724568883
exact,0.03,35,20261336,l1_trend_oracle,lambda=300,0.07705701685501522,0.01796348993506937
exact,0.03,35,20261336,gaussian_oracle,sigma=32,0.0038256559893441737,0.0008918348472913816
exact,0.03,36,20261337,hcrd_centered,none,0.5448806882639299,0.8774757607457393
exact,0.03,36,20261337,hcrd_thresholded,z=3.5,0.00019579611476920676,0.0003153100274219116
exact,0.03,36,20261337,hcrd_adaptive_guided,pilot-calibrated,0.01582230334061432,0.025480234406528295
exact,0.03,36,20261337,emd_residue,default,0.0023428385464204977,0.003772906766754386
exact,0.03,36,20261337,vmd_low_mode,K=5;alpha=2000,0.029308838119939916,0.04719894754906562
exact,0.03,36,20261337,l1_trend_oracle,lambda=300,0.025089288670397253,0.040403785887090427
exact,0.03,36,20261337,gaussian_oracle,sigma=32,0.033578158397968794,0.05407426014413414
exact,0.03,37,20261338,hcrd_centered,none,0.5495669182306429,0.10204730583376538
exact,0.03,37,20261338,hcrd_thresholded,z=3.5,4.6925255816738854e-05,8.713399174527359e-06
exact,0.03,37,20261338,hcrd_adaptive_guided,pilot-calibrated,0.0037946116536408084,0.0007046091806001697
exact,0.03,37,20261338,emd_residue,default,0.03162521980455492,0.005872384909640879
exact,0.03,37,20261338,vmd_low_mode,K=5;alpha=2000,0.012729576522897378,0.0023637139454257593
exact,0.03,37,20261338,l1_trend_oracle,lambda=300,0.02353186848852378,0.00436955664693144
exact,0.03,37,20261338,gaussian_oracle,sigma=32,0.008014977089132238,0.0014882752056812124
exact,0.03,38,20261339,hcrd_centered,none,0.7428044262184509,0.28486579424042313
exact,0.03,38,20261339,hcrd_thresholded,z=3.5,0.0007414520992692503,0.00028434717631508586
exact,0.03,38,20261339,hcrd_adaptive_guided,pilot-calibrated,0.012905310417909596,0.004949191701552769
exact,0.03,38,20261339,emd_residue,default,0.028439661613109554,0.010906621591623047
exact,0.03,38,20261339,vmd_low_mode,K=5;alpha=2000,0.07759379652959456,0.02975725197150648
exact,0.03,38,20261339,l1_trend_oracle,lambda=300,0.0399131306319104,0.015306701544528968
exact,0.03,38,20261339,gaussian_oracle,sigma=32,0.1011811554474731,0.038803013540783055
exact,0.03,39,20261340,hcrd_centered,none,0.6234343556567378,0.140490914725071
exact,0.03,39,20261340,hcrd_thresholded,z=3.5,0.00018611364764442134,4.194070532548734e-05
exact,0.03,39,20261340,hcrd_adaptive_guided,pilot-calibrated,0.004709856579027929,0.0010613660492201913
exact,0.03,39,20261340,emd_residue,default,0.024677507627235324,0.005561075658130901
exact,0.03,39,20261340,vmd_low_mode,K=5;alpha=2000,0.006550874197022213,0.0014762393182823773
exact,0.03,39,20261340,l1_trend_oracle,lambda=300,0.02904339822084414,0.006544928982094018
exact,0.03,39,20261340,gaussian_oracle,sigma=32,0.0036262730801860134,0.0008171805378636223
exact,0.03,40,20261341,hcrd_centered,none,0.979391448746445,0.8942784660173021
exact,0.03,40,20261341,hcrd_thresholded,z=3.5,0.0010984847699973884,0.0010030221075689161
exact,0.03,40,20261341,hcrd_adaptive_guided,pilot-calibrated,0.01826747616074257,0.016679960377381023
exact,0.03,40,20261341,emd_residue,default,0.0037566448708503375,0.003430177603424782
exact,0.03,40,20261341,vmd_low_mode,K=5;alpha=2000,0.05317012587129813,0.04854943206109339
exact,0.03,40,20261341,l1_trend_oracle,lambda=300,0.0633768077819924,0.05786911302615077
exact,0.03,40,20261341,gaussian_oracle,sigma=32,0.060639662088010526,0.05536983609697914
exact,0.03,41,20261342,hcrd_centered,none,0.9037052524830252,0.4659437844294611
exact,0.03,41,20261342,hcrd_thresholded,z=3.5,0.0006461738613939764,0.0003331624924720273
exact,0.03,41,20261342,hcrd_adaptive_guided,pilot-calibrated,0.00948322172960845,0.004889479406185546
exact,0.03,41,20261342,emd_residue,default,0.017829349019627683,0.009192681278872027
exact,0.03,41,20261342,vmd_low_mode,K=5;alpha=2000,0.014249255817733857,0.007346811543671026
exact,0.03,41,20261342,l1_trend_oracle,lambda=300,0.0531027502495336,0.027379387634293907
exact,0.03,41,20261342,gaussian_oracle,sigma=32,0.009322953303726659,0.00480684618404289
exact,0.03,42,20261343,hcrd_centered,none,0.6016432655790607,0.8579961512235721
exact,0.03,42,20261343,hcrd_thresholded,z=3.5,0.0001798670498702331,0.00025650621447921573
exact,0.03,42,20261343,hcrd_adaptive_guided,pilot-calibrated,0.014187865349673253,0.02023314239607039
exact,0.03,42,20261343,emd_residue,default,0.003080117974976899,0.004392518821433474
exact,0.03,42,20261343,vmd_low_mode,K=5;alpha=2000,0.03301886023882023,0.04708779541549443
exact,0.03,42,20261343,l1_trend_oracle,lambda=300,0.028540167957831136,0.040700786768593185
exact,0.03,42,20261343,gaussian_oracle,sigma=32,0.03797225960188403,0.054151778064567314
exact,0.03,43,20261344,hcrd_centered,none,0.5890986283903934,0.9428362637629062
exact,0.03,43,20261344,hcrd_thresholded,z=3.5,6.526553062910543e-05,0.00010445569907195652
exact,0.03,43,20261344,hcrd_adaptive_guided,pilot-calibrated,0.016526879979149048,0.02645081998200247
exact,0.03,43,20261344,emd_residue,default,0.0017510215095274343,0.0028024620975984813
exact,0.03,43,20261344,vmd_low_mode,K=5;alpha=2000,0.029385590388165968,0.04703083476148419
exact,0.03,43,20261344,l1_trend_oracle,lambda=300,0.028869858338706072,0.04620541970332296
exact,0.03,43,20261344,gaussian_oracle,sigma=32,0.032978929846463646,0.052781876413966256
exact,0.03,44,20261345,hcrd_centered,none,0.6450990496248484,0.3581531698725856
exact,0.03,44,20261345,hcrd_thresholded,z=3.5,3.77774100712314e-05,2.0973677103471745e-05
exact,0.03,44,20261345,hcrd_adaptive_guided,pilot-calibrated,0.009285830486309739,0.005155409274754608
exact,0.03,44,20261345,emd_residue,default,0.019431276460969184,0.010788069309997948
exact,0.03,44,20261345,vmd_low_mode,K=5;alpha=2000,0.058671845671879753,0.03257407916176453
exact,0.03,44,20261345,l1_trend_oracle,lambda=300,0.03076551018373297,0.01708073357333132
exact,0.03,44,20261345,gaussian_oracle,sigma=32,0.07519320404470292,0.04174658821331046
exact,0.03,45,20261346,hcrd_centered,none,1.1016717175827244,0.29173482183417315
exact,0.03,45,20261346,hcrd_thresholded,z=3.5,9.99235474494359e-05,2.6460857483173765e-05
exact,0.03,45,20261346,hcrd_adaptive_guided,pilot-calibrated,0.00924929103490449,0.00244931428219011
exact,0.03,45,20261346,emd_residue,default,0.19862132526341916,0.05259711764710877
exact,0.03,45,20261346,vmd_low_mode,K=5;alpha=2000,0.01129620591905925,0.0029913599202036553
exact,0.03,45,20261346,l1_trend_oracle,lambda=300,0.07490268613503426,0.019835057436576486
exact,0.03,45,20261346,gaussian_oracle,sigma=32,0.004434860599095943,0.001174400001459144
exact,0.03,46,20261347,hcrd_centered,none,0.5436904640596699,1.0226878422906265
exact,0.03,46,20261347,hcrd_thresholded,z=3.5,0.001787234962124892,0.003361808948117355
exact,0.03,46,20261347,hcrd_adaptive_guided,pilot-calibrated,0.015928026298926392,0.02996079557100642
exact,0.03,46,20261347,emd_residue,default,0.0002961026007527838,0.0005569723029522784
exact,0.03,46,20261347,vmd_low_mode,K=5;alpha=2000,0.02042033138853548,0.03841087167625756
exact,0.03,46,20261347,l1_trend_oracle,lambda=300,0.024310020181710846,0.04572741978963033
exact,0.03,46,20261347,gaussian_oracle,sigma=64,0.012907721489167445,0.02427956845164797
exact,0.03,47,20261348,hcrd_centered,none,0.9215830747244105,1.0240862822297392
exact,0.03,47,20261348,hcrd_thresholded,z=3.5,0.00020442701720573732,0.00022716444103548948
exact,0.03,47,20261348,hcrd_adaptive_guided,pilot-calibrated,0.016828902429729307,0.018700699476737054
exact,0.03,47,20261348,emd_residue,default,0.003673643569134979,0.004082245093398286
exact,0.03,47,20261348,vmd_low_mode,K=5;alpha=2000,0.038635887426423224,0.042933169456268946
exact,0.03,47,20261348,l1_trend_oracle,lambda=300,0.05504560170173011,0.0611680565169679
exact,0.03,47,20261348,gaussian_oracle,sigma=64,0.036858154435343474,0.0409577078624496
exact,0.03,48,20261349,hcrd_centered,none,0.7676404328508202,0.8817570848015008
exact,0.03,48,20261349,hcrd_thresholded,z=3.5,0.00021628845106625124,0.00024844167389691447
exact,0.03,48,20261349,hcrd_adaptive_guided,pilot-calibrated,0.014203181878251366,0.016314612560678184
exact,0.03,48,20261349,emd_residue,default,0.0027793644836316025,0.0031925420024925826
exact,0.03,48,20261349,vmd_low_mode,K=5;alpha=2000,0.03924539935592633,0.04507958081290549
exact,0.03,48,20261349,l1_trend_oracle,lambda=300,0.03972358517652587,0.04562885325495155
exact,0.03,48,20261349,gaussian_oracle,sigma=32,0.045269986612618156,0.051999777130424384
exact,0.03,49,20261350,hcrd_centered,none,0.9826022524413996,0.7467963795333521
exact,0.03,49,20261350,hcrd_thresholded,z=3.5,0.0015671426502281778,0.001191058187068935
exact,0.03,49,20261350,hcrd_adaptive_guided,pilot-calibrated,0.01526615101118275,0.011602564797947697
exact,0.03,49,20261350,emd_residue,default,0.007008619824444969,0.005326684217766259
exact,0.03,49,20261350,vmd_low_mode,K=5;alpha=2000,0.05934903246563611,0.04510639219890011
exact,0.03,49,20261350,l1_trend_oracle,lambda=300,0.06142748615504798,0.046686056489739995
exact,0.03,49,20261350,gaussian_oracle,sigma=32,0.07048139223406168,0.05356719711774367
exact,0.1,0,20262001,hcrd_centered,none,0.8444071318510229,0.9993145759672065
exact,0.1,0,20262001,hcrd_thresholded,z=3.5,4.853729383983096e-06,5.744151533374762e-06
exact,0.1,0,20262001,hcrd_adaptive_guided,pilot-calibrated,0.06585825872279559,0.07794003082996265
exact,0.1,0,20262001,emd_residue,default,0.0019505520989716951,0.0023083830893433767
exact,0.1,0,20262001,vmd_low_mode,K=5;alpha=2000,0.049574285571762945,0.05866874437266571
exact,0.1,0,20262001,l1_trend_oracle,lambda=300,0.051552222402309986,0.0610095359535885
exact,0.1,0,20262001,gaussian_oracle,sigma=32,0.044672440803192534,0.05286765063293965
exact,0.1,1,20262002,hcrd_centered,none,1.134822423184181,0.7920354450979785
exact,0.1,1,20262002,hcrd_thresholded,z=3.5,0.0017102235702414236,0.0011936296454845218
exact,0.1,1,20262002,hcrd_adaptive_guided,pilot-calibrated,0.06660375715025249,0.04648527854400371
exact,0.1,1,20262002,emd_residue,default,0.008946675388318007,0.006244222777560957
exact,0.1,1,20262002,vmd_low_mode,K=5;alpha=2000,0.0740093816865406,0.051653943707818055
exact,0.1,1,20262002,l1_trend_oracle,lambda=300,0.07677803836009307,0.05358629380591329
exact,0.1,1,20262002,gaussian_oracle,sigma=32,0.07738928795760902,0.05401290799430418
exact,0.1,2,20262003,hcrd_centered,none,1.1660610298815857,0.743722228769016
exact,0.1,2,20262003,hcrd_thresholded,z=3.5,0.004246973703562295,0.0027087508006827968
exact,0.1,2,20262003,hcrd_adaptive_guided,pilot-calibrated,0.05905480055492291,0.03766558247185152
exact,0.1,2,20262003,emd_residue,default,0.030228149769229846,0.01927973437223799
exact,0.1,2,20262003,vmd_low_mode,K=5;alpha=2000,0.04452319920327367,0.028397221152951322
exact,0.1,2,20262003,l1_trend_oracle,lambda=300,0.07843608808641839,0.050027109004301316
exact,0.1,2,20262003,gaussian_oracle,sigma=64,0.0017871794357098036,0.0011398760777308757
exact,0.1,3,20262004,hcrd_centered,none,0.6661198857226014,0.40620993540637046
exact,0.1,3,20262004,hcrd_thresholded,z=3.5,0.001274535442614791,0.0007772309022962975
exact,0.1,3,20262004,hcrd_adaptive_guided,pilot-calibrated,0.03507925390972424,0.02139185718696112
exact,0.1,3,20262004,emd_residue,default,0.012550183117687639,0.007653290620567105
exact,0.1,3,20262004,vmd_low_mode,K=5;alpha=2000,0.05163561025117115,0.03148817255627095
exact,0.1,3,20262004,l1_trend_oracle,lambda=300,0.029415269761851593,0.017937874376713382
exact,0.1,3,20262004,gaussian_oracle,sigma=32,0.06785199359081442,0.04137716727045161
exact,0.1,4,20262005,hcrd_centered,none,0.7135995703835725,0.8516979057866084
exact,0.1,4,20262005,hcrd_thresholded,z=3.5,0.005825627220896076,0.00695302338994355
exact,0.1,4,20262005,hcrd_adaptive_guided,pilot-calibrated,0.04369350054203192,0.0521492226909997
exact,0.1,4,20262005,emd_residue,default,0.024154972982240834,0.028829529552895347
exact,0.1,4,20262005,vmd_low_mode,K=5;alpha=2000,0.03156741397550854,0.03767645257912346
exact,0.1,4,20262005,l1_trend_oracle,lambda=300,0.038348766412099236,0.04577015653909178
exact,0.1,4,20262005,gaussian_oracle,sigma=64,0.002841246868180012,0.0033910951013478683
exact,0.1,5,20262006,hcrd_centered,none,1.1250393333979214,0.3238132690941128
exact,0.1,5,20262006,hcrd_thresholded,z=3.5,0.004411462222271561,0.0012697244987555322
exact,0.1,5,20262006,hcrd_adaptive_guided,pilot-calibrated,0.03293321548640452,0.009478968291912712
exact,0.1,5,20262006,emd_residue,default,0.030871389306947584,0.008885525328938873
exact,0.1,5,20262006,vmd_low_mode,K=5;alpha=2000,0.030852795462968933,0.00888017357524901
exact,0.1,5,20262006,l1_trend_oracle,lambda=300,0.08113161564267343,0.023351622390653814
exact,0.1,5,20262006,gaussian_oracle,sigma=32,0.006505027867114551,0.0018723028401475786
exact,0.1,6,20262007,hcrd_centered,none,0.5932267990478117,0.976511467425317
exact,0.1,6,20262007,hcrd_thresholded,z=3.5,0.024677044841307505,0.040620918185733185
exact,0.1,6,20262007,hcrd_adaptive_guided,pilot-calibrated,0.040904004679578845,0.06733213957518515
exact,0.1,6,20262007,emd_residue,default,0.01888340313517035,0.031083996432910394
exact,0.1,6,20262007,vmd_low_mode,K=5;alpha=2000,0.02967765231832075,0.04885242517974317
exact,0.1,6,20262007,l1_trend_oracle,lambda=300,0.029903292800362836,0.04922385229426858
exact,0.1,6,20262007,gaussian_oracle,sigma=64,0.008515958993298066,0.014018132064207519
exact,0.1,7,20262008,hcrd_centered,none,0.8823201684254678,0.18667041356236524
exact,0.1,7,20262008,hcrd_thresholded,z=3.5,0.02750971018196134,0.005820165015395229
exact,0.1,7,20262008,hcrd_adaptive_guided,pilot-calibrated,0.020305923651757783,0.004296076754772307
exact,0.1,7,20262008,emd_residue,default,0.36641174261801995,0.07752087504774127
exact,0.1,7,20262008,vmd_low_mode,K=5;alpha=2000,0.01673110210548858,0.003539760124671274
exact,0.1,7,20262008,l1_trend_oracle,lambda=300,0.0558525144402591,0.011816585795229796
exact,0.1,7,20262008,gaussian_oracle,sigma=32,0.002335376894534929,0.0004940902252124514
exact,0.1,8,20262009,hcrd_centered,none,0.9835147282844279,0.9501090299051017
exact,0.1,8,20262009,hcrd_thresholded,z=3.5,0.0017301992048410217,0.0016714318970307068
exact,0.1,8,20262009,hcrd_adaptive_guided,pilot-calibrated,0.05888000499440834,0.05688010846937369
exact,0.1,8,20262009,emd_residue,default,0.0003284516546553629,0.0003172955869401934
exact,0.1,8,20262009,vmd_low_mode,K=5;alpha=2000,0.04321103068696321,0.04174334076196694
exact,0.1,8,20262009,l1_trend_oracle,lambda=300,0.05941964441816897,0.05740141869957442
exact,0.1,8,20262009,gaussian_oracle,sigma=64,0.009091698725030958,0.008782893440646589
exact,0.1,9,20262010,hcrd_centered,none,1.024392369721978,0.08289410822657109
exact,0.1,9,20262010,hcrd_thresholded,z=3.5,0.0065372966816696736,0.0005289998194603925
exact,0.1,9,20262010,hcrd_adaptive_guided,pilot-calibrated,0.01365060546487437,0.001104610694309081
exact,0.1,9,20262010,emd_residue,default,0.46197721269189207,0.03738332127316093
exact,0.1,9,20262010,vmd_low_mode,K=5;alpha=2000,0.016019173815631515,0.001296275887269256
exact,0.1,9,20262010,l1_trend_oracle,lambda=300,0.06300974630789419,0.005098765750464286
exact,0.1,9,20262010,gaussian_oracle,sigma=32,0.02490084397866656,0.0020149830443004536
exact,0.1,10,20262011,hcrd_centered,none,1.1282137137407933,1.0240128386078227
exact,0.1,10,20262011,hcrd_thresholded,z=3.5,0.0043124324391790895,0.003914139785365885
exact,0.1,10,20262011,hcrd_adaptive_guided,pilot-calibrated,0.07539652115420925,0.06843296151070793
exact,0.1,10,20262011,emd_residue,default,0.001493522242403787,0.0013555817770525688
exact,0.1,10,20262011,vmd_low_mode,K=5;alpha=2000,0.06008773133366433,0.05453807871602105
exact,0.1,10,20262011,l1_trend_oracle,lambda=300,0.07713025627280296,0.07000657030358341
exact,0.1,10,20262011,gaussian_oracle,sigma=64,0.03944501158594396,0.03580190330173653
exact,0.1,11,20262012,hcrd_centered,none,0.8157471376880359,0.5792593113587864
exact,0.1,11,20262012,hcrd_thresholded,z=3.5,0.005290775162976682,0.003756961729765923
exact,0.1,11,20262012,hcrd_adaptive_guided,pilot-calibrated,0.03868660797566772,0.027471230801134183
exact,0.1,11,20262012,emd_residue,default,0.03043594950827042,0.021612465846559712
exact,0.1,11,20262012,vmd_low_mode,K=5;alpha=2000,0.028672349358085394,0.020360139284429486
exact,0.1,11,20262012,l1_trend_oracle,lambda=300,0.04672839601545212,0.033181677564356894
exact,0.1,11,20262012,gaussian_oracle,sigma=64,0.005277210945774389,0.0037473298245434424
exact,0.1,12,20262013,hcrd_centered,none,1.1445052992212752,0.7469457391080874
exact,0.1,12,20262013,hcrd_thresholded,z=3.5,0.00019400437354203485,0.00012661430251494193
exact,0.1,12,20262013,hcrd_adaptive_guided,pilot-calibrated,0.06688939339310913,0.04365444827603884
exact,0.1,12,20262013,emd_residue,default,0.008417731769685103,0.005493717576143301
exact,0.1,12,20262013,vmd_low_mode,K=5;alpha=2000,0.07581316969289294,0.04947842889754625
exact,0.1,12,20262013,l1_trend_oracle,lambda=300,0.07558087608898384,0.04932682565221395
exact,0.1,12,20262013,gaussian_oracle,sigma=32,0.08234954574522259,0.053744305381314146
exact,0.1,13,20262014,hcrd_centered,none,1.1832074163448223,0.4810918433993285
exact,0.1,13,20262014,hcrd_thresholded,z=3.5,0.006801426490698204,0.0027654583321183586
exact,0.1,13,20262014,hcrd_adaptive_guided,pilot-calibrated,0.06290132958322481,0.025575665080722648
exact,0.1,13,20262014,emd_residue,default,0.2921527517069216,0.11878923672323236
exact,0.1,13,20262014,vmd_low_mode,K=5;alpha=2000,0.08797144072250299,0.03576916608114778
exact,0.1,13,20262014,l1_trend_oracle,lambda=300,0.0773365709815202,0.03144503066978717
exact,0.1,13,20262014,gaussian_oracle,sigma=32,0.108672905329185,0.044186376479862996
exact,0.1,14,20262015,hcrd_centered,none,0.9323867241096366,1.0239743200405458
exact,0.1,14,20262015,hcrd_thresholded,z=3.5,0.0005211071247140509,0.0005722950572970725
exact,0.1,14,20262015,hcrd_adaptive_guided,pilot-calibrated,0.06692260047678728,0.07349635354793561
exact,0.1,14,20262015,emd_residue,default,0.0009893088169174882,0.0010864878241167268
exact,0.1,14,20262015,vmd_low_mode,K=5;alpha=2000,0.04737405201974768,0.05202756694204331
exact,0.1,14,20262015,l1_trend_oracle,lambda=300,0.05676072115280892,0.06233628101361104
exact,0.1,14,20262015,gaussian_oracle,sigma=64,0.022090089760794844,0.024259981462139247
exact,0.1,15,20262016,hcrd_centered,none,0.5370356454045934,0.8762227085990066
exact,0.1,15,20262016,hcrd_thresholded,z=3.5,8.017938453035496e-06,1.308199894888914e-05
exact,0.1,15,20262016,hcrd_adaptive_guided,pilot-calibrated,0.044811340585261504,0.07311379525653101
exact,0.1,15,20262016,emd_residue,default,0.029417414444383564,0.047997198668289436
exact,0.1,15,20262016,vmd_low_mode,K=5;alpha=2000,0.03183738653954476,0.05194560418308288
exact,0.1,15,20262016,l1_trend_oracle,lambda=300,0.02336705812145435,0.0381254896846667
exact,0.1,15,20262016,gaussian_oracle,sigma=32,0.03119141323491481,0.05089163973303399
exact,0.1,16,20262017,hcrd_centered,none,0.4825107110318014,0.31193117150091276
exact,0.1,16,20262017,hcrd_thresholded,z=3.5,9.254760748767433e-05,5.982972597956325e-05
exact,0.1,16,20262017,hcrd_adaptive_guided,pilot-calibrated,0.03305398190470833,0.02136857703377717
