case,trial,method,baseline_mse,detail_correlation,endpoint_error
weak_oscillation_strong_curvature,35,hcrd_adaptive_guided,7.950778898780138,0.0006144387708114514,
weak_oscillation_strong_curvature,35,gaussian_oracle,2.30070728504569e-06,0.01027325911791153,
endpoint_outlier,35,hcrd_raw,0.02140532441791419,,1.9079591345746487
endpoint_outlier,35,hcrd_thresholded,1.21580601196166,,1.9079591345746487
endpoint_outlier,35,hcrd_adaptive_guided,0.026847655766467943,,0.7466602894806449
endpoint_outlier,35,gaussian_oracle,0.11037251979482263,,0.9680056330216023
irregular_grid_affine_plus_sine,35,hcrd_raw,0.00038069712140524885,0.9996429205100874,
weak_oscillation_strong_curvature,36,hcrd_raw,8.516699155171713,0.0007561110501457681,
weak_oscillation_strong_curvature,36,hcrd_thresholded,8.516699155171713,0.0007561110501457681,
weak_oscillation_strong_curvature,36,hcrd_adaptive_guided,7.951008431092253,0.0009491251806402125,
weak_oscillation_strong_curvature,36,gaussian_oracle,2.83952565125974e-06,0.018753207326104672,
endpoint_outlier,36,hcrd_raw,0.08243963726001106,,1.3771192967772148
endpoint_outlier,36,hcrd_thresholded,0.6333871920744243,,1.3771192967772148
endpoint_outlier,36,hcrd_adaptive_guided,0.01800627330848632,,0.22818532280697668
endpoint_outlier,36,gaussian_oracle,0.03336200534310918,,0.3372403477021273
irregular_grid_affine_plus_sine,36,hcrd_raw,0.0010041767158197642,0.9989992592082091,
weak_oscillation_strong_curvature,37,hcrd_raw,8.516699155171713,0.0007054748219100453,
weak_oscillation_strong_curvature,37,hcrd_thresholded,8.516699155171713,0.0007054748219100453,
weak_oscillation_strong_curvature,37,hcrd_adaptive_guided,7.950973159905804,0.0008970034823728048,
weak_oscillation_strong_curvature,37,gaussian_oracle,2.742036221125565e-06,0.017275768045711386,
endpoint_outlier,37,hcrd_raw,0.28150880133370787,,2.5447757438495584
endpoint_outlier,37,hcrd_thresholded,2.162843932204975,,2.5447757438495584
endpoint_outlier,37,hcrd_adaptive_guided,0.020553549185756612,,0.579244439973891
endpoint_outlier,37,gaussian_oracle,0.058293730423374136,,0.680660199143043
irregular_grid_affine_plus_sine,37,hcrd_raw,0.0006036985825167094,0.9994966212016759,
weak_oscillation_strong_curvature,38,hcrd_raw,8.516699155171713,0.00014889032529147723,
weak_oscillation_strong_curvature,38,hcrd_thresholded,8.516699155171713,0.00014889032529147723,
weak_oscillation_strong_curvature,38,hcrd_adaptive_guided,7.872115869730578,0.00014651993768948803,
weak_oscillation_strong_curvature,38,gaussian_oracle,2.0976977623338305e-06,0.003725947295505023,
endpoint_outlier,38,hcrd_raw,0.029480052056513717,,2.315137069668001
endpoint_outlier,38,hcrd_thresholded,1.7901093757441613,,2.315137069668001
endpoint_outlier,38,hcrd_adaptive_guided,0.024180129224268286,,0.7715819682278473
endpoint_outlier,38,gaussian_oracle,0.04290370542729808,,0.5591459425920282
irregular_grid_affine_plus_sine,38,hcrd_raw,0.0006487432158275996,0.9993964475937317,
weak_oscillation_strong_curvature,39,hcrd_raw,8.516699155171713,0.0006793854804480198,
weak_oscillation_strong_curvature,39,hcrd_thresholded,8.516699155171713,0.0006793854804480198,
weak_oscillation_strong_curvature,39,hcrd_adaptive_guided,7.950955879749171,0.0008720045786766455,
weak_oscillation_strong_curvature,39,gaussian_oracle,2.6916970772729368e-06,0.0166896250728007,
endpoint_outlier,39,hcrd_raw,0.11276491432332754,,1.6106104957242737
endpoint_outlier,39,hcrd_thresholded,0.8663775681411322,,1.6106104957242737
endpoint_outlier,39,hcrd_adaptive_guided,0.003639933435642945,,0.2502189157055826
endpoint_outlier,39,gaussian_oracle,0.022888214843546417,,0.3865211581572705
irregular_grid_affine_plus_sine,39,hcrd_raw,0.000874246898156312,0.9992403263574922,
weak_oscillation_strong_curvature,40,hcrd_raw,8.516699155171713,0.00036041433918152313,
weak_oscillation_strong_curvature,40,hcrd_thresholded,8.516699155171713,0.00036041433918152313,
weak_oscillation_strong_curvature,40,hcrd_adaptive_guided,7.950742203252162,0.0005612618269167144,
weak_oscillation_strong_curvature,40,gaussian_oracle,2.243681093140283e-06,0.008994674455787834,
endpoint_outlier,40,hcrd_raw,0.3769842708450302,,2.944863321382006
endpoint_outlier,40,hcrd_thresholded,2.896385970424221,,2.944863321382006
endpoint_outlier,40,hcrd_adaptive_guided,0.03752824005568276,,0.8291881273194184
endpoint_outlier,40,gaussian_oracle,0.002499605881615917,,0.24887784910942912
irregular_grid_affine_plus_sine,40,hcrd_raw,0.0007515087070644899,0.9992513139704973,
weak_oscillation_strong_curvature,41,hcrd_raw,8.516699155171713,0.00022838581772160845,
weak_oscillation_strong_curvature,41,hcrd_thresholded,8.516699155171713,0.00022838581772160845,
weak_oscillation_strong_curvature,41,hcrd_adaptive_guided,7.872116067238274,0.00022275251142981925,
weak_oscillation_strong_curvature,41,gaussian_oracle,2.138503548368617e-06,0.005577287793695693,
endpoint_outlier,41,hcrd_raw,0.052901791007971696,,1.1031605317178572
endpoint_outlier,41,hcrd_thresholded,0.40644667996981343,,1.1031605317178572
endpoint_outlier,41,hcrd_adaptive_guided,0.010642556233610139,,0.18743029097916786
endpoint_outlier,41,gaussian_oracle,0.16510306326434981,,1.180305035388157
irregular_grid_affine_plus_sine,41,hcrd_raw,0.0007737255682411376,0.9992742490192144,
weak_oscillation_strong_curvature,42,hcrd_raw,8.516699155171713,0.0004228586830266492,
weak_oscillation_strong_curvature,42,hcrd_thresholded,8.516699155171713,0.0004228586830266492,
weak_oscillation_strong_curvature,42,hcrd_adaptive_guided,7.9507846744756,0.0006234380686435349,
weak_oscillation_strong_curvature,42,gaussian_oracle,2.3120891610156513e-06,0.010614343115812755,
endpoint_outlier,42,hcrd_raw,0.06764667649237459,,1.2474603767389465
endpoint_outlier,42,hcrd_thresholded,0.5197322538130045,,1.2474603767389465
endpoint_outlier,42,hcrd_adaptive_guided,0.0023762577230484073,,0.19268403026892866
endpoint_outlier,42,gaussian_oracle,0.000965037356704206,,0.10016102138150007
irregular_grid_affine_plus_sine,42,hcrd_raw,0.0008224174050110752,0.9993060749587637,
weak_oscillation_strong_curvature,43,hcrd_raw,8.516699155171713,0.0002700657475663551,
weak_oscillation_strong_curvature,43,hcrd_thresholded,8.516699155171713,0.0002700657475663551,
weak_oscillation_strong_curvature,43,hcrd_adaptive_guided,7.950682710244033,0.00047540277831241456,
weak_oscillation_strong_curvature,43,gaussian_oracle,2.178594226979686e-06,0.0069869063127076594,
endpoint_outlier,43,hcrd_raw,0.15507993365689648,,1.888779806950758
endpoint_outlier,43,hcrd_thresholded,1.1914856371362994,,1.888779806950758
endpoint_outlier,43,hcrd_adaptive_guided,0.016802093757617705,,0.38400785415272676
endpoint_outlier,43,gaussian_oracle,0.008512492505701385,,0.0905340731331511
irregular_grid_affine_plus_sine,43,hcrd_raw,0.0009894629299465024,0.999133867352604,
weak_oscillation_strong_curvature,44,hcrd_raw,8.516699155171713,0.0006514891635137073,
weak_oscillation_strong_curvature,44,hcrd_thresholded,8.516699155171713,0.0006514891635137073,
weak_oscillation_strong_curvature,44,hcrd_adaptive_guided,7.95093745269442,0.0008453762785041964,
weak_oscillation_strong_curvature,44,gaussian_oracle,2.6405180510952077e-06,0.016069077120112518,
endpoint_outlier,44,hcrd_raw,0.12587014674573987,,1.7016290728715997
endpoint_outlier,44,hcrd_thresholded,0.9670656187124181,,1.7016290728715997
endpoint_outlier,44,hcrd_adaptive_guided,0.004346502831555807,,0.23183906174066227
endpoint_outlier,44,gaussian_oracle,0.07187936202830494,,0.7063611828645584
irregular_grid_affine_plus_sine,44,hcrd_raw,0.000745877255350037,0.9993014422666409,
weak_oscillation_strong_curvature,45,hcrd_raw,8.516699155171713,0.0006413278203679775,
weak_oscillation_strong_curvature,45,hcrd_thresholded,8.516699155171713,0.0006413278203679775,
weak_oscillation_strong_curvature,45,hcrd_adaptive_guided,7.950930778048873,0.0008357537858832437,
weak_oscillation_strong_curvature,45,gaussian_oracle,2.6226239193702412e-06,0.01584890444230531,
endpoint_outlier,45,hcrd_raw,0.009571094438963852,,1.1919187217626983
endpoint_outlier,45,hcrd_thresholded,0.47448166194984503,,1.1919187217626983
endpoint_outlier,45,hcrd_adaptive_guided,0.01442510699723732,,0.44415829798709816
endpoint_outlier,45,gaussian_oracle,0.028407985388713988,,0.43213261440257833
irregular_grid_affine_plus_sine,45,hcrd_raw,0.0008434047708533681,0.9991739141105117,
weak_oscillation_strong_curvature,46,hcrd_raw,8.516699155171713,0.000792419070947154,
weak_oscillation_strong_curvature,46,hcrd_thresholded,8.516699155171713,0.000792419070947154,
weak_oscillation_strong_curvature,46,hcrd_adaptive_guided,7.951032324169361,0.0009835990177039238,
weak_oscillation_strong_curvature,46,gaussian_oracle,2.915139633800598e-06,0.01955165826226179,
endpoint_outlier,46,hcrd_raw,0.0118661113566987,,1.281317011386231
endpoint_outlier,46,hcrd_thresholded,0.5483266240374689,,1.281317011386231
endpoint_outlier,46,hcrd_adaptive_guided,0.027019294427736915,,0.5362755355392194
endpoint_outlier,46,gaussian_oracle,0.08156241926286625,,0.7974264812084199
irregular_grid_affine_plus_sine,46,hcrd_raw,0.00024042015798748844,0.9997773915601427,
weak_oscillation_strong_curvature,47,hcrd_raw,8.516699155171713,0.0003156258569951727,
weak_oscillation_strong_curvature,47,hcrd_thresholded,8.516699155171713,0.0003156258569951727,
weak_oscillation_strong_curvature,47,hcrd_adaptive_guided,7.872116292860876,0.000307942963145493,
weak_oscillation_strong_curvature,47,gaussian_oracle,2.2029085219253822e-06,0.00771409815980856,
endpoint_outlier,47,hcrd_raw,0.04151614555608544,,2.7461928232315547
endpoint_outlier,47,hcrd_thresholded,2.5187682203613533,,2.7461928232315547
endpoint_outlier,47,hcrd_adaptive_guided,0.034078871231617694,,0.911551227766386
endpoint_outlier,47,gaussian_oracle,0.007634867398045046,,0.2787649167501959
irregular_grid_affine_plus_sine,47,hcrd_raw,0.0006077353597344727,0.9993889860798258,
weak_oscillation_strong_curvature,48,hcrd_raw,8.516699155171713,0.00020887017293137657,
weak_oscillation_strong_curvature,48,hcrd_thresholded,8.516699155171713,0.00020887017293137657,
weak_oscillation_strong_curvature,48,hcrd_adaptive_guided,7.872116029260496,0.00020126734710974864,
weak_oscillation_strong_curvature,48,gaussian_oracle,2.1326666673130852e-06,0.0049252436445974225,
endpoint_outlier,48,hcrd_raw,0.16921791989887258,,1.9729982673414557
endpoint_outlier,48,hcrd_thresholded,1.3001083786356213,,1.9729982673414557
endpoint_outlier,48,hcrd_adaptive_guided,0.012535333162483243,,0.4246352104259188
endpoint_outlier,48,gaussian_oracle,0.043309739978635464,,0.5806386637874137
irregular_grid_affine_plus_sine,48,hcrd_raw,0.0005413284765514935,0.9994742209868531,
weak_oscillation_strong_curvature,49,hcrd_raw,8.516699155171713,0.0005981076239278399,
weak_oscillation_strong_curvature,49,hcrd_thresholded,8.516699155171713,0.0005981076239278399,
weak_oscillation_strong_curvature,49,hcrd_adaptive_guided,7.9509021566753155,0.0007943420441594507,
weak_oscillation_strong_curvature,49,gaussian_oracle,2.551047093177856e-06,0.01486456774556196,
endpoint_outlier,49,hcrd_raw,0.19066945059009086,,2.09432504049703
endpoint_outlier,49,hcrd_thresholded,1.4649213890004762,,2.09432504049703
endpoint_outlier,49,hcrd_adaptive_guided,0.017912472786210054,,0.40068968814443284
endpoint_outlier,49,gaussian_oracle,0.11321590543529987,,0.9411241138321396
irregular_grid_affine_plus_sine,49,hcrd_raw,0.00038507682905494144,0.9996116702670998,
weak_oscillation_strong_curvature,50,hcrd_raw,8.516699155171713,0.0003545097121645556,
weak_oscillation_strong_curvature,50,hcrd_thresholded,8.516699155171713,0.0003545097121645556,
weak_oscillation_strong_curvature,50,hcrd_adaptive_guided,7.872116401285569,0.0003448475585017592,
weak_oscillation_strong_curvature,50,gaussian_oracle,2.2405380581161373e-06,0.008588406523151513,
endpoint_outlier,50,hcrd_raw,0.04192116193437921,,2.8155178002924846
endpoint_outlier,50,hcrd_thresholded,2.6475410600070615,,2.8155178002924846
endpoint_outlier,50,hcrd_adaptive_guided,0.02520572567218322,,0.9222031532121759
endpoint_outlier,50,gaussian_oracle,0.045223943637986944,,0.5859951218189674
irregular_grid_affine_plus_sine,50,hcrd_raw,0.0004336469999302057,0.9995730316076021,
weak_oscillation_strong_curvature,51,hcrd_raw,8.516699155171713,0.0006181626574877304,
weak_oscillation_strong_curvature,51,hcrd_thresholded,8.516699155171713,0.0006181626574877304,
weak_oscillation_strong_curvature,51,hcrd_adaptive_guided,7.950914191049971,0.0008109498424660781,
weak_oscillation_strong_curvature,51,gaussian_oracle,2.587561514201254e-06,0.015076666262910904,
endpoint_outlier,51,hcrd_raw,0.04823864521554334,,2.944181562347574
endpoint_outlier,51,hcrd_thresholded,2.8950450533662613,,2.944181562347574
endpoint_outlier,51,hcrd_adaptive_guided,0.043033636447716184,,0.9016836909989577
endpoint_outlier,51,gaussian_oracle,0.009816006922177361,,0.1335611900722169
irregular_grid_affine_plus_sine,51,hcrd_raw,0.00038705261384072416,0.9996321143464757,
weak_oscillation_strong_curvature,52,hcrd_raw,8.516699155171713,0.0006759471080364009,
weak_oscillation_strong_curvature,52,hcrd_thresholded,8.516699155171713,0.0006759471080364009,
weak_oscillation_strong_curvature,52,hcrd_adaptive_guided,7.950953113539272,0.0008676848769256708,
weak_oscillation_strong_curvature,52,gaussian_oracle,2.688251752878811e-06,0.016509830935150484,
endpoint_outlier,52,hcrd_raw,0.2968210159002198,,2.613068841146167
endpoint_outlier,52,hcrd_thresholded,2.2804883191900283,,2.613068841146167
endpoint_outlier,52,hcrd_adaptive_guided,0.026975571952388977,,0.6241883546761517
endpoint_outlier,52,gaussian_oracle,0.005486516271098725,,0.026729633830806843
irregular_grid_affine_plus_sine,52,hcrd_raw,0.0011683519609898233,0.9988625670520631,
weak_oscillation_strong_curvature,53,hcrd_raw,8.516699155171713,0.0006501680897121458,
weak_oscillation_strong_curvature,53,hcrd_thresholded,8.516699155171713,0.0006501680897121458,
weak_oscillation_strong_curvature,53,hcrd_adaptive_guided,7.950936409497017,0.0008437594102361153,
weak_oscillation_strong_curvature,53,gaussian_oracle,2.638547249268885e-06,0.016006743861385158,
endpoint_outlier,53,hcrd_raw,0.07890329370929845,,1.3472590018569823
endpoint_outlier,53,hcrd_thresholded,0.6062173161962476,,1.3472590018569823
endpoint_outlier,53,hcrd_adaptive_guided,0.00953982452817765,,0.19010136082334483
endpoint_outlier,53,gaussian_oracle,0.06349607670999,,0.680166192668044
irregular_grid_affine_plus_sine,53,hcrd_raw,0.000477475018789337,0.9995989130184993,
weak_oscillation_strong_curvature,54,hcrd_raw,8.516699155171713,0.000451533485489755,
weak_oscillation_strong_curvature,54,hcrd_thresholded,8.516699155171713,0.000451533485489755,
weak_oscillation_strong_curvature,54,hcrd_adaptive_guided,7.950803170867936,0.0006498904636564237,
weak_oscillation_strong_curvature,54,gaussian_oracle,2.3427369717009113e-06,0.011183018844855362,
endpoint_outlier,54,hcrd_raw,0.04471621777182375,,2.862071746412349
endpoint_outlier,54,hcrd_thresholded,2.7358178721789526,,2.862071746412349
endpoint_outlier,54,hcrd_adaptive_guided,0.03495218730494584,,0.9633719736104869
endpoint_outlier,54,gaussian_oracle,0.008751988301990029,,0.12919134799688337
irregular_grid_affine_plus_sine,54,hcrd_raw,0.0008581539875808309,0.9993220035645746,
weak_oscillation_strong_curvature,55,hcrd_raw,8.516699155171713,0.0006247393909725902,
weak_oscillation_strong_curvature,55,hcrd_thresholded,8.516699155171713,0.0006247393909725902,
weak_oscillation_strong_curvature,55,hcrd_adaptive_guided,7.950918894030042,0.0008179821853428202,
weak_oscillation_strong_curvature,55,gaussian_oracle,2.5965906558857105e-06,0.015297800836602838,
endpoint_outlier,55,hcrd_raw,0.028086445609182806,,2.2666127695258407
endpoint_outlier,55,hcrd_thresholded,1.7158558973304097,,2.2666127695258407
endpoint_outlier,55,hcrd_adaptive_guided,0.028547374083079526,,0.6746744533592558
endpoint_outlier,55,gaussian_oracle,0.010085567772858758,,0.1721130188738703
irregular_grid_affine_plus_sine,55,hcrd_raw,0.00063284319417282,0.9994783224394447,
weak_oscillation_strong_curvature,56,hcrd_raw,8.516699155171713,0.00031055299339147945,
weak_oscillation_strong_curvature,56,hcrd_thresholded,8.516699155171713,0.00031055299339147945,
weak_oscillation_strong_curvature,56,hcrd_adaptive_guided,7.950708184889546,0.0005113797647994231,
weak_oscillation_strong_curvature,56,gaussian_oracle,2.1977070290485525e-06,0.007676914071570604,
endpoint_outlier,56,hcrd_raw,0.04728102287093492,,2.9263743328995355
endpoint_outlier,56,hcrd_thresholded,2.860130882615815,,2.9263743328995355
endpoint_outlier,56,hcrd_adaptive_guided,0.0409353260343467,,0.9268540150656526
endpoint_outlier,56,gaussian_oracle,0.05148391737194435,,0.5841678733046396
irregular_grid_affine_plus_sine,56,hcrd_raw,0.0010592511856991533,0.9989740270997518,
weak_oscillation_strong_curvature,57,hcrd_raw,8.516699155171713,0.000774978742945832,
weak_oscillation_strong_curvature,57,hcrd_thresholded,8.516699155171713,0.000774978742945832,
weak_oscillation_strong_curvature,57,hcrd_adaptive_guided,7.951020451235877,0.0009662213514528653,
weak_oscillation_strong_curvature,57,gaussian_oracle,2.878536000692597e-06,0.019095467910649165,
endpoint_outlier,57,hcrd_raw,0.02672570631213973,,2.1925326337973052
endpoint_outlier,57,hcrd_thresholded,1.6055294704990457,,2.1925326337973052
endpoint_outlier,57,hcrd_adaptive_guided,0.024077165387673082,,0.6997822193652361
endpoint_outlier,57,gaussian_oracle,0.0009284509518884196,,0.06628141018775446
irregular_grid_affine_plus_sine,57,hcrd_raw,0.0006986101911412161,0.9993349930437966,
weak_oscillation_strong_curvature,58,hcrd_raw,8.516699155171713,0.00016574803881321193,
weak_oscillation_strong_curvature,58,hcrd_thresholded,8.516699155171713,0.00016574803881321193,
weak_oscillation_strong_curvature,58,hcrd_adaptive_guided,7.872115917744962,0.00016527122194783203,
weak_oscillation_strong_curvature,58,gaussian_oracle,2.1091703247229113e-06,0.004292197952502466,
endpoint_outlier,58,hcrd_raw,0.07314621294708593,,1.2971776304616753
endpoint_outlier,58,hcrd_thresholded,0.561985423144333,,1.2971776304616753
endpoint_outlier,58,hcrd_adaptive_guided,0.010395878248211829,,0.24807114289872373
endpoint_outlier,58,gaussian_oracle,0.004824740455034277,,0.032363965282859564
irregular_grid_affine_plus_sine,58,hcrd_raw,0.0006300225999070971,0.9993784597550791,
weak_oscillation_strong_curvature,59,hcrd_raw,8.516699155171713,0.0004166631476559183,
weak_oscillation_strong_curvature,59,hcrd_thresholded,8.516699155171713,0.0004166631476559183,
weak_oscillation_strong_curvature,59,hcrd_adaptive_guided,7.9507791102649605,0.0006144409083010574,
weak_oscillation_strong_curvature,59,gaussian_oracle,2.302838061600046e-06,0.010207863605526753,
endpoint_outlier,59,hcrd_raw,0.04617551351020479,,2.9116731377839216
endpoint_outlier,59,hcrd_thresholded,2.831466247814476,,2.9116731377839216
endpoint_outlier,59,hcrd_adaptive_guided,0.03951059532755792,,1.1498134631271704
endpoint_outlier,59,gaussian_oracle,0.21409675617467408,,1.3790629245706256
irregular_grid_affine_plus_sine,59,hcrd_raw,0.0005390872050800992,0.9996349490685924,
weak_oscillation_strong_curvature,60,hcrd_raw,8.516699155171713,0.0005912340701323005,
weak_oscillation_strong_curvature,60,hcrd_thresholded,8.516699155171713,0.0005912340701323005,
weak_oscillation_strong_curvature,60,hcrd_adaptive_guided,7.950896153967817,0.0007847233729534599,
weak_oscillation_strong_curvature,60,gaussian_oracle,2.5429028452703287e-06,0.01443045743426847,
endpoint_outlier,60,hcrd_raw,0.0389731064159645,,2.570078497145629
endpoint_outlier,60,hcrd_thresholded,2.2060681549508745,,2.570078497145629
endpoint_outlier,60,hcrd_adaptive_guided,0.047461011440390874,,0.9103984832413302
endpoint_outlier,60,gaussian_oracle,0.0928089327744847,,0.8198215318542391
irregular_grid_affine_plus_sine,60,hcrd_raw,0.0008029932008813076,0.999204959001806,
weak_oscillation_strong_curvature,61,hcrd_raw,8.516699155171713,0.0004820045978837048,
weak_oscillation_strong_curvature,61,hcrd_thresholded,8.516699155171713,0.0004820045978837048,
weak_oscillation_strong_curvature,61,hcrd_adaptive_guided,7.9508238045542985,0.0006800407572827683,
weak_oscillation_strong_curvature,61,gaussian_oracle,2.381287114823531e-06,0.01195917212050197,
endpoint_outlier,61,hcrd_raw,0.05299019238185725,,1.1040818634749188
endpoint_outlier,61,hcrd_thresholded,0.4071258714345246,,1.1040818634749188
endpoint_outlier,61,hcrd_adaptive_guided,0.0018688483788155338,,0.1633619153607021
endpoint_outlier,61,gaussian_oracle,0.0020090369743411838,,0.14921022169932857
irregular_grid_affine_plus_sine,61,hcrd_raw,0.0009543490018910156,0.9991386352284441,
weak_oscillation_strong_curvature,62,hcrd_raw,8.516699155171713,0.0005738946666688739,
weak_oscillation_strong_curvature,62,hcrd_thresholded,8.516699155171713,0.0005738946666688739,
weak_oscillation_strong_curvature,62,hcrd_adaptive_guided,7.950884940063144,0.0007686776695177413,
weak_oscillation_strong_curvature,62,gaussian_oracle,2.5129897541540874e-06,0.014096074963849098,
endpoint_outlier,62,hcrd_raw,0.012091056818975305,,1.286957606950585
endpoint_outlier,62,hcrd_thresholded,0.5531649215567259,,1.286957606950585
endpoint_outlier,62,hcrd_adaptive_guided,0.028346484802504592,,0.5577265497017647
endpoint_outlier,62,gaussian_oracle,0.11359012673087535,,0.9670674802379366
irregular_grid_affine_plus_sine,62,hcrd_raw,0.0004739666430482646,0.9996211354940256,
weak_oscillation_strong_curvature,63,hcrd_raw,8.516699155171713,0.0006865539274930909,
weak_oscillation_strong_curvature,63,hcrd_thresholded,8.516699155171713,0.0006865539274930909,
weak_oscillation_strong_curvature,63,hcrd_adaptive_guided,7.950960687548669,0.0008789985792719508,
weak_oscillation_strong_curvature,63,gaussian_oracle,2.7049917761599556e-06,0.016863181476400466,
endpoint_outlier,63,hcrd_raw,0.0303054752663331,,2.2952837452561825
endpoint_outlier,63,hcrd_thresholded,1.7595390577765018,,2.2952837452561825
endpoint_outlier,63,hcrd_adaptive_guided,0.033297460648312946,,0.8346340350249721
endpoint_outlier,63,gaussian_oracle,0.0856862859252327,,0.8184541399896998
irregular_grid_affine_plus_sine,63,hcrd_raw,0.0005343273956354742,0.9994665850008515,
weak_oscillation_strong_curvature,64,hcrd_raw,8.516699155171713,0.0004473424706165472,
weak_oscillation_strong_curvature,64,hcrd_thresholded,8.516699155171713,0.0004473424706165472,
weak_oscillation_strong_curvature,64,hcrd_adaptive_guided,7.950799746523443,0.0006445104429675221,
weak_oscillation_strong_curvature,64,gaussian_oracle,2.3386526139158583e-06,0.010964185609499032,
endpoint_outlier,64,hcrd_raw,0.07154832596925399,,1.2829309022933177
endpoint_outlier,64,hcrd_thresholded,0.5497087904494413,,1.2829309022933177
endpoint_outlier,64,hcrd_adaptive_guided,0.009431239406656246,,0.199342949657896
endpoint_outlier,64,gaussian_oracle,0.08086499184450764,,0.7919322632322192
irregular_grid_affine_plus_sine,64,hcrd_raw,0.0007724507220833507,0.9992440983572131,
weak_oscillation_strong_curvature,65,hcrd_raw,8.516699155171713,0.00042805060116605186,
weak_oscillation_strong_curvature,65,hcrd_thresholded,8.516699155171713,0.00042805060116605186,
weak_oscillation_strong_curvature,65,hcrd_adaptive_guided,7.950786334771199,0.000624679864435031,
weak_oscillation_strong_curvature,65,gaussian_oracle,2.3183876924227282e-06,0.01040037267411248,
endpoint_outlier,65,hcrd_raw,0.05971178990972771,,1.1720160864520501
endpoint_outlier,65,hcrd_thresholded,0.45876818726622415,,1.1720160864520501
endpoint_outlier,65,hcrd_adaptive_guided,0.008332565417457029,,0.17490971006852885
endpoint_outlier,65,gaussian_oracle,0.0064861250928594716,,0.25321808480998853
irregular_grid_affine_plus_sine,65,hcrd_raw,0.000680467165708497,0.9993334826127708,
weak_oscillation_strong_curvature,66,hcrd_raw,8.516699155171713,0.0008171378488839465,
weak_oscillation_strong_curvature,66,hcrd_thresholded,8.516699155171713,0.0008171378488839465,
weak_oscillation_strong_curvature,66,hcrd_adaptive_guided,7.951049263725998,0.001008458487257277,
weak_oscillation_strong_curvature,66,gaussian_oracle,2.968679421487965e-06,0.02021715886483182,
endpoint_outlier,66,hcrd_raw,0.028034701103107212,,2.161815671427753
endpoint_outlier,66,hcrd_thresholded,1.560858274465698,,2.161815671427753
endpoint_outlier,66,hcrd_adaptive_guided,0.02944637504838928,,0.7627971057823177
endpoint_outlier,66,gaussian_oracle,0.06511336943180679,,0.6760597534058844
irregular_grid_affine_plus_sine,66,hcrd_raw,0.001127373886441568,0.9991332236126458,
weak_oscillation_strong_curvature,67,hcrd_raw,8.516699155171713,0.0005227790396457559,
weak_oscillation_strong_curvature,67,hcrd_thresholded,8.516699155171713,0.0005227790396457559,
weak_oscillation_strong_curvature,67,hcrd_adaptive_guided,7.950851208719467,0.0007199508361893877,
weak_oscillation_strong_curvature,67,gaussian_oracle,2.4365116094167783e-06,0.012959955291839721,
endpoint_outlier,67,hcrd_raw,0.009974365329954396,,1.1596688167695264
endpoint_outlier,67,hcrd_thresholded,0.44915279637594796,,1.1596688167695264
endpoint_outlier,67,hcrd_adaptive_guided,0.01852254561361301,,0.45006399843332107
endpoint_outlier,67,gaussian_oracle,0.030037314328944627,,0.33722435291242625
irregular_grid_affine_plus_sine,67,hcrd_raw,0.0008144927376201841,0.9991955383876434,
weak_oscillation_strong_curvature,68,hcrd_raw,8.516699155171713,0.0004282951098298261,
weak_oscillation_strong_curvature,68,hcrd_thresholded,8.516699155171713,0.0004282951098298261,
weak_oscillation_strong_curvature,68,hcrd_adaptive_guided,7.950786557785009,0.0006250438379902736,
weak_oscillation_strong_curvature,68,gaussian_oracle,2.3182359139402458e-06,0.010418513386608855,
endpoint_outlier,68,hcrd_raw,0.12721443986501346,,1.7106916390091649
endpoint_outlier,68,hcrd_thresholded,0.9773938791517041,,1.7106916390091649
endpoint_outlier,68,hcrd_adaptive_guided,0.014992598842207324,,0.34739883577837916
endpoint_outlier,68,gaussian_oracle,0.006781618371800536,,0.05761840131887919
irregular_grid_affine_plus_sine,68,hcrd_raw,0.0004502070512713836,0.9996233630765856,
weak_oscillation_strong_curvature,69,hcrd_raw,8.516699155171713,0.0005984787584727186,
weak_oscillation_strong_curvature,69,hcrd_thresholded,8.516699155171713,0.0005984787584727186,
weak_oscillation_strong_curvature,69,hcrd_adaptive_guided,7.950901427331495,0.0007926649679222818,
weak_oscillation_strong_curvature,69,gaussian_oracle,2.5521359859087555e-06,0.014691715398150833,
endpoint_outlier,69,hcrd_raw,0.3582921593416188,,2.8709272001572455
endpoint_outlier,69,hcrd_thresholded,2.752773693459112,,2.8709272001572455
endpoint_outlier,69,hcrd_adaptive_guided,0.027862008336850607,,0.6848635531227103
endpoint_outlier,69,gaussian_oracle,0.08862342218915405,,0.8546190826728635
irregular_grid_affine_plus_sine,69,hcrd_raw,0.0008925072515345581,0.999102582542918,
weak_oscillation_strong_curvature,70,hcrd_raw,8.516699155171713,0.00017686806727990813,
weak_oscillation_strong_curvature,70,hcrd_thresholded,8.516699155171713,0.00017686806727990813,
weak_oscillation_strong_curvature,70,hcrd_adaptive_guided,7.872115938071982,0.00017279232851029666,
weak_oscillation_strong_curvature,70,gaussian_oracle,2.1099043396484284e-06,0.004339392211397645,
endpoint_outlier,70,hcrd_raw,0.07796273000039726,,1.339204953081786
endpoint_outlier,70,hcrd_thresholded,0.5989909257565489,,1.339204953081786
endpoint_outlier,70,hcrd_adaptive_guided,0.010699219661429659,,0.21447300160306243
endpoint_outlier,70,gaussian_oracle,0.10310092267413173,,0.9050312024580447
