"cell","trial","bootstrap_seed","bootstrap_loops","sshaped_status","sshaped_inflection","sshaped_rss","sshaped_runtime_seconds","shapechange_status","shapechange_inflection","shapechange_left","shapechange_right","shapechange_runtime_seconds"
"paper_f2_onset__uniform__n500",188,1856518726,1000,"ok",0.391217564870259,4.88666278317783,0.170000000000016,"ok",0.507100213053321,0.499461292439261,0.530066079047769,3.15999999999997
"paper_f2_onset__uniform__n500",192,207786034,1000,"ok",0.369261477045908,4.86628338499177,0.199999999999989,"ok",0.499569626767264,0.495101349975234,0.511813211130839,2.96000000000004
"paper_f2_onset__uniform__n500",196,1240207467,1000,"ok",0.449101796407186,4.68358069472362,0.180000000000007,"ok",0.509895690142302,0.502897512535865,0.529378806509443,2.73999999999995
"paper_f3_jump__uniform__n500",0,1413342560,1000,"ok",0.301397205588822,5.10459721598771,0.25,"ok",0.305652569230506,0.300699128509183,0.308759452269782,3.69
"paper_f3_jump__uniform__n500",4,1048440049,1000,"ok",0.301397205588822,4.41889680303946,0.159999999999968,"ok",0.305077787478999,0.300559289450624,0.308125495738826,2.53000000000003
"paper_f3_jump__uniform__n500",8,1061862401,1000,"ok",0.301397205588822,5.64395792229164,0.169999999999959,"ok",0.305663234438124,0.300719998230509,0.308692017172049,3.14000000000004
"paper_f3_jump__uniform__n500",12,2123803916,1000,"ok",0.301397205588822,5.44600276902586,0.169999999999959,"ok",0.305621273624646,0.300661967503349,0.308593147342381,3.96000000000004
"paper_f3_jump__uniform__n500",16,2099549689,1000,"ok",0.301397205588822,4.77241289501613,0.199999999999989,"ok",0.305333638174831,0.300395470768038,0.308315736725232,3.32999999999998
"paper_f3_jump__uniform__n500",20,205404881,1000,"ok",0.301397205588822,5.12006510434265,0.220000000000027,"ok",0.305362014068743,0.300523139047093,0.308432616965728,3.16999999999996
"paper_f3_jump__uniform__n500",24,1336036853,1000,"ok",0.301397205588822,4.74868984735145,0.189999999999998,"ok",0.305401261385855,0.300607849947738,0.308385403776551,3.87
"paper_f3_jump__uniform__n500",28,1305566497,1000,"ok",0.301397205588822,4.58903551127942,0.139999999999986,"ok",0.305705994941745,0.300812480805616,0.309107661071429,3.36000000000001
"paper_f3_jump__uniform__n500",32,1010221448,1000,"ok",0.301397205588822,4.56800821016569,0.180000000000007,"ok",0.30550463920573,0.300648632636921,0.308720296761253,4.48999999999995
"paper_f3_jump__uniform__n500",36,553885854,1000,"ok",0.301397205588822,4.25876227679335,0.21999999999997,"ok",0.305463732031587,0.300806378118396,0.308743549940603,3.75
"paper_f3_jump__uniform__n500",40,669417917,1000,"ok",0.301397205588822,4.62974219375948,0.220000000000027,"ok",0.305446344750684,0.301222038070206,0.308447353304026,3.81
"paper_f3_jump__uniform__n500",44,922449559,1000,"ok",0.301397205588822,4.66225467644935,0.359999999999957,"ok",0.305765949761905,0.301020769000165,0.308756091605109,4.43000000000001
"paper_f3_jump__uniform__n500",48,909742987,1000,"ok",0.301397205588822,4.89676573345093,0.199999999999989,"ok",0.305185479603639,0.30051640984714,0.308366071967747,4.08000000000004
"paper_f3_jump__uniform__n500",52,344050181,1000,"ok",0.301397205588822,4.99165801455827,0.289999999999964,"ok",0.305391771916357,0.30061855459372,0.308348046925806,5.54000000000002
"paper_f3_jump__uniform__n500",56,1187969653,1000,"ok",0.301397205588822,4.38181002296245,0.319999999999993,"ok",0.305515103113959,0.301090382546094,0.308437179065004,4.45999999999998
"paper_f3_jump__uniform__n500",60,1370767740,1000,"ok",0.301397205588822,5.11752088074141,0.230000000000018,"ok",0.305760915563039,0.301013290267314,0.30861720610114,5.01999999999998
"paper_f3_jump__uniform__n500",64,437923522,1000,"ok",0.301397205588822,4.30412240593262,0.29000000000002,"ok",0.305532010818374,0.300588542909994,0.308238921285202,4
"paper_f3_jump__uniform__n500",68,1132712622,1000,"ok",0.301397205588822,4.851761098348,0.25,"ok",0.305307168197657,0.300593802666973,0.30823744542483,4.47000000000003
"paper_f3_jump__uniform__n500",72,622053258,1000,"ok",0.301397205588822,5.09037041568709,0.269999999999982,"ok",0.305077189646861,0.300264455174811,0.307927334327846,3.67000000000002
"paper_f3_jump__uniform__n500",76,803044419,1000,"ok",0.301397205588822,5.12573550461589,0.169999999999959,"ok",0.306315007909093,0.301444509527516,0.309194048212723,3.72000000000003
"paper_f3_jump__uniform__n500",80,255763913,1000,"ok",0.301397205588822,4.64689894254035,0.210000000000036,"ok",0.305362659276896,0.300860647611543,0.30822606796901,3.71999999999997
"paper_f3_jump__uniform__n500",84,1555586373,1000,"ok",0.301397205588822,4.93375105072664,0.220000000000027,"ok",0.305099564398454,0.300221745076425,0.307899873429179,3.35999999999996
"paper_f3_jump__uniform__n500",88,2107819305,1000,"ok",0.301397205588822,4.61894685221128,0.189999999999998,"ok",0.305258019455536,0.300431983197162,0.308437711330646,3.61000000000001
"paper_f3_jump__uniform__n500",92,699390850,1000,"ok",0.301397205588822,5.20009908101537,0.199999999999989,"ok",0.305402539112016,0.300639430002092,0.308554708152067,3.88
"paper_f3_jump__uniform__n500",96,1764121009,1000,"ok",0.301397205588822,4.79053217822757,0.169999999999959,"ok",0.305200867531597,0.300276388245803,0.308307909733428,3.56999999999999
"paper_f3_jump__uniform__n500",100,1253513613,1000,"ok",0.301397205588822,4.93142626581191,0.230000000000018,"ok",0.305343210342596,0.300404803034762,0.308357790001702,3.32999999999998
"paper_f3_jump__uniform__n500",104,807837495,1000,"ok",0.301397205588822,5.0431202082212,0.170000000000016,"ok",0.305297718085788,0.300676556225012,0.308647429784931,3.41999999999996
"paper_f3_jump__uniform__n500",108,576520887,1000,"ok",0.301397205588822,4.6489505906967,0.189999999999998,"ok",0.305438215717771,0.301035542123559,0.308688694083216,3.17000000000002
"paper_f3_jump__uniform__n500",112,691778008,1000,"ok",0.301397205588822,5.11981180382109,0.180000000000007,"ok",0.30549177078886,0.300718906627371,0.308827667625438,2.73000000000002
"paper_f3_jump__uniform__n500",116,1374000343,1000,"ok",0.301397205588822,5.08903389244956,0.089999999999975,"ok",0.305274512092261,0.300352749083917,0.308625572942841,2.76000000000005
"paper_f3_jump__uniform__n500",120,1694980021,1000,"ok",0.301397205588822,5.72921870780582,0.110000000000014,"ok",0.305112202316841,0.300354195873827,0.308112483762972,2.51999999999998
"paper_f3_jump__uniform__n500",124,725112002,1000,"ok",0.301397205588822,4.26484396183321,0.149999999999977,"ok",0.305355438196863,0.300780357288629,0.308399442031039,3.03000000000003
"paper_f3_jump__uniform__n500",128,2077075712,1000,"ok",0.301397205588822,4.87170492527676,0.139999999999986,"ok",0.30549128183729,0.300461511694232,0.309094895179432,2.61000000000001
"paper_f3_jump__uniform__n500",132,334013699,1000,"ok",0.301397205588822,4.74944676557193,0.189999999999998,"ok",0.305550243471998,0.300511150908034,0.308673818289046,2.65999999999997
"paper_f3_jump__uniform__n500",136,1499501584,1000,"ok",0.301397205588822,4.77684308214235,0.140000000000043,"ok",0.305564073867871,0.30073873431712,0.308801981292828,2.91999999999996
"paper_f3_jump__uniform__n500",140,306332788,1000,"ok",0.301397205588822,4.88125641901896,0.160000000000025,"ok",0.305822525734832,0.301026976439598,0.30901504832749,2.5
"paper_f3_jump__uniform__n500",144,1792525384,1000,"ok",0.301397205588822,4.68403720717494,0.100000000000023,"ok",0.305428860765892,0.300717914364796,0.308511024519959,2.60999999999996
"paper_f3_jump__uniform__n500",148,161233529,1000,"ok",0.301397205588822,5.06393055206962,0.140000000000043,"ok",0.305643245654028,0.300795630737831,0.308451580978642,2.39999999999998
"paper_f3_jump__uniform__n500",152,386344770,1000,"ok",0.301397205588822,4.61025670159012,0.149999999999977,"ok",0.305770306866457,0.30134703497259,0.308942672639551,2.80000000000001
"paper_f3_jump__uniform__n500",156,56016544,1000,"ok",0.301397205588822,5.27751913303824,0.120000000000005,"ok",0.305688993837381,0.30092771003774,0.3091029403691,2.16000000000003
"paper_f3_jump__uniform__n500",160,1573273613,1000,"ok",0.301397205588822,5.16919844159159,0.089999999999975,"ok",0.305779506035857,0.301082147803968,0.308946009204256,2.36000000000001
"paper_f3_jump__uniform__n500",164,1600973148,1000,"ok",0.301397205588822,5.06270126818292,0.110000000000014,"ok",0.305284267433319,0.300327859140807,0.308280170715807,2.32999999999998
"paper_f3_jump__uniform__n500",168,1831166857,1000,"ok",0.301397205588822,4.70652236856175,0.120000000000005,"ok",0.305424092556998,0.300592942550503,0.308811294974452,2.69
"paper_f3_jump__uniform__n500",172,964302958,1000,"ok",0.301397205588822,5.10670508724112,0.139999999999986,"ok",0.305516448874438,0.300478633479822,0.308634857035191,2.08000000000004
"paper_f3_jump__uniform__n500",176,1536131100,1000,"ok",0.301397205588822,4.42280115813779,0.139999999999986,"ok",0.306091997101381,0.301118998777927,0.309349827890059,2.29000000000002
"paper_f3_jump__uniform__n500",180,1315885228,1000,"ok",0.301397205588822,4.38319041946869,0.129999999999995,"ok",0.305507665096172,0.300981564823317,0.30885769446409,2.35999999999996
"paper_f3_jump__uniform__n500",184,1866262715,1000,"ok",0.301397205588822,4.63309928863834,0.220000000000027,"ok",0.305703116445438,0.300815369774951,0.308812463559678,2.62
"paper_f3_jump__uniform__n500",188,2222692,1000,"ok",0.301397205588822,4.71389797331952,0.129999999999995,"ok",0.30558835069277,0.300875290874897,0.308820946631373,2.12
"paper_f3_jump__uniform__n500",192,1577578718,1000,"ok",0.301397205588822,4.4651450572739,0.139999999999986,"ok",0.305623648877208,0.300787303333977,0.308803173303584,2.19
"paper_f3_jump__uniform__n500",196,1921106765,1000,"ok",0.301397205588822,4.69081366677344,0.129999999999995,"ok",0.305301570519062,0.300676617124788,0.308174455425219,2.39999999999998
"paper_f4_logistic__uniform__n500",0,627666433,1000,"ok",0.389221556886228,4.80806654711853,0.139999999999986,"ok",0.470773330835464,0.00199600798403194,0.490296915534975,2.71000000000004
"paper_f4_logistic__uniform__n500",4,2094825539,1000,"ok",0.211576846307385,5.08550694715778,0.139999999999986,"ok",0.309276370062032,0.176445028864975,0.453891654202139,2.70000000000005
"paper_f4_logistic__uniform__n500",8,877879424,1000,"ok",0.0479041916167665,5.22006278397544,0.199999999999932,"ok",0.00199600798403194,0.00199600798403194,0.474576212944468,2.5200000000001
"paper_f4_logistic__uniform__n500",12,2036918444,1000,"ok",0.159680638722555,4.79989982376535,0.120000000000005,"ok",0.137030843147646,0.00199600798403194,0.234487972854924,2.63999999999999
