noise_sigma,regularization,latent_index,knot_jaccard,guide_l2_ratio,hcrd_baseline_l2_ratio
0.03,0.01,2,0.8,0.3866457073852395,1.6380344192249243
0.03,0.01,2,0.7272727272727273,0.36947846947530344,3.973277623770473
0.03,0.01,2,0.7272727272727273,0.33493075778655174,2.278520218825692
0.03,0.01,2,0.8,0.4180733341611659,1.7604930970273098
0.03,0.01,2,0.7272727272727273,0.39085932843347787,4.016406769195991
0.03,0.01,2,0.7272727272727273,0.3985443139647878,2.3935432756817274
0.03,0.01,2,0.9,0.31481215396885487,3.8293097355488306
0.03,0.01,2,0.7272727272727273,0.38812261904771433,1.7473275894756808
0.03,0.01,2,0.8181818181818182,0.3544901007110702,3.612880700811324
0.03,0.01,3,1.0,0.3892898007215336,0.8650200325253947
0.03,0.01,3,1.0,0.43337602348648024,2.2324241168893586
0.03,0.01,3,1.0,0.40878207454468446,1.701553187692667
0.03,0.01,3,1.0,0.41264464782835525,1.6648136412835242
0.03,0.01,3,1.0,0.3702718518347027,2.532369289915402
0.03,0.01,3,1.0,0.366780084590755,1.8667590748046297
0.03,0.01,3,1.0,0.3672319844421701,1.4640582408289577
0.03,0.01,3,1.0,0.40217265623016785,1.8916295366378233
0.03,0.01,3,1.0,0.38635450789655007,1.9634955423650557
0.03,0.01,3,1.0,0.35970543703501073,2.018492734988475
0.03,0.01,4,0.8,0.4567922322887439,2.64145952701022
0.03,0.01,4,0.9,0.40253604273743554,1.738833356905919
0.03,0.01,4,0.9,0.3955780857164967,3.165664471965962
0.03,0.01,4,0.8,0.442617296202542,2.2922635024973017
0.03,0.01,4,0.7272727272727273,0.4271232658287078,2.909979565951912
0.03,0.01,4,0.9,0.44730407832838315,2.51159823813953
0.03,0.01,4,0.8,0.432669321635705,2.235433335909091
0.03,0.01,4,0.8181818181818182,0.3541250545797947,2.9078655764933594
0.03,0.01,4,0.9,0.3800197478454412,2.588629458922754
0.03,0.01,4,0.9,0.3636374205481554,2.640406897887829
0.03,0.01,5,1.0,0.3739701338615693,1.7527789158681173
0.03,0.01,5,0.75,0.37184506996911987,7.245481703724759
0.03,0.01,5,0.9,0.3487223036272346,1.705404784443729
0.03,0.01,5,1.0,0.3286298150522552,1.825477663062016
0.03,0.01,5,0.75,0.3449729187940043,6.965301249036349
0.03,0.01,5,0.9,0.3651415085296992,1.7850010276485906
0.03,0.01,5,1.0,0.36130421584586936,1.2167774259885893
0.03,0.01,5,0.6923076923076923,0.3648356547279689,6.647385827299283
0.03,0.01,5,0.75,0.3969005701144598,7.09582165988333
0.03,0.01,5,0.9,0.3965571091791035,1.7451291574717038
0.03,0.01,6,1.0,0.49095070974099797,1.663956931191067
0.03,0.01,6,1.0,0.4583642448689458,2.379768551507312
0.03,0.01,6,0.8,0.4198980407646258,1.9374366419161744
0.03,0.01,6,1.0,0.4040050583942921,1.293384068026037
0.03,0.01,6,1.0,0.4243726110756892,1.579792146834863
0.03,0.01,6,1.0,0.42676844266321506,1.018406833940078
0.03,0.01,6,1.0,0.43962932127338034,1.420883774829077
0.03,0.01,6,1.0,0.411447281355983,1.7952141363390979
0.03,0.01,6,1.0,0.405853110730868,1.786187264218489
0.03,0.01,6,1.0,0.3990951032063023,1.5574521663133254
0.03,0.01,7,1.0,0.36484433019502044,2.3459739233397503
0.03,0.01,7,1.0,0.3742527533629291,1.8368676066613112
0.03,0.01,7,0.8,0.4030670789522107,2.3793952346344347
0.03,0.01,7,0.9,0.3902509136450789,1.8409604193564633
0.03,0.01,7,1.0,0.43204103139121847,1.7241756170646882
0.03,0.01,7,0.6363636363636364,0.4769658211763579,2.2205204364654114
0.03,0.01,7,0.7272727272727273,0.38565410351952845,3.278490009704447
0.03,0.01,7,1.0,0.4193042216662214,1.5157738564012737
0.03,0.01,7,0.9,0.41695935984657945,2.0213062221893345
0.03,0.01,7,0.9,0.4292250879909228,2.098158023634089
0.03,0.03,0,1.0,0.34055764346941525,1.5983482029312213
0.03,0.03,0,1.0,0.35197889470409915,0.6434402666640552
0.03,0.03,0,1.0,0.3298202406177214,1.555617317232892
0.03,0.03,0,0.9,0.3282480504885508,1.6163468232901572
0.03,0.03,0,1.0,0.354031704868517,1.5871237078272311
0.03,0.03,0,1.0,0.3391970109168523,1.3343334980732402
0.03,0.03,0,0.9,0.3567258853717668,1.603471061279525
0.03,0.03,0,1.0,0.3413057421234897,1.2965113502155303
0.03,0.03,0,0.9,0.31312296839574316,1.551602221133768
0.03,0.03,0,0.9,0.3604332399426142,1.413148987801224
0.03,0.03,1,1.0,0.36207027223812005,1.145058230065312
0.03,0.03,1,1.0,0.3453153796360404,1.0314080729793877
0.03,0.03,1,1.0,0.33744158880011965,0.9302571005406245
0.03,0.03,1,1.0,0.35012115720174,1.3150723541842708
0.03,0.03,1,1.0,0.42421895130478293,1.1809632403069354
0.03,0.03,1,1.0,0.39770611268110817,0.9174930222142329
0.03,0.03,1,1.0,0.4209943868423063,1.4861815913530065
0.03,0.03,1,1.0,0.3267352645660076,0.8310925216914474
0.03,0.03,1,1.0,0.3590695588263115,1.4997514645351866
0.03,0.03,1,1.0,0.32319890031304427,1.2434540847798856
0.03,0.03,2,1.0,0.33781928172097647,1.4448689244482973
0.03,0.03,2,1.0,0.3323603249063418,1.2786135792420545
0.03,0.03,2,1.0,0.31675580819739496,0.6193189466066754
0.03,0.03,2,1.0,0.29615895142439763,0.6349806219705638
0.03,0.03,2,0.8,0.3485800596357915,2.114962762348448
0.03,0.03,2,1.0,0.3242083219150147,1.536848819089246
0.03,0.03,2,1.0,0.35273632478157324,1.6126565584013368
0.03,0.03,2,1.0,0.26260599023617626,1.019665278904278
0.03,0.03,2,1.0,0.35010303943859133,1.002714611609371
0.03,0.03,2,1.0,0.3144417055956704,0.2184459005310094
0.03,0.03,3,1.0,0.3380140287334084,1.5749873284239801
0.03,0.03,3,1.0,0.38593842953334606,1.6673363594176467
0.03,0.03,3,1.0,0.3519165800954452,1.0839715746713017
0.03,0.03,3,1.0,0.37442320266596757,1.918112295997282
0.03,0.03,3,1.0,0.3197759065330331,1.5673727624189606
0.03,0.03,3,1.0,0.31022899200403853,1.6558039042520598
0.03,0.03,3,1.0,0.3282369288826078,1.7817654901283897
0.03,0.03,3,1.0,0.3554045574507035,2.1106660002761966
0.03,0.03,3,1.0,0.3495252310593687,2.2308515409487235
0.03,0.03,3,1.0,0.3249099691241363,1.3536254729517088
0.03,0.03,4,1.0,0.4189695592767294,1.654067642571915
0.03,0.03,4,0.9,0.34658690943552156,2.2887804529002413
0.03,0.03,4,0.9,0.33741454396143405,2.289005908034604
0.03,0.03,4,1.0,0.39756361741441304,1.7611305197126133
0.03,0.03,4,0.9,0.39274122331286576,1.4918317757682897
0.03,0.03,4,0.9,0.41350712653154015,1.3637130388234346
0.03,0.03,4,1.0,0.3896564241354587,1.0633422507874448
0.03,0.03,4,1.0,0.3043200651753331,0.7204660995282607
0.03,0.03,4,0.9,0.33541292351872887,1.9876303040009866
0.03,0.03,4,0.9,0.30466614418237914,1.9705448372795995
0.03,0.03,5,1.0,0.3338139128161991,0.7488593344854403
0.03,0.03,5,1.0,0.33902510823917703,0.917611669917436
0.03,0.03,5,1.0,0.311836416400401,0.6889254289264257
0.03,0.03,5,1.0,0.2936345893759197,0.27948005764738065
0.03,0.03,5,1.0,0.31191857423848796,0.34485499195573915
0.03,0.03,5,1.0,0.3275807126976895,0.9981615835542851
0.03,0.03,5,1.0,0.3262075577241795,0.7680157180359356
0.03,0.03,5,1.0,0.3313347851338592,1.0625180563155676
0.03,0.03,5,1.0,0.36976912243488735,0.9355707220673678
0.03,0.03,5,1.0,0.3667411046689872,0.6248784207172731
0.03,0.03,6,1.0,0.4338330074759059,1.433686945264364
0.03,0.03,6,1.0,0.4134340752746747,1.2034784834140135
0.03,0.03,6,1.0,0.3602980486982979,1.1739612304915925
0.03,0.03,6,1.0,0.36466471364252245,1.287012312811027
0.03,0.03,6,1.0,0.3690874773095415,0.3552263613294207
0.03,0.03,6,1.0,0.3733525268650626,0.2768009370047053
0.03,0.03,6,1.0,0.3948835864889343,0.3676268521654122
0.03,0.03,6,1.0,0.3569830855815934,0.2531575940370034
0.03,0.03,6,1.0,0.35479155767076354,0.24528967570863033
0.03,0.03,6,1.0,0.3547370901838947,0.22590127519389303
0.03,0.03,7,1.0,0.31644114081973396,2.323958282613326
0.03,0.03,7,1.0,0.3289847485987761,1.9647869855339906
0.03,0.03,7,1.0,0.349474439768097,1.7960182533204583
0.03,0.03,7,0.9,0.35493984489349,1.238698087974099
0.03,0.03,7,1.0,0.3851705301724382,0.9050400518705537
0.03,0.03,7,1.0,0.4231381023265929,1.263667090427886
0.03,0.03,7,0.9,0.32939904444615925,1.943748161923963
0.03,0.03,7,1.0,0.37521532597145923,1.185972139466814
0.03,0.03,7,0.9,0.3598951992022847,1.437289554845034
0.03,0.03,7,0.9,0.37824281848813773,1.508606017658698
0.03,0.1,0,1.0,0.2998338406087363,1.0981107284550884
0.03,0.1,0,1.0,0.2985980108697236,0.26229069455035386
0.03,0.1,0,1.0,0.28687863365627786,1.1954846651466395
0.03,0.1,0,1.0,0.28688721604783884,0.7411565710307045
0.03,0.1,0,1.0,0.31001387840213684,0.9480726408362214
0.03,0.1,0,1.0,0.29360433757875215,0.9561132855943748
0.03,0.1,0,1.0,0.3251139063629702,0.7217261251279727
0.03,0.1,0,1.0,0.2948833083991763,1.142135824103016
0.03,0.1,0,1.0,0.26842199092432295,0.6180276194984812
0.03,0.1,0,1.0,0.3107649916075984,1.2778695345587
0.03,0.1,1,1.0,0.3146725298149334,1.1053953049218368
0.03,0.1,1,1.0,0.29691855272170303,0.9579813015229472
0.03,0.1,1,1.0,0.274189726135197,0.900507821621679
0.03,0.1,1,1.0,0.29960401649576407,1.2389211216434122
0.03,0.1,1,1.0,0.3876988228940171,1.06199745425557
0.03,0.1,1,1.0,0.3544052519074039,0.8800983607566643
0.03,0.1,1,1.0,0.3829774891043789,1.4074564769200184
0.03,0.1,1,1.0,0.2690230215441914,0.620764878193491
0.03,0.1,1,1.0,0.32250882035681916,1.352564952797345
0.03,0.1,1,1.0,0.27148884000670326,1.1816583582896725
0.03,0.1,2,1.0,0.2999596697783601,0.9924898534570424
0.03,0.1,2,1.0,0.2740308681313149,1.9380983165328762
0.03,0.1,2,1.0,0.2683359912563999,0.6069345769001571
0.03,0.1,2,1.0,0.26419084367131757,0.6544948788864753
0.03,0.1,2,0.8,0.2740944096362929,2.2064294549045766
0.03,0.1,2,1.0,0.26633533415280386,1.086637486854311
0.03,0.1,2,1.0,0.3167781361940062,1.2012921810107273
0.03,0.1,2,1.0,0.21172926033188214,1.7005238079617884
0.03,0.1,2,1.0,0.30862629402832004,1.6560262453210137
0.03,0.1,2,1.0,0.2748931935363197,0.16988392880388067
0.03,0.1,3,1.0,0.2877468988086453,0.8574544712970554
0.03,0.1,3,1.0,0.3334919571339149,0.8443024927965305
0.03,0.1,3,1.0,0.29605884164569635,1.4096898420667299
0.03,0.1,3,1.0,0.3398240894906268,0.9587776801507815
0.03,0.1,3,1.0,0.26237690334802843,1.1523939352834676
0.03,0.1,3,1.0,0.2631972585913557,1.6060486377465844
0.03,0.1,3,1.0,0.29469740154952884,1.3863354954820808
0.03,0.1,3,1.0,0.3074409754724124,1.7165649179838998
0.03,0.1,3,1.0,0.31129057879416233,1.2092872008470348
0.03,0.1,3,1.0,0.2989801921229264,1.0437220209194973
0.03,0.1,4,1.0,0.3758516789086893,1.437849845730008
0.03,0.1,4,1.0,0.2903269537168293,1.5752546475505897
0.03,0.1,4,1.0,0.2791434662081913,1.6327096364701805
0.03,0.1,4,1.0,0.34896106510580527,1.128000717918508
0.03,0.1,4,1.0,0.3524753734606215,0.17251128618860556
0.03,0.1,4,1.0,0.3767061810513724,0.10956397946420751
0.03,0.1,4,1.0,0.3439982561829474,0.8411632589922408
0.03,0.1,4,1.0,0.2535907012752499,0.2063783839154566
0.03,0.1,4,1.0,0.30035331244872765,0.9192559581586058
0.03,0.1,4,1.0,0.25715155832763675,1.0070110878383027
0.03,0.1,5,1.0,0.2895698732527088,0.7310854659481218
0.03,0.1,5,1.0,0.3067934155085968,0.9167791789276152
0.03,0.1,5,1.0,0.2794280452330891,0.6875700169196098
0.03,0.1,5,1.0,0.26622716034921756,0.2596987760648077
0.03,0.1,5,1.0,0.27897045033958406,0.3422011396329089
0.03,0.1,5,1.0,0.2907116394607939,0.9891674475518628
0.03,0.1,5,1.0,0.28858347917531263,0.757077784139623
0.03,0.1,5,1.0,0.30086529894605046,1.0743422597993906
0.03,0.1,5,1.0,0.3430143682449402,0.9393526066625547
0.03,0.1,5,1.0,0.33739993531277823,0.6095209034958522
0.03,0.1,6,1.0,0.3716307278864123,0.39555458874919636
0.03,0.1,6,1.0,0.36653408728070963,0.6848064639082538
0.03,0.1,6,1.0,0.2937533105438363,0.8211080023673369
0.03,0.1,6,1.0,0.32700028663997144,0.8822566299265991
0.03,0.1,6,1.0,0.3174267614293438,0.7511520583462096
0.03,0.1,6,1.0,0.3190738541750791,0.8822230332042924
0.03,0.1,6,1.0,0.35504479846550996,0.9456976864241531
0.03,0.1,6,1.0,0.30222893617531527,0.2313860967041557
0.03,0.1,6,1.0,0.3135639346553641,0.24146737157340592
0.03,0.1,6,1.0,0.30401511357949956,0.20464815709241932
0.03,0.1,7,1.0,0.2718729486811724,1.7104399532077537
0.03,0.1,7,1.0,0.27849585830150936,1.693828343930552
0.03,0.1,7,1.0,0.296174793622954,1.47735773277095
0.03,0.1,7,1.0,0.3165205159645171,0.993104582487206
0.03,0.1,7,1.0,0.33509020786708743,0.2653746737717462
0.03,0.1,7,1.0,0.3655729635097128,0.9590788273413129
0.03,0.1,7,1.0,0.2732556815970757,1.8085302367578961
0.03,0.1,7,1.0,0.3154440856887589,1.1479667943049312
0.03,0.1,7,1.0,0.3015598669187318,1.7187207446236603
0.03,0.1,7,1.0,0.3328728059737094,1.7773675252631713
0.03,0.3,0,1.0,0.2734116775500593,1.0606184909965441
0.03,0.3,0,1.0,0.261526851039041,0.22458976988717683
0.03,0.3,0,1.0,0.25706275486598,0.20603803706830018
0.03,0.3,0,1.0,0.2648662151524668,0.7144508607585373
0.03,0.3,0,1.0,0.2719097008510618,0.9269277597602414
0.03,0.3,0,1.0,0.24314028585479935,1.0497138966037167
0.03,0.3,0,1.0,0.2892969584976532,0.682867747804863
0.03,0.3,0,1.0,0.2532726510969623,0.22898197968483924
0.03,0.3,0,1.0,0.23088243360575925,0.618726376360364
0.03,0.3,0,1.0,0.2674998382824798,0.7372557954699063
0.03,0.3,1,1.0,0.2789112237591319,1.0514869374531237
0.03,0.3,1,1.0,0.2650032425125956,1.2602331670915572
0.03,0.3,1,1.0,0.2332821103650971,1.4667824334248252
0.03,0.3,1,1.0,0.2630875785940724,1.472080972541798
0.03,0.3,1,1.0,0.3568064191799288,1.2570863779811514
0.03,0.3,1,1.0,0.31658984766351883,1.0451056481230319
0.03,0.3,1,1.0,0.34567434337878705,1.098413239471446
0.03,0.3,1,1.0,0.23698098642855778,1.624379406382061
0.03,0.3,1,1.0,0.2896474785493019,1.735594282161489
0.03,0.3,1,1.0,0.23527968447154732,0.15059853486973315
0.03,0.3,2,1.0,0.2719952802724865,0.2623902381258656
0.03,0.3,2,1.0,0.23034947027049743,1.1365748837990104
0.03,0.3,2,1.0,0.2278588116477979,0.9181551996499434
0.03,0.3,2,1.0,0.23727077439942199,0.18133695208748182
0.03,0.3,2,1.0,0.2215034525747161,1.005821112542029
0.03,0.3,2,1.0,0.22592239540087627,0.8509455628917194
0.03,0.3,2,1.0,0.28518283807751377,0.22988971093546465
0.03,0.3,2,1.0,0.177839336428125,0.6809037857131938
0.03,0.3,2,1.0,0.27491583979898176,1.0392035686900145
0.03,0.3,2,1.0,0.24268056620963696,0.8306195791981624
0.03,0.3,3,1.0,0.2508989373675097,0.79674790475957
0.03,0.3,3,1.0,0.2866323277912017,1.183173926812786
0.03,0.3,3,1.0,0.25380011742726183,1.2901837802175495
0.03,0.3,3,1.0,0.3146369594944881,0.9928228124910854
0.03,0.3,3,1.0,0.2124752222184267,1.4513768992224427
0.03,0.3,3,1.0,0.2287415448092338,1.3575291810570058
0.03,0.3,3,1.0,0.26452828853555965,1.2599375522120708
0.03,0.3,3,1.0,0.26233966054551755,1.2097154691521763
0.03,0.3,3,1.0,0.277884102040484,1.5100483012192196
0.03,0.3,3,1.0,0.2795963354181827,0.8021058997449293
0.03,0.3,4,1.0,0.3350949657248854,1.3906465079090793
0.03,0.3,4,1.0,0.253271452288414,1.00353896461363
0.03,0.3,4,1.0,0.23146239552384207,1.5697619766589548
0.03,0.3,4,1.0,0.30744107023798567,1.1090204982325855
0.03,0.3,4,1.0,0.3089547407189868,0.8390477966260129
0.03,0.3,4,1.0,0.33655510942130196,0.08144097634542119
0.03,0.3,4,1.0,0.3017267771686982,0.8206591972233698
0.03,0.3,4,1.0,0.21076092953104783,0.9182612942806884
0.03,0.3,4,1.0,0.2716393060608137,0.1937416351179554
0.03,0.3,4,1.0,0.21810259182810754,0.9612874320930901
0.03,0.3,5,1.0,0.2448171762262374,0.7202365570529493
0.03,0.3,5,1.0,0.27977536166147365,0.22596994582709606
0.03,0.3,5,1.0,0.24789963495786002,0.22700274949887292
0.03,0.3,5,1.0,0.2457257046985958,0.2502900004115639
0.03,0.3,5,1.0,0.24687430460812418,0.5787856410890427
0.03,0.3,5,1.0,0.25416618158182935,0.5513295155774183
0.03,0.3,5,1.0,0.24985321646821312,0.7501640646985469
0.03,0.3,5,1.0,0.2735664686982618,0.21243419950630335
0.03,0.3,5,1.0,0.31911175167728645,0.33824684636138774
0.03,0.3,5,1.0,0.3058308701583404,0.2974042831601131
0.03,0.3,6,1.0,0.30432462993410375,0.9942668528095051
0.03,0.3,6,1.0,0.32057268397823285,0.9410593376442216
0.03,0.3,6,1.0,0.23055455475006717,0.8616304536113648
0.03,0.3,6,1.0,0.2898172712705802,0.9663085889877799
0.03,0.3,6,1.0,0.27691282354317853,0.2468135164720966
0.03,0.3,6,1.0,0.2654446467626964,0.21812637265972723
0.03,0.3,6,1.0,0.31167567003285457,0.29713568224323494
0.03,0.3,6,1.0,0.25379135238913353,0.1965325100663242
0.03,0.3,6,1.0,0.282750664689485,0.23547535561951646
0.03,0.3,6,1.0,0.2562380267607221,0.178431543375353
0.03,0.3,7,1.0,0.22736487826723495,0.2100107350075364
0.03,0.3,7,1.0,0.23377235213734576,0.7542716826271278
0.03,0.3,7,1.0,0.25703343483594615,0.28851198796876104
0.03,0.3,7,1.0,0.27824716538916827,0.9384109052400955
0.03,0.3,7,1.0,0.28827843542358256,0.9212011609941874
0.03,0.3,7,1.0,0.32052723429266,0.3742933237042906
0.03,0.3,7,1.0,0.234695574043363,1.0329064161055326
0.03,0.3,7,1.0,0.25804486358906775,0.8558094436629512
0.03,0.3,7,1.0,0.25471059932062334,1.220078597122486
0.03,0.3,7,1.0,0.3002243805437264,0.8493968634590564
0.05,0.0003,0,0.8220338983050848,0.65571396828087,0.5083052603360522
0.05,0.0003,0,0.8360655737704918,0.5931879102026815,0.4916950896438228
0.05,0.0003,0,0.7966101694915254,0.639841143644913,0.5277245585970313
0.05,0.0003,0,0.811965811965812,0.6710539609435158,0.5763830684625293
0.05,0.0003,0,0.8907563025210085,0.6169270620302042,0.5009190018244388
0.05,0.0003,0,0.8362068965517241,0.619021742141367,0.5002115086986717
0.05,0.0003,0,0.8521739130434782,0.628047082311306,0.4720614115504952
0.05,0.0003,0,0.85,0.6475649513417828,0.5081079942610175
0.05,0.0003,0,0.7903225806451613,0.6213658292298083,0.5486734273399233
0.05,0.0003,0,0.75,0.6773019968805526,0.5261916868545469
0.05,0.0003,1,0.782608695652174,0.5973621842151512,0.49261886885488465
0.05,0.0003,1,0.7758620689655172,0.6020309526810997,0.5154416152942709
0.05,0.0003,1,0.8034188034188035,0.5836241628465977,0.5195713851222455
0.05,0.0003,1,0.7796610169491526,0.5701292702940067,0.4504044679853887
0.05,0.0003,1,0.8034188034188035,0.6431977152260581,0.5381109271994666
0.05,0.0003,1,0.8305084745762712,0.6255253697246486,0.6148048943889827
0.05,0.0003,1,0.8376068376068376,0.5869209871115488,0.5372111814478727
0.05,0.0003,1,0.8547008547008547,0.6508432840495395,0.5843041546428028
0.05,0.0003,1,0.8305084745762712,0.619120551102633,0.48082096865980345
0.05,0.0003,1,0.8888888888888888,0.6174797624575181,0.5623108190506314
0.05,0.0003,2,0.7851239669421488,0.6320187174412882,0.5268387445318358
0.05,0.0003,2,0.8017241379310345,0.5763656941337368,0.5075333819261854
0.05,0.0003,2,0.8034188034188035,0.637704655288496,0.547415456354812
0.05,0.0003,2,0.8290598290598291,0.6434921215278416,0.5718058712331939
0.05,0.0003,2,0.8173913043478261,0.606831687889524,0.5570887551933967
0.05,0.0003,2,0.8189655172413793,0.598556295966218,0.47113497804513205
0.05,0.0003,2,0.7983193277310925,0.6444841327015011,0.5097989045554315
0.05,0.0003,2,0.8053097345132744,0.6042169722693531,0.5100619737920079
0.05,0.0003,2,0.8,0.6321645398103514,0.5331571720385484
0.05,0.0003,2,0.8173913043478261,0.6211211345953417,0.49698191155039223
0.05,0.0003,3,0.7017543859649122,0.6457666041143632,0.6320245027745175
0.05,0.0003,3,0.7610619469026548,0.6341236975810909,0.5732526250706692
0.05,0.0003,3,0.7387387387387387,0.6686085283276225,0.6141345413661661
0.05,0.0003,3,0.7410714285714286,0.6314583110482118,0.5992251485242878
0.05,0.0003,3,0.7327586206896551,0.6112364958118865,0.6719102047984675
0.05,0.0003,3,0.7727272727272727,0.6216202111974038,0.6274453782191152
0.05,0.0003,3,0.7280701754385965,0.6010257699503216,0.689587191583288
0.05,0.0003,3,0.7857142857142857,0.683893628612947,0.6282354980660889
0.05,0.0003,3,0.8035714285714286,0.5976219977439557,0.5834988788686157
0.05,0.0003,3,0.75,0.6429671138472719,0.6012332821479712
0.05,0.0003,4,0.7982456140350878,0.5907312247310675,0.5343503256569093
0.05,0.0003,4,0.8189655172413793,0.6126072620126278,0.536634787054147
0.05,0.0003,4,0.808695652173913,0.6379361288860242,0.5683246935201737
0.05,0.0003,4,0.7863247863247863,0.6467642219338198,0.5158499873042061
0.05,0.0003,4,0.8181818181818182,0.6067427861535957,0.5237783227892123
0.05,0.0003,4,0.8706896551724138,0.6638106548689223,0.5696496368731814
0.05,0.0003,4,0.847457627118644,0.6040429120347791,0.5125525793307355
0.05,0.0003,4,0.8739495798319328,0.6138079845062158,0.5307344424375765
0.05,0.0003,4,0.8360655737704918,0.608217457642837,0.512379394283933
0.05,0.0003,4,0.8728813559322034,0.6521921709588346,0.536624586709597
0.05,0.0003,5,0.7899159663865546,0.641977937788678,0.5796430342882058
0.05,0.0003,5,0.7627118644067796,0.586337155504587,0.5685047864277556
0.05,0.0003,5,0.8173913043478261,0.6218281630392023,0.6638971519197981
0.05,0.0003,5,0.8151260504201681,0.61197489618113,0.4680703115059854
0.05,0.0003,5,0.7711864406779662,0.6132304921754033,0.5883296394326898
0.05,0.0003,5,0.8103448275862069,0.60846731229139,0.6120980768572355
0.05,0.0003,5,0.7933884297520661,0.5809488050918306,0.49177099360481324
0.05,0.0003,5,0.7521367521367521,0.6323326633617596,0.6684794991285198
0.05,0.0003,5,0.7966101694915254,0.6689049687926191,0.5768487340522406
0.05,0.0003,5,0.8050847457627118,0.6387849580441011,0.5959467271643201
0.05,0.0003,6,0.8220338983050848,0.6462345321209466,0.5937615009901878
0.05,0.0003,6,0.8050847457627118,0.631165056221655,0.5420247712766247
0.05,0.0003,6,0.788135593220339,0.6227014263965266,0.5097658845752228
0.05,0.0003,6,0.775,0.6113553206193563,0.5543795856622605
0.05,0.0003,6,0.847457627118644,0.5993321852594661,0.5135911175819025
0.05,0.0003,6,0.8151260504201681,0.6090940986793809,0.5767358149847889
0.05,0.0003,6,0.8319327731092437,0.6211919786284927,0.5815251685249514
0.05,0.0003,6,0.8290598290598291,0.6246762594065787,0.5397966654211404
0.05,0.0003,6,0.8461538461538461,0.6185751122785783,0.5791297556774143
0.05,0.0003,6,0.7540983606557377,0.6113812590319248,0.5584612131186949
0.05,0.0003,7,0.7521367521367521,0.6773618579023818,0.5902026333763645
0.05,0.0003,7,0.8,0.5872783099016504,0.4988874578847238
0.05,0.0003,7,0.7678571428571429,0.6621127285220871,0.5252991522508526
0.05,0.0003,7,0.7948717948717948,0.604424248043446,0.5664641077737557
0.05,0.0003,7,0.8559322033898306,0.6485107013974047,0.5213451184711274
0.05,0.0003,7,0.7946428571428571,0.6454703208241557,0.5257488608433495
0.05,0.0003,7,0.8521739130434782,0.6260807483918913,0.5665348400755998
0.05,0.0003,7,0.7666666666666667,0.632943691526682,0.5625719460542503
0.05,0.0003,7,0.8360655737704918,0.5852351394780979,0.5318996891701313
0.05,0.0003,7,0.8070175438596491,0.6317766340657813,0.6228968317747228
0.05,0.001,0,0.594059405940594,0.5532802347299826,0.5361862780396482
0.05,0.001,0,0.5445544554455446,0.4877731438360037,0.5452974789078942
0.05,0.001,0,0.5757575757575758,0.5391756985769065,0.5825286178327089
0.05,0.001,0,0.6138613861386139,0.5773637854840442,0.535930947782111
0.05,0.001,0,0.5656565656565656,0.5212288718669305,0.5271372001182877
0.05,0.001,0,0.6145833333333334,0.5083129181231608,0.6962618943851543
0.05,0.001,0,0.6039603960396039,0.5290352995640546,0.5080632627959205
0.05,0.001,0,0.5957446808510638,0.5497977915587507,0.6712431837000733
0.05,0.001,0,0.5392156862745098,0.5293466820179508,0.6176600571627385
0.05,0.001,0,0.57,0.5788736661158616,0.6164228738735985
0.05,0.001,1,0.5463917525773195,0.49346112508677287,1.2736543806030136
0.05,0.001,1,0.5638297872340425,0.5216831967093295,1.4975620668163736
0.05,0.001,1,0.5978260869565217,0.49306614241234636,1.310931902984949
0.05,0.001,1,0.5520833333333334,0.4707520304804899,1.4324427201820553
0.05,0.001,1,0.59,0.5474546568527933,0.6830081083417306
0.05,0.001,1,0.59,0.5305692948551921,0.8753589181953496
0.05,0.001,1,0.6428571428571429,0.46522653938534436,0.6023782176987253
0.05,0.001,1,0.5445544554455446,0.5777120624706064,0.8292972453464169
0.05,0.001,1,0.5959595959595959,0.5242118585740922,0.7386136377512373
0.05,0.001,1,0.58,0.5114697655388788,0.7513498598409433
0.05,0.001,2,0.6565656565656566,0.5312803841878923,0.5170530396873926
0.05,0.001,2,0.6274509803921569,0.48857969974866644,0.6533557528894012
0.05,0.001,2,0.6470588235294118,0.5393729442651591,0.5261310341209405
0.05,0.001,2,0.5555555555555556,0.559849370559233,0.5638002872526076
0.05,0.001,2,0.6530612244897959,0.5059314985811995,0.6803560302723359
0.05,0.001,2,0.5619047619047619,0.4876368763045954,0.585839131656239
0.05,0.001,2,0.6237623762376238,0.54978893233095,0.5643884551273053
0.05,0.001,2,0.5514018691588785,0.4832632863728777,0.7641956634073941
0.05,0.001,2,0.6767676767676768,0.5283060210059408,0.584818124574765
0.05,0.001,2,0.6310679611650486,0.5228071357969298,0.6376798104853784
0.05,0.001,3,0.5444444444444444,0.5375407819326189,0.8836520847632303
0.05,0.001,3,0.5638297872340425,0.52255023253677,1.0918415503249095
0.05,0.001,3,0.5617977528089888,0.5759789123927199,1.2417388366293278
0.05,0.001,3,0.5340909090909091,0.5265717945898611,1.126502894568013
0.05,0.001,3,0.5051546391752577,0.49584316150206537,1.2296303703457583
0.05,0.001,3,0.5862068965517241,0.5272272303800933,1.3222795383127497
0.05,0.001,3,0.5581395348837209,0.5018325908003526,1.0420620849130096
0.05,0.001,3,0.5698924731182796,0.589586049066771,1.6020396942869157
0.05,0.001,3,0.49473684210526314,0.4876414322310848,1.5277445213784318
