noise_sigma,regularization,latent_index,repetition,baseline_mse,guide_mse,target_knot_f1,knot_count
0.03,0.001,3,1,0.7605398199448759,0.971275285449963,0.15094339622641512,48
0.03,0.001,3,2,0.7821191373468724,0.9685605971178406,0.10714285714285714,51
0.03,0.001,3,3,0.8150318401960482,0.972287590763941,0.11320754716981131,48
0.03,0.001,3,4,0.6310278224163383,0.9691943240600209,0.14545454545454545,50
0.03,0.001,4,0,0.4151373420497016,0.789716990734613,0.24,45
0.03,0.001,4,1,0.6484712849157717,0.7809075356300331,0.14285714285714285,51
0.03,0.001,4,2,0.6365921575761418,0.7825426180304885,0.15625,59
0.03,0.001,4,3,0.6774795266809817,0.7896082129309369,0.1875,59
0.03,0.001,4,4,0.5145267420821161,0.789212683013921,0.22641509433962262,48
0.03,0.001,5,0,0.5511052469804772,0.79645100879357,0.1111111111111111,49
0.03,0.001,5,1,0.7184692973320584,0.7962320071501744,0.09836065573770493,56
0.03,0.001,5,2,0.5264354658662111,0.790243669700363,0.06557377049180328,56
0.03,0.001,5,3,0.6902166739237771,0.7953505997396825,0.15625,59
0.03,0.001,5,4,0.6582288251961517,0.7997936172659211,0.11428571428571427,65
0.03,0.001,6,0,0.6453736839139317,0.7646428300791069,0.18518518518518517,49
0.03,0.001,6,1,0.5427000251958999,0.7663994753541855,0.18181818181818182,50
0.03,0.001,6,2,0.6487256500083025,0.7625528105241364,0.1875,59
0.03,0.001,6,3,0.6825646293109701,0.767859332074863,0.12698412698412698,58
0.03,0.001,6,4,0.5629525570510061,0.7595381947081864,0.1754385964912281,52
0.03,0.001,7,0,0.5438330814543539,0.7927725338925036,0.16949152542372883,54
0.03,0.001,7,1,0.5481366223793971,0.7918357216208785,0.2222222222222222,49
0.03,0.001,7,2,0.6048429804245228,0.7927502160246224,0.21212121212121215,61
0.03,0.001,7,3,0.5174650467879123,0.7905036186767933,0.2068965517241379,53
0.03,0.001,7,4,0.6499956329315405,0.799087701053439,0.24137931034482762,53
0.03,0.003,0,0,0.1636782776743261,0.7154463019591026,0.15384615384615385,21
0.03,0.003,0,1,0.23346313199537988,0.7106546739980498,0.16,20
0.03,0.003,0,2,0.22437410597302013,0.7168376793238076,0.08333333333333333,19
0.03,0.003,0,3,0.1589819810437646,0.7114671882877316,0.16,20
0.03,0.003,0,4,0.18507204866362328,0.7169903032991496,0.16666666666666666,19
0.03,0.003,1,0,0.13259251315866366,0.8639286066860737,0.5217391304347825,18
0.03,0.003,1,1,0.20462865825681303,0.8582563233787991,0.5454545454545455,17
0.03,0.003,1,2,0.17634222744918954,0.8615905136628951,0.42857142857142855,23
0.03,0.003,1,3,0.15490676752342772,0.8624677494370897,0.5454545454545455,17
0.03,0.003,1,4,0.10202674236140853,0.8621901536749504,0.4545454545454545,17
0.03,0.003,2,0,0.2614292096015779,0.681193966813198,0.20689655172413793,24
0.03,0.003,2,1,0.1904509016268631,0.6840302979967445,0.4166666666666667,19
0.03,0.003,2,2,0.16892214610437334,0.6778091698366245,0.34782608695652173,18
0.03,0.003,2,3,0.18723591185202096,0.6807949861230467,0.21428571428571427,23
0.03,0.003,2,4,0.2850039146025439,0.68809800858445,0.25,27
0.03,0.003,3,0,0.18794222887177525,0.9640286561211947,0.09090909090909091,17
0.03,0.003,3,1,0.1377343573530811,0.9706762319157541,0.2105263157894737,14
0.03,0.003,3,2,0.15527842472319267,0.9679833665453378,0.25,19
0.03,0.003,3,3,0.1550817771394182,0.9716805687576924,0.08695652173913043,18
0.03,0.003,3,4,0.21480546465395003,0.9685820885016782,0.21428571428571427,23
0.03,0.003,4,0,0.3140685427747119,0.7893036354661787,0.3333333333333333,19
0.03,0.003,4,1,0.1013989776276835,0.7805127146512706,0.4,15
0.03,0.003,4,2,0.3048951132782614,0.7821397359882111,0.2,25
0.03,0.003,4,3,0.1948896913711501,0.7891902349860558,0.6,15
0.03,0.003,4,4,0.18694058459977922,0.78879149799102,0.5555555555555556,13
0.03,0.003,5,0,0.16076713068019632,0.7959623842196856,0.2857142857142857,16
0.03,0.003,5,1,0.15181896372565218,0.7957036719974518,0.3333333333333333,19
0.03,0.003,5,2,0.15625760121744098,0.7897478930182346,0.14285714285714285,23
0.03,0.003,5,3,0.24551220090642537,0.7948389942325441,0.25806451612903225,26
0.03,0.003,5,4,0.303957114421012,0.7992803061765619,0.26666666666666666,25
0.03,0.003,6,0,0.06170551903720093,0.7642375096610017,0.4,15
0.03,0.003,6,1,0.23379976557011642,0.7659590170622744,0.3076923076923077,21
0.03,0.003,6,2,0.28325493543171426,0.7621280411130645,0.38095238095238093,16
0.03,0.003,6,3,0.18373279114809685,0.7674400375900561,0.32,20
0.03,0.003,6,4,0.23469084761343076,0.75910764808345,0.4,20
0.03,0.003,7,0,0.15044085942445032,0.7923459808461618,0.4166666666666667,19
0.03,0.003,7,1,0.1504695348606364,0.7913696463236567,0.6,15
0.03,0.003,7,2,0.2724941808168778,0.792311911585278,0.5384615384615384,21
0.03,0.003,7,3,0.16329323799727696,0.790080867577993,0.34782608695652173,18
0.03,0.003,7,4,0.29485865955445206,0.7986411922805696,0.26666666666666666,25
0.03,0.01,0,0,0.07632945760609701,0.7142204191239914,0.14285714285714285,9
0.03,0.01,0,1,0.10307198932471731,0.7093604586965401,0.14285714285714285,9
0.03,0.01,0,2,0.12586016028359248,0.715562495518774,0.2857142857142857,9
0.03,0.01,0,3,0.10089350293216015,0.7102268738040582,0.2857142857142857,9
0.03,0.01,0,4,0.11119103101868753,0.7157003621508982,0.25,11
0.03,0.01,1,0,0.03805601752539877,0.8625870090875738,0.7142857142857143,9
0.03,0.01,1,1,0.028632807781920084,0.856913502279519,0.7142857142857143,9
0.03,0.01,1,2,0.028474073145460386,0.8602198234816023,0.7142857142857143,9
0.03,0.01,1,3,0.023782908071561356,0.861117737730604,0.7142857142857143,9
0.03,0.01,1,4,0.03365965481248178,0.8608243594993351,0.5714285714285714,9
0.03,0.01,2,0,0.05628976783277019,0.6800505219642524,0.42857142857142855,9
0.03,0.01,2,1,0.051407550916382126,0.6828609439015063,0.42857142857142855,9
0.03,0.01,2,2,0.05362507952898453,0.6766460449865247,0.5714285714285714,9
0.03,0.01,2,3,0.05734605185216074,0.6796282062835406,0.39999999999999997,10
0.03,0.01,2,4,0.04523263388472222,0.6869671444510488,0.5333333333333333,10
0.03,0.01,3,0,0.11174915346634726,0.9622735755827914,0.0,9
0.03,0.01,3,1,0.1090969773085516,0.9689552618183043,0.14285714285714285,9
0.03,0.01,3,2,0.1227923202349574,0.9662887566881374,0.2857142857142857,9
0.03,0.01,3,3,0.13380435514952307,0.9699676660964075,0.0,9
0.03,0.01,3,4,0.08655449529390832,0.9668745531112511,0.2857142857142857,9
0.03,0.01,4,0,0.035746587904842225,0.7880751067189812,0.7142857142857143,9
0.03,0.01,4,1,0.0507539043094801,0.779323932946573,0.42857142857142855,9
0.03,0.01,4,2,0.04147365225893541,0.7809383820295104,0.39999999999999997,10
0.03,0.01,4,3,0.026565675982452915,0.7879614606950439,0.7999999999999999,10
0.03,0.01,4,4,0.031223051468035987,0.7875647032994154,0.7142857142857143,9
0.03,0.01,5,0,0.09999560870263195,0.7945673665209061,0.2857142857142857,9
0.03,0.01,5,1,0.11427337910288854,0.7942316599386499,0.42857142857142855,9
0.03,0.01,5,2,0.0790273182858694,0.7883457314831824,0.3529411764705882,12
0.03,0.01,5,3,0.08653777193794719,0.7933923140033801,0.5333333333333333,10
0.03,0.01,5,4,0.10176642307363276,0.797861995954231,0.5714285714285714,9
0.03,0.01,6,0,0.06747357694940917,0.7630158243823668,0.5714285714285714,9
0.03,0.01,6,1,0.04639571283682838,0.7646993625668965,0.5714285714285714,9
0.03,0.01,6,2,0.03236294312139171,0.7609017405904304,0.5714285714285714,9
0.03,0.01,6,3,0.047367555127395385,0.7661998729296042,0.5714285714285714,9
0.03,0.01,6,4,0.05875994965600424,0.7578727288627023,0.5714285714285714,9
0.03,0.01,7,0,0.03763436908350038,0.7910728629728373,0.7142857142857143,9
0.03,0.01,7,1,0.02370409951196218,0.7900439445426922,0.8571428571428571,9
0.03,0.01,7,2,0.034204458347826296,0.7910581373723917,0.7142857142857143,9
0.03,0.01,7,3,0.04043728341167417,0.7888258346129633,0.5714285714285714,9
0.03,0.01,7,4,0.05478327239102499,0.797350081944848,0.39999999999999997,10
0.03,0.03,0,0,0.13004263779293387,0.7110621782299938,0.2857142857142857,9
0.03,0.03,0,1,0.10999413910964681,0.706132076467633,0.14285714285714285,9
0.03,0.03,0,2,0.1255832113853058,0.7123102141488894,0.2857142857142857,9
0.03,0.03,0,3,0.10079507676768248,0.7070424859483683,0.2857142857142857,9
0.03,0.03,0,4,0.10739218958385637,0.71246757045803,0.26666666666666666,10
0.03,0.03,1,0,0.0351872869553917,0.8590754374417634,0.7142857142857143,9
0.03,0.03,1,1,0.026275142680446898,0.8534095858569288,0.7142857142857143,9
0.03,0.03,1,2,0.028018729429821955,0.8566673183644217,0.7142857142857143,9
0.03,0.03,1,3,0.023802253426478397,0.8576072517541934,0.7142857142857143,9
0.03,0.03,1,4,0.033410282084411644,0.8572595547260148,0.5714285714285714,9
0.03,0.03,2,0,0.05297372990899369,0.6771336137464586,0.5714285714285714,9
0.03,0.03,2,1,0.06965573131419987,0.679894957657367,0.42857142857142855,9
0.03,0.03,2,2,0.04517202414558624,0.6737088610218122,0.5714285714285714,9
0.03,0.03,2,3,0.05058149060626625,0.6766965263956868,0.42857142857142855,9
0.03,0.03,2,4,0.05176546871227273,0.6840734292479552,0.42857142857142855,9
0.03,0.03,3,0,0.14984794738074142,0.9578954869581247,0.0,9
0.03,0.03,3,1,0.15795479694113837,0.9646251105192467,0.14285714285714285,9
0.03,0.03,3,2,0.14137450191492407,0.9619761184998109,0.2857142857142857,9
0.03,0.03,3,3,0.13432059679348424,0.9656768861127438,0.0,9
0.03,0.03,3,4,0.11772723243429747,0.9626009865600667,0.14285714285714285,9
0.03,0.03,4,0,0.03394059233708542,0.7848442551699495,0.7142857142857143,9
0.03,0.03,4,1,0.0375867574609167,0.7761450777391911,0.7142857142857143,9
0.03,0.03,4,2,0.039003539390357264,0.7777362449449542,0.5333333333333333,10
0.03,0.03,4,3,0.03751993928200735,0.784743254889433,0.6666666666666666,10
0.03,0.03,4,4,0.031576367608388965,0.7843568610908594,0.7142857142857143,9
0.03,0.03,5,0,0.11473261136216896,0.7909922768424598,0.42857142857142855,9
0.03,0.03,5,1,0.11389807551358407,0.7905528153596342,0.42857142857142855,9
0.03,0.03,5,2,0.11283705380450028,0.7847845753688897,0.42857142857142855,9
0.03,0.03,5,3,0.10961598997500047,0.7897555850301371,0.42857142857142855,9
0.03,0.03,5,4,0.113240440425763,0.7942593629964612,0.42857142857142855,9
0.03,0.03,6,0,0.06797420602465523,0.7598225828029008,0.5714285714285714,9
0.03,0.03,6,1,0.06051483559912524,0.7614650169095599,0.5714285714285714,9
0.03,0.03,6,2,0.061022844181481864,0.7577187119201522,0.5714285714285714,9
0.03,0.03,6,3,0.060824645278954724,0.7629729924955226,0.5714285714285714,9
0.03,0.03,6,4,0.05941162995732951,0.7546781574764048,0.5714285714285714,9
0.03,0.03,7,0,0.05784892229781068,0.787723221465241,0.5714285714285714,9
0.03,0.03,7,1,0.0327997249223587,0.7866553351032796,0.7142857142857143,9
0.03,0.03,7,2,0.03435232886900769,0.7877526679141841,0.7142857142857143,9
0.03,0.03,7,3,0.03788266660878028,0.7855172838236164,0.7142857142857143,9
0.03,0.03,7,4,0.046276612234725754,0.794000078106647,0.5333333333333333,10
0.03,0.1,0,0,0.13137305298087565,0.701023426319109,0.2857142857142857,9
0.03,0.1,0,1,0.11402605318170345,0.6960931431688024,0.2857142857142857,9
0.03,0.1,0,2,0.1270705422889403,0.702153797504847,0.2857142857142857,9
0.03,0.1,0,3,0.12505287530442763,0.6969817757130606,0.2857142857142857,9
0.03,0.1,0,4,0.12375869200187684,0.7023231524534165,0.2857142857142857,9
0.03,0.1,1,0,0.03577285692852508,0.8476818701413729,0.7142857142857143,9
0.03,0.1,1,1,0.027202207299053746,0.842084810419421,0.7142857142857143,9
0.03,0.1,1,2,0.02693415861597522,0.845246273532804,0.7142857142857143,9
0.03,0.1,1,3,0.02489168344395583,0.8462783254775118,0.7142857142857143,9
0.03,0.1,1,4,0.03373173171993592,0.845834581686843,0.5714285714285714,9
0.03,0.1,2,0,0.07120443656761777,0.6678586649170238,0.5714285714285714,9
0.03,0.1,2,1,0.07016351539946473,0.6705150929469923,0.42857142857142855,9
0.03,0.1,2,2,0.04606536545879822,0.6644420957418322,0.42857142857142855,9
0.03,0.1,2,3,0.06787233435134996,0.6674273140360806,0.42857142857142855,9
0.03,0.1,2,4,0.06929993625832392,0.6747828806243321,0.42857142857142855,9
0.03,0.1,3,0,0.16672306108120238,0.9443803119311749,0.0,9
0.03,0.1,3,1,0.16286117450880103,0.951176117223545,0.14285714285714285,9
0.03,0.1,3,2,0.15735127055319334,0.9485474146335691,0.14285714285714285,9
0.03,0.1,3,3,0.13959114045469603,0.9522696407166282,0.0,9
0.03,0.1,3,4,0.15957248323989218,0.9492936593903044,0.0,9
0.03,0.1,4,0,0.026059668412750828,0.7743231233767436,0.8571428571428571,9
0.03,0.1,4,1,0.03856857842091428,0.7657595431634452,0.7142857142857143,9
0.03,0.1,4,2,0.03693907406725474,0.7673049568967101,0.7142857142857143,9
0.03,0.1,4,3,0.03910731317838216,0.7742816262600704,0.7142857142857143,9
0.03,0.1,4,4,0.03298712353682523,0.7739160263109753,0.7142857142857143,9
0.03,0.1,5,0,0.11696151841569909,0.7797465352958954,0.42857142857142855,9
0.03,0.1,5,1,0.11614574242973925,0.7791625062643572,0.42857142857142855,9
0.03,0.1,5,2,0.11540753090443487,0.7736065885988525,0.42857142857142855,9
0.03,0.1,5,3,0.11132652630617093,0.778417978998154,0.42857142857142855,9
0.03,0.1,5,4,0.11581999241897123,0.7829703435689889,0.42857142857142855,9
0.03,0.1,6,0,0.0640121622726816,0.7495740187837996,0.5714285714285714,9
0.03,0.1,6,1,0.061362018440675875,0.7511308739631471,0.5714285714285714,9
0.03,0.1,6,2,0.0626114126157317,0.7474645197437317,0.5714285714285714,9
0.03,0.1,6,3,0.0633922157234672,0.7526413191448047,0.5714285714285714,9
0.03,0.1,6,4,0.06174086723450531,0.7444267420766576,0.5714285714285714,9
0.03,0.1,7,0,0.05650573771965839,0.7769239686804297,0.5714285714285714,9
0.03,0.1,7,1,0.036829777940096786,0.7758549100811891,0.7142857142857143,9
0.03,0.1,7,2,0.03544202912462387,0.7770350025005758,0.7142857142857143,9
0.03,0.1,7,3,0.03899027821464805,0.774817960514798,0.7142857142857143,9
0.03,0.1,7,4,0.06070454573405474,0.7832039472770715,0.5714285714285714,9
0.03,0.3,0,0,0.13559211937139876,0.675371653385022,0.2857142857142857,9
0.03,0.3,0,1,0.11883249657363555,0.6705774320771742,0.2857142857142857,9
0.03,0.3,0,2,0.13167081706999376,0.6763357282892016,0.2857142857142857,9
0.03,0.3,0,3,0.1295702833487558,0.6712664129002021,0.2857142857142857,9
0.03,0.3,0,4,0.12848488072180447,0.6764559034635362,0.2857142857142857,9
0.03,0.3,1,0,0.03832823300157748,0.8179213907370331,0.7142857142857143,9
0.03,0.3,1,1,0.02999440462623,0.8125904106938848,0.7142857142857143,9
0.03,0.3,1,2,0.024198222391481772,0.8155592417952848,0.8571428571428571,9
0.03,0.3,1,3,0.036789305336887644,0.8167664950390859,0.5714285714285714,9
0.03,0.3,1,4,0.0372547185995944,0.816271706238245,0.5714285714285714,9
0.03,0.3,2,0,0.07181189283739321,0.6439254054854483,0.42857142857142855,9
0.03,0.3,2,1,0.06801956804564158,0.6463814779995437,0.42857142857142855,9
0.03,0.3,2,2,0.06395185229281466,0.6406222043771084,0.42857142857142855,9
0.03,0.3,2,3,0.06466949410621897,0.6435024043411767,0.42857142857142855,9
0.03,0.3,2,4,0.07156407401920338,0.6506534335144742,0.42857142857142855,9
0.03,0.3,3,0,0.1674861460679976,0.910734726731481,0.0,9
0.03,0.3,3,1,0.16366316445515264,0.9175291588316432,0.14285714285714285,9
0.03,0.3,3,2,0.14801108224619688,0.9149327067551482,0.2857142857142857,9
0.03,0.3,3,3,0.14154830653324152,0.918557017330519,0.14285714285714285,9
0.03,0.3,3,4,0.15563960388067014,0.9158948054077621,0.0,9
0.03,0.3,4,0,0.028699600277950002,0.7467396720522719,0.8571428571428571,9
0.03,0.3,4,1,0.04088028000794003,0.7385422191164793,0.7142857142857143,9
0.03,0.3,4,2,0.034836028652334906,0.7400214481206789,0.7142857142857143,9
0.03,0.3,4,3,0.041311982717444046,0.7468282842609759,0.7142857142857143,9
0.03,0.3,4,4,0.03581278158123908,0.7465096260968975,0.7142857142857143,9
0.03,0.3,5,0,0.12107168687409581,0.7512037618186664,0.42857142857142855,9
0.03,0.3,5,1,0.11981623794927021,0.7505498966789484,0.42857142857142855,9
0.03,0.3,5,2,0.1181388827471499,0.745230787577749,0.42857142857142855,9
0.03,0.3,5,3,0.1177224961640132,0.7498299396870903,0.42857142857142855,9
0.03,0.3,5,4,0.12039259331111059,0.7543945344222284,0.42857142857142855,9
0.03,0.3,6,0,0.060387738020897405,0.7229991939086965,0.5714285714285714,9
0.03,0.3,6,1,0.06673740856319936,0.7243601411505326,0.5714285714285714,9
0.03,0.3,6,2,0.06644220192214004,0.7208752574807102,0.5714285714285714,9
0.03,0.3,6,3,0.06707384167360242,0.725881755233835,0.5714285714285714,9
0.03,0.3,6,4,0.06538188843127021,0.7178701766851199,0.5714285714285714,9
0.03,0.3,7,0,0.036427655856282326,0.7488373137545817,0.7142857142857143,9
0.03,0.3,7,1,0.03724692809373957,0.7478357723711181,0.7142857142857143,9
0.03,0.3,7,2,0.038031524218361035,0.7490431798392332,0.7142857142857143,9
0.03,0.3,7,3,0.03495244096600204,0.7469221299213588,0.7142857142857143,9
0.03,0.3,7,4,0.04580427066248946,0.7550269241295136,0.5714285714285714,9
0.05,0.0003,0,0,0.6977479132476693,0.7150990215322889,0.125,107
0.05,0.0003,0,1,0.7058902077930956,0.7190872897290812,0.1238938053097345,108
0.05,0.0003,0,2,0.7073083737300405,0.7166606625191448,0.11475409836065573,117
0.05,0.0003,0,3,0.701096071055714,0.7205671138429294,0.1090909090909091,105
0.05,0.0003,0,4,0.7054877774119596,0.722101952547342,0.09090909090909091,105
0.05,0.0003,1,0,0.8440013628177515,0.8678978069950662,0.11428571428571428,100
0.05,0.0003,1,1,0.840705697877397,0.8632949944733992,0.12727272727272726,105
0.05,0.0003,1,2,0.8362195263101049,0.8555912123318122,0.1081081081081081,106
0.05,0.0003,1,3,0.8525858495493679,0.8651072065720465,0.1206896551724138,111
0.05,0.0003,1,4,0.8479902025247196,0.8658365385309882,0.1217391304347826,110
0.05,0.0003,2,0,0.660887725117372,0.6783558434576297,0.10619469026548672,108
0.05,0.0003,2,1,0.6650395083839568,0.6825847218308942,0.10619469026548672,108
0.05,0.0003,2,2,0.6596484337701854,0.6801966397418538,0.11320754716981131,101
0.05,0.0003,2,3,0.670494436723865,0.6887499239476519,0.07407407407407407,103
0.05,0.0003,2,4,0.6717338075230752,0.6878815911669482,0.09009009009009009,106
0.05,0.0003,3,0,0.9429447044646111,0.9723676529129008,0.1188118811881188,96
0.05,0.0003,3,1,0.9283675806622944,0.9706029001015082,0.11650485436893204,98
0.05,0.0003,3,2,0.949618309820939,0.9713365571319793,0.09259259259259259,103
0.05,0.0003,3,3,0.9355870261612642,0.9600639709430134,0.11764705882352942,97
0.05,0.0003,3,4,0.9371242999813019,0.963216568789385,0.09615384615384615,99
0.05,0.0003,4,0,0.7575014951996392,0.7807666046314662,0.11650485436893204,98
0.05,0.0003,4,1,0.7635723684218426,0.7817813135351628,0.125,107
0.05,0.0003,4,2,0.7718359425712725,0.786078374943436,0.11864406779661016,113
0.05,0.0003,4,3,0.7646488364899752,0.7828962849863031,0.10434782608695652,110
0.05,0.0003,4,4,0.7746363867570553,0.7887642959526194,0.1206896551724138,111
0.05,0.0003,5,0,0.7837600986812769,0.8008286922703709,0.1081081081081081,106
0.05,0.0003,5,1,0.7671130406999541,0.7869677444194522,0.10714285714285714,107
0.05,0.0003,5,2,0.7571319774086251,0.7876978396990694,0.13084112149532712,102
0.05,0.0003,5,3,0.7801930051252487,0.8020000452963909,0.09259259259259259,103
0.05,0.0003,5,4,0.7816030559363465,0.7974745580155053,0.10434782608695652,110
0.05,0.0003,6,0,0.7492901369214678,0.7668495498000123,0.12727272727272726,105
0.05,0.0003,6,1,0.7519117571467142,0.769772938981517,0.1217391304347826,110
0.05,0.0003,6,2,0.7473485460168227,0.7668959513681471,0.10619469026548672,108
0.05,0.0003,6,3,0.7491296762131777,0.7692808088131454,0.12612612612612611,106
0.05,0.0003,6,4,0.7622086436167135,0.7799959399989078,0.1238938053097345,108
0.05,0.0003,7,0,0.7717643150255817,0.7937384303728059,0.1320754716981132,101
0.05,0.0003,7,1,0.7675442330756003,0.7936005546246216,0.12844036697247707,104
0.05,0.0003,7,2,0.7825832456596326,0.7942461158177849,0.11666666666666665,115
0.05,0.0003,7,3,0.7589764752596259,0.7903736117041917,0.11764705882352942,97
0.05,0.0003,7,4,0.7767308556490463,0.7927389045332051,0.12280701754385964,109
0.05,0.001,0,0,0.6788051083235459,0.7146730996664579,0.13953488372093026,81
0.05,0.001,0,1,0.6870088638951961,0.7186186301975057,0.09411764705882351,80
0.05,0.001,0,2,0.6722127387538653,0.7162163921828886,0.1,75
0.05,0.001,0,3,0.6656509212868519,0.7200426880560998,0.05,75
0.05,0.001,0,4,0.6874921205373354,0.7216342188735193,0.06896551724137931,82
0.05,0.001,1,0,0.7571194485587495,0.867477458183047,0.16216216216216214,69
0.05,0.001,1,1,0.8057717340033249,0.8628654363292457,0.13953488372093026,81
0.05,0.001,1,2,0.7998315784447848,0.8552331479581889,0.14457831325301204,78
0.05,0.001,1,3,0.8172598286526247,0.8646731992504009,0.1686746987951807,78
0.05,0.001,1,4,0.8042332755186649,0.8653991964715246,0.09411764705882351,80
0.05,0.001,2,0,0.6454678429728643,0.6779843344664377,0.11235955056179776,84
0.05,0.001,2,1,0.6442855082741145,0.682098054493393,0.09411764705882351,80
0.05,0.001,2,2,0.630970202464758,0.6797444141647611,0.09195402298850575,82
0.05,0.001,2,3,0.6563345210977785,0.6883276463978928,0.06741573033707865,84
0.05,0.001,2,4,0.6522206988121447,0.6875001301612528,0.11235955056179776,84
0.05,0.001,3,0,0.9068292063680694,0.9718616007002292,0.16,70
0.05,0.001,3,1,0.8712910698989076,0.9700764423070241,0.10810810810810811,69
0.05,0.001,3,2,0.8920499066036551,0.9707813649126997,0.12195121951219512,77
0.05,0.001,3,3,0.8490307341707891,0.9595983264315905,0.05405405405405406,69
0.05,0.001,3,4,0.8416455287379864,0.9627171125166604,0.08571428571428572,65
0.05,0.001,4,0,0.7425038556465402,0.7803080470730729,0.11904761904761903,79
0.05,0.001,4,1,0.7170063988824631,0.7813654840659974,0.13636363636363635,83
0.05,0.001,4,2,0.7484452044182164,0.785657117516968,0.15555555555555556,85
0.05,0.001,4,3,0.7394539407563167,0.782426197776867,0.1176470588235294,80
0.05,0.001,4,4,0.7165215586214909,0.7883809397147074,0.15789473684210523,71
0.05,0.001,5,0,0.7199368294188064,0.8003692578265336,0.08108108108108107,69
0.05,0.001,5,1,0.7427944797584077,0.7864962002169206,0.1627906976744186,81
0.05,0.001,5,2,0.7133759216214669,0.7872333335313056,0.14814814814814817,76
0.05,0.001,5,3,0.7300743903579578,0.8015672441236149,0.12658227848101267,74
0.05,0.001,5,4,0.6976950246842969,0.7969536878603712,0.07228915662650602,78
0.05,0.001,6,0,0.7253458000531817,0.7664884701254158,0.1234567901234568,76
0.05,0.001,6,1,0.7310164310024067,0.7693717226279019,0.1627906976744186,81
0.05,0.001,6,2,0.6983299157471459,0.7665588877963041,0.1518987341772152,74
0.05,0.001,6,3,0.7257359294183328,0.7688986140772811,0.14285714285714285,79
0.05,0.001,6,4,0.7346142892846231,0.7795758002240056,0.13793103448275862,82
0.05,0.001,7,0,0.7543619846791557,0.7932656006578371,0.1647058823529412,80
0.05,0.001,7,1,0.6948211412176404,0.7931818056908698,0.14814814814814817,76
0.05,0.001,7,2,0.755638288611799,0.793838838844258,0.16666666666666669,79
0.05,0.001,7,3,0.7115530599398121,0.7899539353511215,0.125,75
0.05,0.001,7,4,0.7574872409498661,0.7923234887098285,0.11363636363636363,83
0.05,0.003,0,0,0.5204959350084029,0.7141145782896636,0.17777777777777778,40
0.05,0.003,0,1,0.577960345548268,0.7180638337606678,0.14545454545454545,50
0.05,0.003,0,2,0.4314848688807245,0.7156325273214814,0.13043478260869565,41
0.05,0.003,0,3,0.5453114219745425,0.7194058188759008,0.07272727272727272,50
0.05,0.003,0,4,0.46057694140186994,0.72105393897569,0.08163265306122448,44
0.05,0.003,1,0,0.5256203732109774,0.8669013542877695,0.2,35
0.05,0.003,1,1,0.5050288435805187,0.8622808127121663,0.25,43
0.05,0.003,1,2,0.5104529524865005,0.8547123683193137,0.30303030303030304,28
0.05,0.003,1,3,0.543430186317942,0.8641120976109132,0.21621621621621623,32
0.05,0.003,1,4,0.6511910883007004,0.8648099020450764,0.16326530612244897,44
0.05,0.003,2,0,0.4652583592525275,0.6775221859701868,0.16326530612244897,44
0.05,0.003,2,1,0.45466145320143014,0.6815461867274354,0.16666666666666669,55
0.05,0.003,2,2,0.4040389448157703,0.6791723526228831,0.12,45
0.05,0.003,2,3,0.37859715127806487,0.687815412609827,0.08333333333333334,43
0.05,0.003,2,4,0.5185233385727266,0.686992304166556,0.18867924528301885,48
0.05,0.003,3,0,0.7103967076717985,0.9710947206371997,0.13333333333333333,40
0.05,0.003,3,1,0.6542402935462893,0.9693303143773853,0.0975609756097561,36
0.05,0.003,3,2,0.6904199226005945,0.9700722665839026,0.17391304347826086,41
0.05,0.003,3,3,0.37432810605641514,0.958917459568051,0.1142857142857143,30
0.05,0.003,3,4,0.42831367519750596,0.9620096794727583,0.15000000000000002,35
0.05,0.003,4,0,0.658321246940266,0.7797263173665356,0.19607843137254902,46
0.05,0.003,4,1,0.4788793754127852,0.7808430680250406,0.18181818181818182,39
0.05,0.003,4,2,0.4412729064050314,0.7851406339237093,0.23255813953488372,38
0.05,0.003,4,3,0.5335739645505233,0.7818513182664844,0.23809523809523808,37
0.05,0.003,4,4,0.46051495301057843,0.7878571790342801,0.27906976744186046,38
0.05,0.003,5,0,0.4965773101415725,0.7997509292463697,0.13636363636363638,39
0.05,0.003,5,1,0.6181965876216338,0.7858937825830374,0.2,45
0.05,0.003,5,2,0.551842035186766,0.786593005866518,0.20833333333333334,43
0.05,0.003,5,3,0.5909726282477497,0.800954853771725,0.1702127659574468,42
0.05,0.003,5,4,0.47969202036544883,0.7962891929556828,0.0784313725490196,46
0.05,0.003,6,0,0.4319058190101705,0.7659945244050141,0.2222222222222222,40
0.05,0.003,6,1,0.3951594442018541,0.7688614447301635,0.14634146341463417,36
0.05,0.003,6,2,0.4993364999206357,0.7661055967125843,0.25641025641025644,34
0.05,0.003,6,3,0.44537731951916626,0.7683938436728162,0.10256410256410256,34
0.05,0.003,6,4,0.46030701926988654,0.7790602504544107,0.20512820512820512,34
0.05,0.003,7,0,0.4508291105682264,0.792640208482259,0.2857142857142857,37
0.05,0.003,7,1,0.5111518798448291,0.7926084991656085,0.17391304347826086,41
0.05,0.003,7,2,0.3865013463796277,0.7933157526881938,0.2777777777777778,31
0.05,0.003,7,3,0.46265015371044965,0.7894001329087876,0.18604651162790697,38
0.05,0.003,7,4,0.5440467300978,0.7917774325742143,0.2,35
0.05,0.01,0,0,0.10275777927152903,0.7127401854501844,0.25,11
