file,wsd_id,length,train_index,anomaly_points,anomaly_events,max_run,max_run_fraction,anomaly_occupancy,primary_sparse_transient,file_sha256,Sub_PCA_auc_pr,Sub_PCA_auc_roc,Sub_PCA_vus_pr,Sub_PCA_vus_roc,SR_auc_pr,SR_auc_roc,SR_vus_pr,SR_vus_roc,POLY_auc_pr,POLY_auc_roc,POLY_vus_pr,POLY_vus_roc,Sub_IForest_auc_pr,Sub_IForest_auc_roc,Sub_IForest_vus_pr,Sub_IForest_vus_roc,HCRD_auc_pr,HCRD_auc_roc,HCRD_vus_pr,HCRD_vus_roc
073_WSD_id_45_WebService_tr_3392_1st_3492.csv,45,15000,3392,268,2,255,0.017,0.0178666666666666,False,d4e9bd1d7e810676449655d60cdfd48f31ad4509c01afd6e3f619662cbf729b9,0.8795822089662324,0.9737597817321214,0.47154862782887547,0.872662111636502,0.2624319200970197,0.8560484638982659,0.23805573916155884,0.866750131397712,0.6951312113514545,0.9747837988985294,0.696566904180484,0.9786420726671832,0.9299856432066224,0.9756072171048099,0.48078516650098185,0.7878050713617939,0.32163944194839506,0.9167922098710899,0.3149087929444679,0.9247820911056014
075_WSD_id_47_WebService_tr_3296_1st_3468.csv,47,13186,3296,35,4,12,0.0009100561201274,0.0026543303503716,True,fece7566fe776b836a5b636de10ab1b9bfac47896dedf07d22e3c81fae799791,0.004621166803392149,0.7140467319160955,0.012892377565482987,0.7535710026982283,0.34983496823069565,0.904107237906949,0.32169491412376183,0.9923750962805765,0.006735061519428494,0.7559446864442683,0.03922780250011974,0.7678331081794922,0.0028200086043676837,0.5307363915834755,0.01635169537882118,0.7461931173740678,0.5488521286873135,0.8191739900279175,0.35012465908713175,0.9790206803165045
076_WSD_id_48_WebService_tr_3821_1st_7083.csv,48,15285,3821,9,2,6,0.0003925417075564,0.0005888125613346,True,577a4fa8fdd4721a199a53927c54519032ebe99391df24f049e25bcc45d32772,0.6152958152958152,0.9996508684646941,0.3194271611926096,0.9986185991629788,0.34175612919034243,0.7904047016380089,0.12675108037943902,0.9482933749585967,0.4747474747474747,0.999614500596433,0.7627170708908951,0.999694030910972,0.006328942978764741,0.9222454976579093,0.008237885329698463,0.9356211479299814,0.6223016564806105,0.9797685548863867,0.178455956449137,0.9934017560452043
077_WSD_id_49_WebService_tr_3310_1st_3716.csv,49,13243,3310,59,6,13,0.0009816506833798,0.0044551838707241,True,c2cc20e82817bb8defb9f4e9b84ef27e7810df436b79b1e08fcb9865d69baa05,0.003003341857930511,0.29507775218035215,0.013223788411933753,0.3538320576051371,0.24519057068190284,0.6312003764192857,0.1212848976033232,0.8988616979183561,0.006395362594025086,0.6205480191706434,0.03591561338971103,0.6347841726199532,0.002748477485718227,0.2217582688826724,0.007453727652819686,0.3438844963518844,0.6800653491555695,0.8517617656738523,0.8793707888901199,0.994449424157207
078_WSD_id_50_WebService_tr_2449_1st_2549.csv,50,18381,2449,73,6,14,0.0007616560578858,0.0039714923018334,True,1939280ac8d0fec0d0ee0c8c751dd634be16a17a00e02d0e4d5ecbcf7544ab52,0.0034700476099641334,0.47130380909909886,0.016770029161880057,0.4966261970236287,0.36775760648738337,0.8294472661101817,0.28766823483564025,0.9767760427227357,0.006517885712191113,0.6711348583297667,0.03420889826038507,0.6673538027230297,0.0024696268975055325,0.24653493794164388,0.009167428968170582,0.3477380620420825,0.5650893628709955,0.7575126226726245,0.45675826955253235,0.9666821653280817
079_WSD_id_51_WebService_tr_4559_1st_10672.csv,51,18236,4559,27,2,17,0.000932221978504,0.0014805878482123,True,7a64ce5fea662909a91c7fd2abf0e30484c0f102b5408ec1715078c195bdb7e3,0.006940739787514908,0.8523461129315377,0.005825784111187199,0.8295345494089172,0.18380058165240867,0.9244960265883985,0.09381221165109674,0.9439604024446151,0.7623145030552437,0.9957347099419701,0.4488731042226347,0.9974015317996144,0.0038299068840091707,0.8077934598885776,0.004067240786119646,0.7921872603377893,0.24654946088403193,0.9198646172120827,0.11402577214518891,0.9671228191126797
080_WSD_id_52_WebService_tr_1538_1st_1638.csv,52,18307,1538,96,15,27,0.0014748456874419,0.0052438957775714,True,ad725cc4fa98cd9aa20dc3785b6cc643209eab85ce95d8770b9bb9cfc1831af3,0.5207222990943521,0.9866506964655062,0.42626532436147724,0.9843514443437072,0.34344949478099096,0.8124279281752786,0.17200061476596,0.8744793185092801,0.5816866363548039,0.9826844581113978,0.7260575297348764,0.9942010981689844,0.02431114362066936,0.8849464838101514,0.030178714296162503,0.8694193679143735,0.5177560850686985,0.8150230858638552,0.40231151756020445,0.8788912242036152
081_WSD_id_53_WebService_tr_4559_1st_8448.csv,53,18236,4559,204,3,107,0.0058675148058784,0.0111866637420486,False,5432eac6453d810c3cd1c4dc81894e1548e2fc1b9956db219d0badce1c82e95c,0.4039372851085834,0.7553545874871688,0.38051028090941347,0.7643569845280361,0.27545790089266414,0.7676410238008247,0.21937101310532695,0.775044117145042,0.8006700778491972,0.9725545109348087,0.7822615233610968,0.9773883101529927,0.16002652178799556,0.7385511269725281,0.08439311057303323,0.7470946360649314,0.382483326811516,0.9472188331854481,0.34862423019111627,0.9528763488929332
082_WSD_id_54_WebService_tr_4437_1st_4805.csv,54,17748,4437,141,5,77,0.0043385170160018,0.0079445571331981,True,e29552439596d812ea7196340195bdc8e7faebad1f0cff506e68034cc6309a9b,0.5703228668688941,0.9523803194006898,0.3151581221898504,0.9540530517888375,0.42363448583132024,0.8315583703612401,0.30381735692991274,0.8624553026124044,0.7579982851857305,0.9987384127927842,0.7550992575256701,0.998306638613616,0.1574644156555997,0.895075177627209,0.07193100400431765,0.8941584812903857,0.6400466642979589,0.9562027433479673,0.4159143599788985,0.9728476348184891
083_WSD_id_55_WebService_tr_4599_1st_4863.csv,55,18397,4599,616,2,613,0.0333206501059955,0.0334837201717671,False,f3f4c0229c405e76a8c3133bbf3dbbb268084d7510bacbca65a865cd5a1ca1f2,0.9904335776706096,0.9964067693737003,0.5256205365167966,0.6708069846172368,0.9086549306947558,0.9764907565860832,0.9279273236541788,0.9922552828725073,0.43804972845336476,0.9744686799056632,0.36792678914680643,0.9233877269926569,0.9793177693755255,0.9983475904894835,0.6457494067634042,0.9583591774519812,0.7981419512946729,0.9940198643379005,0.8160809508660537,0.9934364275685829
