file,wsd_id,length,train_index,anomaly_points,anomaly_events,max_run,max_run_fraction,anomaly_occupancy,primary_sparse_transient,file_sha256,HCRD_vus_pr,POLY_vus_pr,event_count,median_duration_fraction,median_sign_coherence,median_shape_concentration,median_peak_to_background_mad,median_curvature_contrast,hcrd_minus_comparator_vus_pr
100_WSD_id_72_WebService_tr_4559_1st_10254.csv,72,18236,4559,50,4,21,0.0011515683263873,0.0027418293485413,True,dce66d0c6559aeb5e0b24c622ccfd93fc893b9f98f57c93be928147f708007f0,0.6702696965135319,0.43725677222760284,4.0,0.0006854573371353367,0.9956789496523804,0.26403368952946127,12.344671201814059,22.12087912087912,0.233012924285929
101_WSD_id_73_WebService_tr_1513_1st_1613.csv,73,18236,1513,71,1,71,0.0038933976749287,0.0038933976749287,True,155a9911c7b0fda6045d12a3f4da7e87182b399020c4fd746302bc6657c3a3a0,0.4380556337008358,0.23067172043759104,1.0,0.0038933976749287126,0.9944951638210118,0.02626879357029838,4.991037735849057,5.967320261437909,0.20738391326324473
102_WSD_id_74_WebService_tr_3306_1st_3639.csv,74,13227,3306,29,3,11,0.0008316322673319,0.0021924850684206,True,aff82180ea72e1b5beb4d0ead1749be626cab50a7296a240f19296955bed54d7,0.34698406777236146,0.5452625106549651,3.0,0.0007560293339381568,0.3505033337691201,0.3601778010197411,5.249679897567222,12.398576512455517,-0.19827844288260366
103_WSD_id_75_WebService_tr_1375_1st_1475.csv,75,18179,1375,107,4,65,0.0035755542109026,0.005885912316409,True,fb2a7c618f3943f3f7ba844e9c5ead8dd4f07eae4af2d4a1464714a74827cdae,0.3643843408702258,0.46771960502207155,4.0,0.0008801364211452774,0.9123407148762492,0.2803295370020741,4.338921352619983,15.268715125408875,-0.10333526415184574
104_WSD_id_76_WebService_tr_3047_1st_3147.csv,76,18084,3047,128,12,15,0.0008294625082946,0.0070780800707808,True,d68216571d7b001dcf88a6d525a394096929a88a472c54f4feb866b51731eb0f,0.8878622467227354,0.05343623191235529,12.0,0.0005529750055297501,0.8020970545377417,0.44439046914240776,4.925005227330809,20.89040404040404,0.8344260148103801
105_WSD_id_77_WebService_tr_2348_1st_2448.csv,77,18380,2348,96,9,17,0.0009249183895538,0.0052230685527747,True,38d914dbfd0d17e52cac4b0609ab176c62d2532dfb666bf8f5bc435d69e49017,0.7499471636302665,0.039872879579375395,9.0,0.000544069640914037,0.8835882218671536,0.4469982847341338,5.361386138613861,25.72897196261682,0.7100742840508911
109_WSD_id_81_WebService_tr_3175_1st_3275.csv,81,18058,3175,65,8,12,0.0006645254180972,0.00359951268136,True,42bff0fe651b159d7e996ee6c6e670123734143947922a8ed71693d8a523dd5b,0.7682049649286351,0.6597694846140275,8.0,0.0005260826226603167,0.9986993263620264,0.23229838346727336,105.88198762253255,43.47561287027579,0.10843548031460759
111_WSD_id_83_WebService_tr_3934_1st_7531.csv,83,15736,3934,3,1,3,0.0001906456532791,0.0001906456532791,True,3fe3f7e8d5187fcfc1c1da4ba920e3ae885248c0bb168006a05e5a55073e8d96,0.3645833333333334,0.4485909502504227,1.0,0.00019064565327910524,0.9575450522670429,0.9787725261335214,14.468134885638515,39.96761658031089,-0.0840076169170893
112_WSD_id_84_WebService_tr_2442_1st_2542.csv,84,18380,2442,63,6,16,0.0008705114254624,0.0034276387377584,True,cfeb33b09e8f24bfb153a9816cf8a46ad477296996631c2a55c62a2e97f33be5,0.7741209882394469,0.0940528021861596,6.0,0.0005168661588683352,0.807309760636097,0.4708708791577318,6.421312403916175,19.527737958715598,0.6800681860532872
114_WSD_id_86_WebService_tr_500_1st_403.csv,86,18243,500,83,8,14,0.0007674176396426,0.0045496902921668,True,d3250f37d1afeb9833247f9a0c3a4110d988f23c3e3af7c265d12d9f006ced0c,0.438408063419432,0.030185290088699347,8.0,0.000575563229731952,0.9335937686493517,0.5164304999019669,5.249377289377289,25.365102091633467,0.40822277333073265
