suite,noise_sigma,trial,seed,method,parameter,baseline_mse,baseline_nmse
exact,0.03,42,20261443,hcrd_adaptive_guided,pilot-calibrated,0.010287068092809389,0.009757448443364302
exact,0.03,42,20261443,emd_residue,default,0.002217440199251166,0.0021032774572145164
exact,0.03,42,20261443,vmd_low_mode,K=5;alpha=2000,0.01235960641867535,0.01172328415856378
exact,0.03,42,20261443,l1_trend_oracle,lambda=300,0.029645992464175947,0.028119697508735383
exact,0.03,42,20261443,gaussian_oracle,sigma=64,0.0041992335792275055,0.003983040141398211
exact,0.03,43,20261444,hcrd_centered,none,0.6374503009719524,0.28518681514477906
exact,0.03,43,20261444,hcrd_thresholded,z=3.5,0.00047556126519997797,0.00021275980640657156
exact,0.03,43,20261444,hcrd_adaptive_guided,pilot-calibrated,0.025138883608393378,0.011246803306299551
exact,0.03,43,20261444,emd_residue,default,0.023494161222038287,0.010510976311713872
exact,0.03,43,20261444,vmd_low_mode,K=5;alpha=2000,0.066487660950224,0.02974569820409352
exact,0.03,43,20261444,l1_trend_oracle,lambda=300,0.031452084439569344,0.014071245675637558
exact,0.03,43,20261444,gaussian_oracle,sigma=32,0.08628767308792935,0.03860396118203917
exact,0.03,44,20261445,hcrd_centered,none,0.8148280525315926,0.3084734792728221
exact,0.03,44,20261445,hcrd_thresholded,z=3.5,0.0003384745129478495,0.00012813796767281624
exact,0.03,44,20261445,hcrd_adaptive_guided,pilot-calibrated,0.011960739286748585,0.004528036131052834
exact,0.03,44,20261445,emd_residue,default,0.029819873815063097,0.011289056873569514
exact,0.03,44,20261445,vmd_low_mode,K=5;alpha=2000,0.08087954643782047,0.030618969258811732
exact,0.03,44,20261445,l1_trend_oracle,lambda=300,0.045184850171856826,0.017105851841537366
exact,0.03,44,20261445,gaussian_oracle,sigma=32,0.10476899801805753,0.03966291690393729
exact,0.03,45,20261446,hcrd_centered,none,0.7553167767359816,0.958628307097962
exact,0.03,45,20261446,hcrd_thresholded,z=3.5,0.0008616451670013864,0.0010935775203235083
exact,0.03,45,20261446,hcrd_adaptive_guided,pilot-calibrated,0.01746188008122145,0.022162161700348616
exact,0.03,45,20261446,emd_residue,default,0.0016237663411253927,0.0020608417907017934
exact,0.03,45,20261446,vmd_low_mode,K=5;alpha=2000,0.035235381354392706,0.04471982487093548
exact,0.03,45,20261446,l1_trend_oracle,lambda=300,0.03935236235569314,0.04994498952924764
exact,0.03,45,20261446,gaussian_oracle,sigma=32,0.039561482991941364,0.050210399973819236
exact,0.03,46,20261447,hcrd_centered,none,0.9804755648085282,0.30996413898103253
exact,0.03,46,20261447,hcrd_thresholded,z=3.5,0.0001059557364112895,3.3496478429057255e-05
exact,0.03,46,20261447,hcrd_adaptive_guided,pilot-calibrated,0.012900387542409188,0.004078283702955289
exact,0.03,46,20261447,emd_residue,default,0.13032069632025975,0.04119913221315863
exact,0.03,46,20261447,vmd_low_mode,K=5;alpha=2000,0.09559592495343854,0.030221363623757946
exact,0.03,46,20261447,l1_trend_oracle,lambda=300,0.0594317665232508,0.01878855220843639
exact,0.03,46,20261447,gaussian_oracle,sigma=32,0.12384102260765494,0.039150670675417186
exact,0.03,47,20261448,hcrd_centered,none,0.7657544813352796,0.6488767284036605
exact,0.03,47,20261448,hcrd_thresholded,z=3.5,0.0002369044070512632,0.00020074548740972616
exact,0.03,47,20261448,hcrd_adaptive_guided,pilot-calibrated,0.012072554269026358,0.010229910119365778
exact,0.03,47,20261448,emd_residue,default,0.1662415680224493,0.14086797715503194
exact,0.03,47,20261448,vmd_low_mode,K=5;alpha=2000,0.04935860958146464,0.04182496333279869
exact,0.03,47,20261448,l1_trend_oracle,lambda=300,0.04035381057249284,0.03419457439836446
exact,0.03,47,20261448,gaussian_oracle,sigma=32,0.05967470652718505,0.05056650569290561
exact,0.03,48,20261449,hcrd_centered,none,0.5567989455880109,0.2103470138538387
exact,0.03,48,20261449,hcrd_thresholded,z=3.5,1.370325433514121e-06,5.176803318893871e-07
exact,0.03,48,20261449,hcrd_adaptive_guided,pilot-calibrated,0.008083933817879412,0.003053941377326505
exact,0.03,48,20261449,emd_residue,default,0.03155703418950756,0.011921588502356778
exact,0.03,48,20261449,vmd_low_mode,K=5;alpha=2000,0.06857512254620889,0.025906249224346013
exact,0.03,48,20261449,l1_trend_oracle,lambda=300,0.02518799417074688,0.009515498189726787
exact,0.03,48,20261449,gaussian_oracle,sigma=32,0.09130660644552782,0.03449372913352368
exact,0.03,49,20261450,hcrd_centered,none,0.7857186287661405,0.2148864726571857
exact,0.03,49,20261450,hcrd_thresholded,z=3.5,0.003432800649762634,0.0009388378943250735
exact,0.03,49,20261450,hcrd_adaptive_guided,pilot-calibrated,0.007967090673385711,0.002178922516871341
exact,0.03,49,20261450,emd_residue,default,0.04713342145794322,0.012890536523573375
exact,0.03,49,20261450,vmd_low_mode,K=5;alpha=2000,0.09417425859424167,0.02575575212745207
exact,0.03,49,20261450,l1_trend_oracle,lambda=300,0.04271172600657844,0.011681245431417147
exact,0.03,49,20261450,gaussian_oracle,sigma=32,0.1253573805548803,0.03428403545844953
exact,0.03,50,20261451,hcrd_centered,none,0.7441553641772544,0.9242147310013418
exact,0.03,50,20261451,hcrd_thresholded,z=3.5,0.0010498057106607625,0.0013038216872288794
exact,0.03,50,20261451,hcrd_adaptive_guided,pilot-calibrated,0.016307915485834098,0.020253856183105726
exact,0.03,50,20261451,emd_residue,default,0.0002981030803584542,0.00037023351773962974
exact,0.03,50,20261451,vmd_low_mode,K=5;alpha=2000,0.022385365589767486,0.027801834983461404
exact,0.03,50,20261451,l1_trend_oracle,lambda=300,0.03905695262957077,0.048507358417257555
exact,0.03,50,20261451,gaussian_oracle,sigma=64,0.005095791350117252,0.0063287932313631405
exact,0.03,51,20261452,hcrd_centered,none,0.5470603661890995,1.0243220619587687
exact,0.03,51,20261452,hcrd_thresholded,z=3.5,0.00040633213209402075,0.0007608209132130389
exact,0.03,51,20261452,hcrd_adaptive_guided,pilot-calibrated,0.017461335553805427,0.03269480361669148
exact,0.03,51,20261452,emd_residue,default,0.00019101867002301018,0.0003576655339037248
exact,0.03,51,20261452,vmd_low_mode,K=5;alpha=2000,0.02129213544018454,0.03986763696578277
exact,0.03,51,20261452,l1_trend_oracle,lambda=300,0.02459987890869975,0.04606109351922092
exact,0.03,51,20261452,gaussian_oracle,sigma=64,0.01500155857475689,0.028089089178466628
exact,0.03,52,20261453,hcrd_centered,none,0.578445461559471,0.33759057894218114
exact,0.03,52,20261453,hcrd_thresholded,z=3.5,0.00019790360495399129,0.00011549989931815506
exact,0.03,52,20261453,hcrd_adaptive_guided,pilot-calibrated,0.009141235795903577,0.005334980200668066
exact,0.03,52,20261453,emd_residue,default,0.017588134505023716,0.010264733504964072
exact,0.03,52,20261453,vmd_low_mode,K=5;alpha=2000,0.054434199034372945,0.03176872149143582
exact,0.03,52,20261453,l1_trend_oracle,lambda=300,0.02560423962248214,0.014943068365036175
exact,0.03,52,20261453,gaussian_oracle,sigma=32,0.06932621008280093,0.04045995163420234
exact,0.03,53,20261454,hcrd_centered,none,0.6268423424161303,0.323954936914769
exact,0.03,53,20261454,hcrd_thresholded,z=3.5,0.00010983864087676205,5.676510275116951e-05
exact,0.03,53,20261454,hcrd_adaptive_guided,pilot-calibrated,0.006362248829378197,0.0032880387598147034
exact,0.03,53,20261454,emd_residue,default,0.050343409958612396,0.026017700295028694
exact,0.03,53,20261454,vmd_low_mode,K=5;alpha=2000,0.007128358986913389,0.0036839679288581673
exact,0.03,53,20261454,l1_trend_oracle,lambda=300,0.030115611986376932,0.015563883485585912
exact,0.03,53,20261454,gaussian_oracle,sigma=32,0.0032165790257009646,0.001662342482059985
exact,0.03,54,20261455,hcrd_centered,none,0.5768183859624327,1.0198692696327651
exact,0.03,54,20261455,hcrd_thresholded,z=3.5,0.0024063898371933725,0.00425472402654993
exact,0.03,54,20261455,hcrd_adaptive_guided,pilot-calibrated,0.016926744193646863,0.0299280790247896
exact,0.03,54,20261455,emd_residue,default,0.0005187201592841808,0.0009171461292972789
exact,0.03,54,20261455,vmd_low_mode,K=5;alpha=2000,0.024270047573282282,0.04291173148237328
exact,0.03,54,20261455,l1_trend_oracle,lambda=300,0.026048233621867176,0.04605573200450567
exact,0.03,54,20261455,gaussian_oracle,sigma=64,0.023484940998573428,0.04152358906455453
exact,0.03,55,20261456,hcrd_centered,none,0.6840934390629239,0.31139946196349405
exact,0.03,55,20261456,hcrd_thresholded,z=3.5,0.00024552703990650914,0.00011176395468593825
exact,0.03,55,20261456,hcrd_adaptive_guided,pilot-calibrated,0.0077620238898234595,0.003533274732688213
exact,0.03,55,20261456,emd_residue,default,0.010827839366972477,0.004928834513777917
exact,0.03,55,20261456,vmd_low_mode,K=5;alpha=2000,0.007573259439068537,0.003447349119246523
exact,0.03,55,20261456,l1_trend_oracle,lambda=300,0.03470221117445084,0.015796453045171757
exact,0.03,55,20261456,gaussian_oracle,sigma=32,0.0032262400510597476,0.0014685850772684752
exact,0.03,56,20261457,hcrd_centered,none,0.9829118520244345,0.23646976184293456
exact,0.03,56,20261457,hcrd_thresholded,z=3.5,0.0018142775511914028,0.0004364804224952497
exact,0.03,56,20261457,hcrd_adaptive_guided,pilot-calibrated,0.04518313932005937,0.010870197741867257
exact,0.03,56,20261457,emd_residue,default,0.3311887402288541,0.07967766627869674
exact,0.03,56,20261457,vmd_low_mode,K=5;alpha=2000,0.11156000952910017,0.026839201124910256
exact,0.03,56,20261457,l1_trend_oracle,lambda=300,0.0604462733115004,0.014542215382614083
exact,0.03,56,20261457,gaussian_oracle,sigma=32,0.14700965901010865,0.03536770767707379
exact,0.03,57,20261458,hcrd_centered,none,0.5896821033961168,0.21373188585322073
exact,0.03,57,20261458,hcrd_thresholded,z=3.5,0.0004066181480154579,0.00014737985619195265
exact,0.03,57,20261458,hcrd_adaptive_guided,pilot-calibrated,0.004142282134508299,0.0015013814515409175
exact,0.03,57,20261458,emd_residue,default,0.013670036413122885,0.004954741962545699
exact,0.03,57,20261458,vmd_low_mode,K=5;alpha=2000,0.004895853247023553,0.0017745153555118879
exact,0.03,57,20261458,l1_trend_oracle,lambda=300,0.026819584818676,0.009720831627893996
exact,0.03,57,20261458,gaussian_oracle,sigma=32,0.0014352750270656734,0.0005202193461291315
exact,0.03,58,20261459,hcrd_centered,none,0.8190479441974049,0.36237612241814177
exact,0.03,58,20261459,hcrd_thresholded,z=3.5,0.00021581207393091902,9.548298494142239e-05
exact,0.03,58,20261459,hcrd_adaptive_guided,pilot-calibrated,0.010829927215437771,0.0047915473791301875
exact,0.03,58,20261459,emd_residue,default,0.0077659599846622756,0.003435938623659003
exact,0.03,58,20261459,vmd_low_mode,K=5;alpha=2000,0.009905787364264413,0.004382674836060149
exact,0.03,58,20261459,l1_trend_oracle,lambda=300,0.04538316174500882,0.020079134918465684
exact,0.03,58,20261459,gaussian_oracle,sigma=32,0.005049368311429945,0.0022340212466439168
exact,0.03,59,20261460,hcrd_centered,none,1.076454075883969,0.7196180530784557
exact,0.03,59,20261460,hcrd_thresholded,z=3.5,0.00021310016350725318,0.00014245914266975174
exact,0.03,59,20261460,hcrd_adaptive_guided,pilot-calibrated,0.013748009527845781,0.009190652970502424
exact,0.03,59,20261460,emd_residue,default,0.002804928204950946,0.0018751166622822273
exact,0.03,59,20261460,vmd_low_mode,K=5;alpha=2000,0.02541978921871347,0.016993329893998245
exact,0.03,59,20261460,l1_trend_oracle,lambda=300,0.07064041851786998,0.04722367779668874
exact,0.03,59,20261460,gaussian_oracle,sigma=64,0.001841700515581352,0.0012311913430100637
exact,0.03,60,20261461,hcrd_centered,none,1.0932624362133894,0.3163896921118259
exact,0.03,60,20261461,hcrd_thresholded,z=3.5,0.00026957482684527255,7.801484222039713e-05
exact,0.03,60,20261461,hcrd_adaptive_guided,pilot-calibrated,0.007918170395948705,0.002291515203193353
exact,0.03,60,20261461,emd_residue,default,0.04775082426341125,0.01381906858440506
exact,0.03,60,20261461,vmd_low_mode,K=5;alpha=2000,0.011998969348874379,0.0034724967146027566
exact,0.03,60,20261461,l1_trend_oracle,lambda=300,0.07296371083249636,0.021115667419788636
exact,0.03,60,20261461,gaussian_oracle,sigma=32,0.0052330588514738485,0.001514445044462965
exact,0.03,61,20261462,hcrd_centered,none,0.524433980121422,0.560568296136631
exact,0.03,61,20261462,hcrd_thresholded,z=3.5,4.204264856058151e-05,4.4939452365805355e-05
exact,0.03,61,20261462,hcrd_adaptive_guided,pilot-calibrated,0.011476661846209404,0.012267421678084917
exact,0.03,61,20261462,emd_residue,default,0.0072915507622705695,0.007793949938280904
exact,0.03,61,20261462,vmd_low_mode,K=5;alpha=2000,0.037742133324439354,0.040342624948413994
exact,0.03,61,20261462,l1_trend_oracle,lambda=300,0.022756310048899192,0.024324255166522226
exact,0.03,61,20261462,gaussian_oracle,sigma=32,0.0462864836882271,0.0494756943271639
exact,0.03,62,20261463,hcrd_centered,none,0.5321294007526819,0.7099603980398607
exact,0.03,62,20261463,hcrd_thresholded,z=3.5,0.0021932528782391773,0.002926210587564323
exact,0.03,62,20261463,hcrd_adaptive_guided,pilot-calibrated,0.011658061597984276,0.015554040127778857
exact,0.03,62,20261463,emd_residue,default,0.0014468894266058663,0.0019304217954876635
exact,0.03,62,20261463,vmd_low_mode,K=5;alpha=2000,0.012293025958945943,0.016401201644905758
exact,0.03,62,20261463,l1_trend_oracle,lambda=300,0.023595147242792214,0.031480350652693105
exact,0.03,62,20261463,gaussian_oracle,sigma=64,0.0009801085307872917,0.001307648556264257
exact,0.03,63,20261464,hcrd_centered,none,0.48528228103595833,0.3530631771749644
exact,0.03,63,20261464,hcrd_thresholded,z=3.5,6.996876845318038e-05,5.0905208490950065e-05
exact,0.03,63,20261464,hcrd_adaptive_guided,pilot-calibrated,0.005653761816048236,0.004113348431974951
exact,0.03,63,20261464,emd_residue,default,0.005642726319376888,0.004105319646114127
exact,0.03,63,20261464,vmd_low_mode,K=5;alpha=2000,0.006028318614539448,0.004385854184761733
exact,0.03,63,20261464,l1_trend_oracle,lambda=300,0.020925032158796167,0.0152238369814402
exact,0.03,63,20261464,gaussian_oracle,sigma=32,0.003064726583106937,0.002229716902695095
exact,0.03,64,20261465,hcrd_centered,none,0.6465656301525586,0.6889935876161358
exact,0.03,64,20261465,hcrd_thresholded,z=3.5,1.0373878453621641e-05,1.1054617505059818e-05
exact,0.03,64,20261465,hcrd_adaptive_guided,pilot-calibrated,0.01010143077080574,0.010764291670114431
exact,0.03,64,20261465,emd_residue,default,0.001804417639282921,0.0019228244200886998
exact,0.03,64,20261465,vmd_low_mode,K=5;alpha=2000,0.013776328830832083,0.014680338364250804
exact,0.03,64,20261465,l1_trend_oracle,lambda=300,0.030330227792206597,0.03232051238918512
exact,0.03,64,20261465,gaussian_oracle,sigma=64,0.0015531329574647477,0.0016550503127671721
exact,0.03,65,20261466,hcrd_centered,none,0.9369865120865988,0.5175036383354598
exact,0.03,65,20261466,hcrd_thresholded,z=3.5,0.0007139995829363356,0.0003943465323921382
exact,0.03,65,20261466,hcrd_adaptive_guided,pilot-calibrated,0.012556870755689302,0.006935239961679154
exact,0.03,65,20261466,emd_residue,default,0.015057303243041931,0.008316244803184894
exact,0.03,65,20261466,vmd_low_mode,K=5;alpha=2000,0.06964861363206501,0.03846737439085261
exact,0.03,65,20261466,l1_trend_oracle,lambda=300,0.05587878463107488,0.030862209839016542
exact,0.03,65,20261466,gaussian_oracle,sigma=32,0.0862065532355836,0.04761243024558163
exact,0.03,66,20261467,hcrd_centered,none,1.1310234669237718,0.7973794241367533
exact,0.03,66,20261467,hcrd_thresholded,z=3.5,0.0006080408746644513,0.00042867305292103633
exact,0.03,66,20261467,hcrd_adaptive_guided,pilot-calibrated,0.017143689805747757,0.012086420754882182
exact,0.03,66,20261467,emd_residue,default,0.0009494954772725027,0.0006694009267086473
exact,0.03,66,20261467,vmd_low_mode,K=5;alpha=2000,0.028936712553020615,0.02040058395489812
exact,0.03,66,20261467,l1_trend_oracle,lambda=300,0.0758051472959543,0.05344315698581671
exact,0.03,66,20261467,gaussian_oracle,sigma=64,0.0020812499774655645,0.0014672957343934334
exact,0.03,67,20261468,hcrd_centered,none,0.7595585279787863,0.574476579369734
exact,0.03,67,20261468,hcrd_thresholded,z=3.5,0.00016949670527763446,0.00012819537122629062
exact,0.03,67,20261468,hcrd_adaptive_guided,pilot-calibrated,0.009154232283588602,0.00692361662112606
exact,0.03,67,20261468,emd_residue,default,0.0021989293031296937,0.001663115267363702
exact,0.03,67,20261468,vmd_low_mode,K=5;alpha=2000,0.014264476730957616,0.010788645636967376
exact,0.03,67,20261468,l1_trend_oracle,lambda=300,0.04043532364850584,0.030582431188173706
exact,0.03,67,20261468,gaussian_oracle,sigma=64,0.006050040175502252,0.004575824320372937
exact,0.03,68,20261469,hcrd_centered,none,0.6523755096590607,0.30294073426045387
exact,0.03,68,20261469,hcrd_thresholded,z=3.5,0.0018493725704004384,0.0008587849729231028
exact,0.03,68,20261469,hcrd_adaptive_guided,pilot-calibrated,0.006635480797008939,0.0030812889126809223
exact,0.03,68,20261469,emd_residue,default,0.06014073823781605,0.02792728900913411
exact,0.03,68,20261469,vmd_low_mode,K=5;alpha=2000,0.007194101547051661,0.0033406931632781116
exact,0.03,68,20261469,l1_trend_oracle,lambda=300,0.03275679590686183,0.015211128647717976
exact,0.03,68,20261469,gaussian_oracle,sigma=32,0.0030783099570618516,0.001429461199671556
exact,0.03,69,20261470,hcrd_centered,none,0.7661007510011916,0.5839170525796193
exact,0.03,69,20261470,hcrd_thresholded,z=3.5,0.0007336679050361651,0.0005591969465127377
exact,0.03,69,20261470,hcrd_adaptive_guided,pilot-calibrated,0.009238784586489279,0.007041742039948015
exact,0.03,69,20261470,emd_residue,default,0.0033444607509981266,0.002549126419258671
exact,0.03,69,20261470,vmd_low_mode,K=5;alpha=2000,0.014485177234441132,0.011040508687368604
exact,0.03,69,20261470,l1_trend_oracle,lambda=300,0.04067891604486364,0.031005207510902986
exact,0.03,69,20261470,gaussian_oracle,sigma=64,0.0056291252457228635,0.004290482965573946
exact,0.03,70,20261471,hcrd_centered,none,0.9660620671260296,0.9881787428992157
exact,0.03,70,20261471,hcrd_thresholded,z=3.5,1.858311667890155e-05,1.9008551835118005e-05
exact,0.03,70,20261471,hcrd_adaptive_guided,pilot-calibrated,0.017781895169749932,0.0181889874503444
exact,0.03,70,20261471,emd_residue,default,0.0013569135705591487,0.0013879782593752327
exact,0.03,70,20261471,vmd_low_mode,K=5;alpha=2000,0.04337457701311909,0.044367578901136594
exact,0.03,70,20261471,l1_trend_oracle,lambda=300,0.05798584522270914,0.0593133522037461
exact,0.03,70,20261471,gaussian_oracle,sigma=32,0.04813863781549593,0.04924070638951154
exact,0.03,71,20261472,hcrd_centered,none,0.793433903838271,0.0683663879184819
exact,0.03,71,20261472,hcrd_thresholded,z=3.5,0.00065628939310022,5.6549304256376173e-05
exact,0.03,71,20261472,hcrd_adaptive_guided,pilot-calibrated,0.034968650041307815,0.003013080588243921
exact,0.03,71,20261472,emd_residue,default,0.05970992499122251,0.00514491739612561
exact,0.03,71,20261472,vmd_low_mode,K=5;alpha=2000,0.19552655366836583,0.01684758384005243
exact,0.03,71,20261472,l1_trend_oracle,lambda=300,0.04326803058799272,0.0037281983405770985
exact,0.03,71,20261472,gaussian_oracle,sigma=16,0.21500984483246913,0.018526365443926676
exact,0.03,72,20261473,hcrd_centered,none,0.9731616146130179,0.3890726009811165
exact,0.03,72,20261473,hcrd_thresholded,z=3.5,0.000648133936708614,0.00025912567116575776
exact,0.03,72,20261473,hcrd_adaptive_guided,pilot-calibrated,0.00959713638433805,0.0038369606434895693
exact,0.03,72,20261473,emd_residue,default,0.06465229116128385,0.02584815790490455
exact,0.03,72,20261473,vmd_low_mode,K=5;alpha=2000,0.013198738316970646,0.00527689067215722
exact,0.03,72,20261473,l1_trend_oracle,lambda=300,0.06147857057203986,0.02457929597498194
exact,0.03,72,20261473,gaussian_oracle,sigma=32,0.007495353818831356,0.0029966623855443727
exact,0.03,73,20261474,hcrd_centered,none,0.8782636751787598,0.745979289620779
exact,0.03,73,20261474,hcrd_thresholded,z=3.5,0.0008564668548796425,0.0007274655141086382
exact,0.03,73,20261474,hcrd_adaptive_guided,pilot-calibrated,0.014628585305938812,0.012425222610351123
exact,0.03,73,20261474,emd_residue,default,0.0014351197268030586,0.0012189614856875535
exact,0.03,73,20261474,vmd_low_mode,K=5;alpha=2000,0.02136075604883376,0.01814339141355067
exact,0.03,73,20261474,l1_trend_oracle,lambda=300,0.051909417756529214,0.04409080288418196
exact,0.03,73,20261474,gaussian_oracle,sigma=64,0.0013425231853637183,0.0011403118680881456
exact,0.03,74,20261475,hcrd_centered,none,0.7331211892087343,0.3848257521364672
exact,0.03,74,20261475,hcrd_thresholded,z=3.5,0.00017861268508947932,9.375634191511914e-05
exact,0.03,74,20261475,hcrd_adaptive_guided,pilot-calibrated,0.0098233234326737,0.005156402357621834
exact,0.03,74,20261475,emd_residue,default,0.007257928270307808,0.003809789904706324
exact,0.03,74,20261475,vmd_low_mode,K=5;alpha=2000,0.009430120624482318,0.004950004604246658
exact,0.03,74,20261475,l1_trend_oracle,lambda=300,0.03828153474719425,0.020094522732220357
exact,0.03,74,20261475,gaussian_oracle,sigma=32,0.005137990285129778,0.002697004267574063
exact,0.03,75,20261476,hcrd_centered,none,1.1635967799463327,0.44499309309417845
exact,0.03,75,20261476,hcrd_thresholded,z=3.5,0.00025645997645122246,9.80777191400901e-05
exact,0.03,75,20261476,hcrd_adaptive_guided,pilot-calibrated,0.007921991170417142,0.0030295987537463666
exact,0.03,75,20261476,emd_residue,default,0.09292516682340529,0.035537273842358726
exact,0.03,75,20261476,vmd_low_mode,K=5;alpha=2000,0.017488846446321045,0.006688241157866106
exact,0.03,75,20261476,l1_trend_oracle,lambda=300,0.0793623009175561,0.030350441294623616
exact,0.03,75,20261476,gaussian_oracle,sigma=32,0.011063847339277526,0.004231135504907444
exact,0.03,76,20261477,hcrd_centered,none,0.6638917988512533,0.991415696236586
exact,0.03,76,20261477,hcrd_thresholded,z=3.5,6.855522816527707e-05,0.0001023762145875887
exact,0.03,76,20261477,hcrd_adaptive_guided,pilot-calibrated,0.016046717620854606,0.023963193625706935
exact,0.03,76,20261477,emd_residue,default,0.0009032685997656426,0.0013488864740833215
exact,0.03,76,20261477,vmd_low_mode,K=5;alpha=2000,0.029080323281520205,0.04342678882736575
exact,0.03,76,20261477,l1_trend_oracle,lambda=300,0.032215069348886224,0.04810802824059565
exact,0.03,76,20261477,gaussian_oracle,sigma=32,0.0320960503419911,0.04793029248336761
exact,0.03,77,20261478,hcrd_centered,none,0.892578706149197,0.9579164177908666
exact,0.03,77,20261478,hcrd_thresholded,z=3.5,2.9489627982348687e-05,3.164830014902341e-05
exact,0.03,77,20261478,hcrd_adaptive_guided,pilot-calibrated,0.015738845393471007,0.016890945633827335
exact,0.03,77,20261478,emd_residue,default,0.008222637851263478,0.008824543696830365
exact,0.03,77,20261478,vmd_low_mode,K=5;alpha=2000,0.04301481143729237,0.046163541433480317
exact,0.03,77,20261478,l1_trend_oracle,lambda=300,0.052037793156670155,0.0558470150217177
exact,0.03,77,20261478,gaussian_oracle,sigma=32,0.04842912136163468,0.05197418460903977
exact,0.03,78,20261479,hcrd_centered,none,0.48120579208014924,0.44283168834849446
exact,0.03,78,20261479,hcrd_thresholded,z=3.5,0.0011900857358277275,0.0010951814885642004
exact,0.03,78,20261479,hcrd_adaptive_guided,pilot-calibrated,0.006590086447468673,0.006064555240035463
exact,0.03,78,20261479,emd_residue,default,0.003906500760129044,0.003594974033177238
exact,0.03,78,20261479,vmd_low_mode,K=5;alpha=2000,0.007107799348447211,0.006540982751493882
exact,0.03,78,20261479,l1_trend_oracle,lambda=300,0.020050979543176688,0.018451999685546477
exact,0.03,78,20261479,gaussian_oracle,sigma=32,0.004415757716173827,0.00406361992514307
exact,0.03,79,20261480,hcrd_centered,none,0.5702194960430261,0.3341797541967636
exact,0.03,79,20261480,hcrd_thresholded,z=3.5,3.197091081287803e-05,1.8736699097513957e-05
exact,0.03,79,20261480,hcrd_adaptive_guided,pilot-calibrated,0.008704347164643867,0.005101222627618643
exact,0.03,79,20261480,emd_residue,default,0.017536210901649738,0.010277176928046895
exact,0.03,79,20261480,vmd_low_mode,K=5;alpha=2000,0.05440368525805733,0.031883529576063226
exact,0.03,79,20261480,l1_trend_oracle,lambda=300,0.02601167371290152,0.015244260829285898
exact,0.03,79,20261480,gaussian_oracle,sigma=32,0.0701252108291465,0.04109720183280466
exact,0.03,80,20261481,hcrd_centered,none,0.8146811560035983,0.6021250043145417
exact,0.03,80,20261481,hcrd_thresholded,z=3.5,0.0008145815498487141,0.0006020513861192547
exact,0.03,80,20261481,hcrd_adaptive_guided,pilot-calibrated,0.010305131163518668,0.007616448595342483
exact,0.03,80,20261481,emd_residue,default,0.01865964049321054,0.013791206571657305
exact,0.03,80,20261481,vmd_low_mode,K=5;alpha=2000,0.015290941237382581,0.011301425092115087
exact,0.03,80,20261481,l1_trend_oracle,lambda=300,0.04372514875885296,0.03231694410882143
exact,0.03,80,20261481,gaussian_oracle,sigma=64,0.005225018298899197,0.0038617735817058014
exact,0.03,81,20261482,hcrd_centered,none,0.6193343997739683,0.22140415444793987
exact,0.03,81,20261482,hcrd_thresholded,z=3.5,2.650290040432223e-05,9.47444911275468e-06
exact,0.03,81,20261482,hcrd_adaptive_guided,pilot-calibrated,0.005513437844694137,0.0019709837602291786
exact,0.03,81,20261482,emd_residue,default,0.01411957366542371,0.005047567630184027
exact,0.03,81,20261482,vmd_low_mode,K=5;alpha=2000,0.005541876454028725,0.001981150200613723
exact,0.03,81,20261482,l1_trend_oracle,lambda=300,0.029848521046873747,0.010670465852238277
exact,0.03,81,20261482,gaussian_oracle,sigma=32,0.001654944950623093,0.0005916217274291865
exact,0.03,82,20261483,hcrd_centered,none,0.5049671905026928,0.29328948272218647
exact,0.03,82,20261483,hcrd_thresholded,z=3.5,0.0012435916056131586,0.0007222891815304813
exact,0.03,82,20261483,hcrd_adaptive_guided,pilot-calibrated,0.009113198898771562,0.0052930278268264195
exact,0.03,82,20261483,emd_residue,default,0.019265409130126972,0.011189522773908014
exact,0.03,82,20261483,vmd_low_mode,K=5;alpha=2000,0.05249425208253059,0.03048913341052275
exact,0.03,82,20261483,l1_trend_oracle,lambda=300,0.021728295031150053,0.012619989040826743
exact,0.03,82,20261483,gaussian_oracle,sigma=32,0.06720755038281051,0.03903474930158787
exact,0.03,83,20261484,hcrd_centered,none,0.806200892136951,0.29577986448170845
exact,0.03,83,20261484,hcrd_thresholded,z=3.5,1.5211468187318969e-05,5.580800074640364e-06
exact,0.03,83,20261484,hcrd_adaptive_guided,pilot-calibrated,0.012792799924334007,0.004693436418721243
exact,0.03,83,20261484,emd_residue,default,0.24354096681554555,0.0893505760946363
exact,0.03,83,20261484,vmd_low_mode,K=5;alpha=2000,0.08293658086174403,0.030427863435923585
exact,0.03,83,20261484,l1_trend_oracle,lambda=300,0.04580434287659365,0.01680474737853695
exact,0.03,83,20261484,gaussian_oracle,sigma=32,0.10763939776299027,0.03949085990073757
exact,0.03,84,20261485,hcrd_centered,none,1.0784252156181329,0.33597209761502306
exact,0.03,84,20261485,hcrd_thresholded,z=3.5,7.55251423527802e-05,2.3529068248272266e-05
exact,0.03,84,20261485,hcrd_adaptive_guided,pilot-calibrated,0.05745180762311258,0.017898509826523527
exact,0.03,84,20261485,emd_residue,default,0.012632751510569258,0.00393560161816374
exact,0.03,84,20261485,vmd_low_mode,K=5;alpha=2000,0.012417290309449996,0.0038684769342762267
