noise_sigma,trial,signal_seed,method,parameter,baseline_mse,if_reconstruction_error,if_seconds
0.0,6,20261208,hcrd_centered,none,0.0,8.881784197001252e-16,6.424283700063825
0.0,6,20261208,hcrd_thresholded,z=3.5,2.2014053714521184e-32,8.881784197001252e-16,6.424283700063825
0.0,6,20261208,if_final,tail=1,0.11754781529323115,8.881784197001252e-16,6.424283700063825
0.0,6,20261208,if_oracle_tail,tail=1,0.11754781529323115,8.881784197001252e-16,6.424283700063825
0.0,7,20261209,hcrd_centered,none,0.0,4.440892098500626e-16,6.308105799951591
0.0,7,20261209,hcrd_thresholded,z=3.5,9.784023873120525e-33,4.440892098500626e-16,6.308105799951591
0.0,7,20261209,if_final,tail=1,0.08222084105357191,4.440892098500626e-16,6.308105799951591
0.0,7,20261209,if_oracle_tail,tail=1,0.08222084105357191,4.440892098500626e-16,6.308105799951591
0.0,8,20261210,hcrd_centered,none,0.0,4.440892098500626e-16,0.03317710000555962
0.0,8,20261210,hcrd_thresholded,z=3.5,6.726516412770361e-33,4.440892098500626e-16,0.03317710000555962
0.0,8,20261210,if_final,tail=1,0.19458199381953273,4.440892098500626e-16,0.03317710000555962
0.0,8,20261210,if_oracle_tail,tail=1,0.19458199381953273,4.440892098500626e-16,0.03317710000555962
0.0,9,20261211,hcrd_centered,none,0.0,4.440892098500626e-16,0.02267450001090765
0.0,9,20261211,hcrd_thresholded,z=3.5,1.2149095820391389e-32,4.440892098500626e-16,0.02267450001090765
0.0,9,20261211,if_final,tail=1,0.1405973707196318,4.440892098500626e-16,0.02267450001090765
0.0,9,20261211,if_oracle_tail,tail=1,0.1405973707196318,4.440892098500626e-16,0.02267450001090765
0.0,10,20261212,hcrd_centered,none,0.0,2.220446049250313e-16,0.032922000042162836
0.0,10,20261212,hcrd_thresholded,z=3.5,1.1780396391349162e-33,2.220446049250313e-16,0.032922000042162836
0.0,10,20261212,if_final,tail=1,0.08275119823439248,2.220446049250313e-16,0.032922000042162836
0.0,10,20261212,if_oracle_tail,tail=1,0.08275119823439248,2.220446049250313e-16,0.032922000042162836
0.0,11,20261213,hcrd_centered,none,0.0,4.440892098500626e-16,0.02968979999423027
0.0,11,20261213,hcrd_thresholded,z=3.5,6.594623934088589e-34,4.440892098500626e-16,0.02968979999423027
0.0,11,20261213,if_final,tail=1,0.07468979457469856,4.440892098500626e-16,0.02968979999423027
0.0,11,20261213,if_oracle_tail,tail=1,0.07468979457469856,4.440892098500626e-16,0.02968979999423027
0.0,12,20261214,hcrd_centered,none,0.0,2.220446049250313e-16,0.02390719996765256
0.0,12,20261214,hcrd_thresholded,z=3.5,1.4195302712667398e-33,2.220446049250313e-16,0.02390719996765256
0.0,12,20261214,if_final,tail=1,0.12956595370047883,2.220446049250313e-16,0.02390719996765256
0.0,12,20261214,if_oracle_tail,tail=1,0.12956595370047883,2.220446049250313e-16,0.02390719996765256
0.0,13,20261215,hcrd_centered,none,0.0,1.7763568394002505e-15,0.01232690003234893
0.0,13,20261215,hcrd_thresholded,z=3.5,1.563525383645731e-31,1.7763568394002505e-15,0.01232690003234893
0.0,13,20261215,if_final,tail=1,0.3433975872615347,1.7763568394002505e-15,0.01232690003234893
0.0,13,20261215,if_oracle_tail,tail=1,0.3433975872615347,1.7763568394002505e-15,0.01232690003234893
0.0,14,20261216,hcrd_centered,none,0.0,4.440892098500626e-16,0.02206109999679029
0.0,14,20261216,hcrd_thresholded,z=3.5,4.933228336148317e-33,4.440892098500626e-16,0.02206109999679029
0.0,14,20261216,if_final,tail=1,0.1499143025853968,4.440892098500626e-16,0.02206109999679029
0.0,14,20261216,if_oracle_tail,tail=1,0.1499143025853968,4.440892098500626e-16,0.02206109999679029
0.0,15,20261217,hcrd_centered,none,0.0,4.440892098500626e-16,0.028294499963521957
0.0,15,20261217,hcrd_thresholded,z=3.5,6.990301370133905e-33,4.440892098500626e-16,0.028294499963521957
0.0,15,20261217,if_final,tail=1,0.1399533700719246,4.440892098500626e-16,0.028294499963521957
0.0,15,20261217,if_oracle_tail,tail=1,0.1399533700719246,4.440892098500626e-16,0.028294499963521957
0.0,16,20261218,hcrd_centered,none,0.0,4.440892098500626e-16,0.011078499956056476
0.0,16,20261218,hcrd_thresholded,z=3.5,1.1673795794232787e-32,4.440892098500626e-16,0.011078499956056476
0.0,16,20261218,if_final,tail=1,0.28067439160661095,4.440892098500626e-16,0.011078499956056476
0.0,16,20261218,if_oracle_tail,tail=1,0.28067439160661095,4.440892098500626e-16,0.011078499956056476
0.0,17,20261219,hcrd_centered,none,0.0,1.7763568394002505e-15,0.03694839996751398
0.0,17,20261219,hcrd_thresholded,z=3.5,6.776875359176129e-32,1.7763568394002505e-15,0.03694839996751398
0.0,17,20261219,if_final,tail=1,0.10329098921406225,1.7763568394002505e-15,0.03694839996751398
0.0,17,20261219,if_oracle_tail,tail=1,0.10329098921406225,1.7763568394002505e-15,0.03694839996751398
0.0,18,20261220,hcrd_centered,none,0.0,4.440892098500626e-16,0.041368499980308115
0.0,18,20261220,hcrd_thresholded,z=3.5,2.2670518551596364e-32,4.440892098500626e-16,0.041368499980308115
0.0,18,20261220,if_final,tail=1,0.2086645067752424,4.440892098500626e-16,0.041368499980308115
0.0,18,20261220,if_oracle_tail,tail=1,0.2086645067752424,4.440892098500626e-16,0.041368499980308115
0.0,19,20261221,hcrd_centered,none,0.0,2.220446049250313e-16,0.005955299944616854
0.0,19,20261221,hcrd_thresholded,z=3.5,2.842432793408866e-33,2.220446049250313e-16,0.005955299944616854
0.0,19,20261221,if_final,tail=1,0.2940139370401968,2.220446049250313e-16,0.005955299944616854
0.0,19,20261221,if_oracle_tail,tail=1,0.2940139370401968,2.220446049250313e-16,0.005955299944616854
0.0,20,20261222,hcrd_centered,none,0.0,8.881784197001252e-16,0.03142739995382726
0.0,20,20261222,hcrd_thresholded,z=3.5,9.340385535736384e-33,8.881784197001252e-16,0.03142739995382726
0.0,20,20261222,if_final,tail=1,0.0860409243309519,8.881784197001252e-16,0.03142739995382726
0.0,20,20261222,if_oracle_tail,tail=1,0.0860409243309519,8.881784197001252e-16,0.03142739995382726
0.0,21,20261223,hcrd_centered,none,0.0,8.881784197001252e-16,0.057575200102292
0.0,21,20261223,hcrd_thresholded,z=3.5,3.3992288823893003e-32,8.881784197001252e-16,0.057575200102292
0.0,21,20261223,if_final,tail=1,0.158070937009015,8.881784197001252e-16,0.057575200102292
0.0,21,20261223,if_oracle_tail,tail=1,0.158070937009015,8.881784197001252e-16,0.057575200102292
0.0,22,20261224,hcrd_centered,none,0.0,1.7763568394002505e-15,0.023380600032396615
0.0,22,20261224,hcrd_thresholded,z=3.5,7.788850377425359e-32,1.7763568394002505e-15,0.023380600032396615
0.0,22,20261224,if_final,tail=1,0.10455699271023518,1.7763568394002505e-15,0.023380600032396615
0.0,22,20261224,if_oracle_tail,tail=1,0.10455699271023518,1.7763568394002505e-15,0.023380600032396615
0.0,23,20261225,hcrd_centered,none,0.0,8.881784197001252e-16,0.03166179999243468
0.0,23,20261225,hcrd_thresholded,z=3.5,6.561051303151411e-32,8.881784197001252e-16,0.03166179999243468
0.0,23,20261225,if_final,tail=1,0.06537623025740401,8.881784197001252e-16,0.03166179999243468
0.0,23,20261225,if_oracle_tail,tail=1,0.06537623025740401,8.881784197001252e-16,0.03166179999243468
0.0,24,20261226,hcrd_centered,none,0.0,8.881784197001252e-16,0.02046420006081462
0.0,24,20261226,hcrd_thresholded,z=3.5,8.98307682076213e-32,8.881784197001252e-16,0.02046420006081462
0.0,24,20261226,if_final,tail=1,0.06012562489199223,8.881784197001252e-16,0.02046420006081462
0.0,24,20261226,if_oracle_tail,tail=1,0.06012562489199223,8.881784197001252e-16,0.02046420006081462
0.0,25,20261227,hcrd_centered,none,0.0,1.7763568394002505e-15,0.01418029994238168
0.0,25,20261227,hcrd_thresholded,z=3.5,1.433071732004124e-31,1.7763568394002505e-15,0.01418029994238168
0.0,25,20261227,if_final,tail=1,0.14314566914732094,1.7763568394002505e-15,0.01418029994238168
0.0,25,20261227,if_oracle_tail,tail=1,0.14314566914732094,1.7763568394002505e-15,0.01418029994238168
0.0,26,20261228,hcrd_centered,none,0.0,4.440892098500626e-16,0.017080799909308553
0.0,26,20261228,hcrd_thresholded,z=3.5,2.8776540803295665e-33,4.440892098500626e-16,0.017080799909308553
0.0,26,20261228,if_final,tail=1,0.1305946290027002,4.440892098500626e-16,0.017080799909308553
0.0,26,20261228,if_oracle_tail,tail=1,0.1305946290027002,4.440892098500626e-16,0.017080799909308553
0.0,27,20261229,hcrd_centered,none,0.0,8.881784197001252e-16,0.010578999994322658
0.0,27,20261229,hcrd_thresholded,z=3.5,3.7025815833573754e-32,8.881784197001252e-16,0.010578999994322658
0.0,27,20261229,if_final,tail=1,0.14986530748636986,8.881784197001252e-16,0.010578999994322658
0.0,27,20261229,if_oracle_tail,tail=1,0.14986530748636986,8.881784197001252e-16,0.010578999994322658
0.0,28,20261230,hcrd_centered,none,0.0,2.220446049250313e-16,0.01974110002629459
0.0,28,20261230,hcrd_thresholded,z=3.5,6.933722494335759e-34,2.220446049250313e-16,0.01974110002629459
0.0,28,20261230,if_final,tail=1,0.10633088366152188,2.220446049250313e-16,0.01974110002629459
0.0,28,20261230,if_oracle_tail,tail=1,0.10633088366152188,2.220446049250313e-16,0.01974110002629459
0.0,29,20261231,hcrd_centered,none,0.0,8.881784197001252e-16,0.00894760002847761
0.0,29,20261231,hcrd_thresholded,z=3.5,3.880036918311032e-32,8.881784197001252e-16,0.00894760002847761
0.0,29,20261231,if_final,tail=1,0.16939244944749843,8.881784197001252e-16,0.00894760002847761
0.0,29,20261231,if_oracle_tail,tail=1,0.16939244944749843,8.881784197001252e-16,0.00894760002847761
0.0,30,20261232,hcrd_centered,none,0.0,4.440892098500626e-16,0.007446400006301701
0.0,30,20261232,hcrd_thresholded,z=3.5,2.0335422167662268e-32,4.440892098500626e-16,0.007446400006301701
0.0,30,20261232,if_final,tail=1,0.07359007582195003,4.440892098500626e-16,0.007446400006301701
0.0,30,20261232,if_oracle_tail,tail=1,0.07359007582195003,4.440892098500626e-16,0.007446400006301701
0.0,31,20261233,hcrd_centered,none,0.0,1.7763568394002505e-15,0.024139299988746643
0.0,31,20261233,hcrd_thresholded,z=3.5,1.208614713738418e-31,1.7763568394002505e-15,0.024139299988746643
0.0,31,20261233,if_final,tail=1,0.09599560687587319,1.7763568394002505e-15,0.024139299988746643
0.0,31,20261233,if_oracle_tail,tail=1,0.09599560687587319,1.7763568394002505e-15,0.024139299988746643
0.0,32,20261234,hcrd_centered,none,0.0,8.881784197001252e-16,0.03423520002979785
0.0,32,20261234,hcrd_thresholded,z=3.5,5.769696431060781e-32,8.881784197001252e-16,0.03423520002979785
0.0,32,20261234,if_final,tail=1,0.1357682898720447,8.881784197001252e-16,0.03423520002979785
0.0,32,20261234,if_oracle_tail,tail=1,0.1357682898720447,8.881784197001252e-16,0.03423520002979785
0.0,33,20261235,hcrd_centered,none,0.0,8.881784197001252e-16,0.03535939997527748
0.0,33,20261235,hcrd_thresholded,z=3.5,2.224786310854796e-32,8.881784197001252e-16,0.03535939997527748
0.0,33,20261235,if_final,tail=1,0.140080856729194,8.881784197001252e-16,0.03535939997527748
0.0,33,20261235,if_oracle_tail,tail=1,0.140080856729194,8.881784197001252e-16,0.03535939997527748
0.0,34,20261236,hcrd_centered,none,0.0,2.220446049250313e-16,0.01504259998910129
0.0,34,20261236,hcrd_thresholded,z=3.5,4.310486007826996e-33,2.220446049250313e-16,0.01504259998910129
0.0,34,20261236,if_final,tail=1,0.21228478095821424,2.220446049250313e-16,0.01504259998910129
0.0,34,20261236,if_oracle_tail,tail=1,0.21228478095821424,2.220446049250313e-16,0.01504259998910129
0.0,35,20261237,hcrd_centered,none,0.0,8.881784197001252e-16,0.012743100058287382
0.0,35,20261237,hcrd_thresholded,z=3.5,3.0539103927497525e-32,8.881784197001252e-16,0.012743100058287382
0.0,35,20261237,if_final,tail=1,0.17265712587363366,8.881784197001252e-16,0.012743100058287382
0.0,35,20261237,if_oracle_tail,tail=1,0.17265712587363366,8.881784197001252e-16,0.012743100058287382
0.0,36,20261238,hcrd_centered,none,0.0,4.440892098500626e-16,0.01659080001991242
0.0,36,20261238,hcrd_thresholded,z=3.5,1.8524898142121583e-33,4.440892098500626e-16,0.01659080001991242
0.0,36,20261238,if_final,tail=1,0.12107485633513351,4.440892098500626e-16,0.01659080001991242
0.0,36,20261238,if_oracle_tail,tail=1,0.12107485633513351,4.440892098500626e-16,0.01659080001991242
0.0,37,20261239,hcrd_centered,none,0.0,8.881784197001252e-16,0.015922300051897764
0.0,37,20261239,hcrd_thresholded,z=3.5,8.479487356704456e-32,8.881784197001252e-16,0.015922300051897764
0.0,37,20261239,if_final,tail=1,0.12072870820009562,8.881784197001252e-16,0.015922300051897764
0.0,37,20261239,if_oracle_tail,tail=1,0.12072870820009562,8.881784197001252e-16,0.015922300051897764
0.0,38,20261240,hcrd_centered,none,0.0,8.881784197001252e-16,0.018884799908846617
0.0,38,20261240,hcrd_thresholded,z=3.5,1.7697572594026834e-32,8.881784197001252e-16,0.018884799908846617
0.0,38,20261240,if_final,tail=1,0.05817462743048918,8.881784197001252e-16,0.018884799908846617
0.0,38,20261240,if_oracle_tail,tail=1,0.05817462743048918,8.881784197001252e-16,0.018884799908846617
0.0,39,20261241,hcrd_centered,none,0.0,8.881784197001252e-16,0.016491600079461932
0.0,39,20261241,hcrd_thresholded,z=3.5,8.129372776931025e-32,8.881784197001252e-16,0.016491600079461932
0.0,39,20261241,if_final,tail=1,0.1640870883085139,8.881784197001252e-16,0.016491600079461932
0.0,39,20261241,if_oracle_tail,tail=1,0.1640870883085139,8.881784197001252e-16,0.016491600079461932
0.0,40,20261242,hcrd_centered,none,0.0,4.440892098500626e-16,0.010022599948570132
0.0,40,20261242,hcrd_thresholded,z=3.5,5.6691284160659294e-33,4.440892098500626e-16,0.010022599948570132
0.0,40,20261242,if_final,tail=1,0.1280486136247936,4.440892098500626e-16,0.010022599948570132
0.0,40,20261242,if_oracle_tail,tail=1,0.1280486136247936,4.440892098500626e-16,0.010022599948570132
0.0,41,20261243,hcrd_centered,none,0.0,2.220446049250313e-16,0.010785700054839253
0.0,41,20261243,hcrd_thresholded,z=3.5,7.0742329474768504e-34,2.220446049250313e-16,0.010785700054839253
0.0,41,20261243,if_final,tail=1,0.1361554876935558,2.220446049250313e-16,0.010785700054839253
0.0,41,20261243,if_oracle_tail,tail=1,0.1361554876935558,2.220446049250313e-16,0.010785700054839253
0.0,42,20261244,hcrd_centered,none,0.0,2.220446049250313e-16,0.013968199957162142
0.0,42,20261244,hcrd_thresholded,z=3.5,4.91224544181258e-34,2.220446049250313e-16,0.013968199957162142
0.0,42,20261244,if_final,tail=1,0.09760508561195767,2.220446049250313e-16,0.013968199957162142
0.0,42,20261244,if_oracle_tail,tail=1,0.09760508561195767,2.220446049250313e-16,0.013968199957162142
0.0,43,20261245,hcrd_centered,none,0.0,8.881784197001252e-16,0.03126750001683831
0.0,43,20261245,hcrd_thresholded,z=3.5,2.1150757490422312e-32,8.881784197001252e-16,0.03126750001683831
0.0,43,20261245,if_final,tail=1,0.147647944303006,8.881784197001252e-16,0.03126750001683831
0.0,43,20261245,if_oracle_tail,tail=1,0.147647944303006,8.881784197001252e-16,0.03126750001683831
0.0,44,20261246,hcrd_centered,none,0.0,8.881784197001252e-16,0.011127400095574558
0.0,44,20261246,hcrd_thresholded,z=3.5,1.846494701544805e-32,8.881784197001252e-16,0.011127400095574558
0.0,44,20261246,if_final,tail=1,0.05652273486037145,8.881784197001252e-16,0.011127400095574558
0.0,44,20261246,if_oracle_tail,tail=1,0.05652273486037145,8.881784197001252e-16,0.011127400095574558
0.0,45,20261247,hcrd_centered,none,0.0,4.440892098500626e-16,0.00930599996354431
0.0,45,20261247,hcrd_thresholded,z=3.5,8.057431424922786e-33,4.440892098500626e-16,0.00930599996354431
0.0,45,20261247,if_final,tail=1,0.05370007649715956,4.440892098500626e-16,0.00930599996354431
0.0,45,20261247,if_oracle_tail,tail=1,0.05370007649715956,4.440892098500626e-16,0.00930599996354431
0.0,46,20261248,hcrd_centered,none,0.0,2.220446049250313e-16,0.014029799960553646
0.0,46,20261248,hcrd_thresholded,z=3.5,3.933355951596305e-34,2.220446049250313e-16,0.014029799960553646
0.0,46,20261248,if_final,tail=1,0.10367745026166933,2.220446049250313e-16,0.014029799960553646
0.0,46,20261248,if_oracle_tail,tail=1,0.10367745026166933,2.220446049250313e-16,0.014029799960553646
0.0,47,20261249,hcrd_centered,none,0.0,8.881784197001252e-16,0.020950599922798574
0.0,47,20261249,hcrd_thresholded,z=3.5,2.8248970888568575e-32,8.881784197001252e-16,0.020950599922798574
0.0,47,20261249,if_final,tail=1,0.10304182266780056,8.881784197001252e-16,0.020950599922798574
0.0,47,20261249,if_oracle_tail,tail=1,0.10304182266780056,8.881784197001252e-16,0.020950599922798574
0.0,48,20261250,hcrd_centered,none,0.0,2.220446049250313e-16,0.009774400037713349
0.0,48,20261250,hcrd_thresholded,z=3.5,8.445626679338338e-33,2.220446049250313e-16,0.009774400037713349
0.0,48,20261250,if_final,tail=1,0.0958046682204308,2.220446049250313e-16,0.009774400037713349
0.0,48,20261250,if_oracle_tail,tail=1,0.0958046682204308,2.220446049250313e-16,0.009774400037713349
0.0,49,20261251,hcrd_centered,none,0.0,8.881784197001252e-16,0.019703299971297383
0.0,49,20261251,hcrd_thresholded,z=3.5,1.7974546799258555e-31,8.881784197001252e-16,0.019703299971297383
0.0,49,20261251,if_final,tail=1,0.1830425759140972,8.881784197001252e-16,0.019703299971297383
0.0,49,20261251,if_oracle_tail,tail=1,0.1830425759140972,8.881784197001252e-16,0.019703299971297383
0.03,0,20271202,hcrd_centered,none,0.7353078179863869,8.881784197001252e-16,0.020204999949783087
0.03,0,20271202,hcrd_thresholded,z=3.5,0.00018734736523933634,8.881784197001252e-16,0.020204999949783087
0.03,0,20271202,if_final,tail=1,0.2901737476820816,8.881784197001252e-16,0.020204999949783087
0.03,0,20271202,if_oracle_tail,tail=1,0.2901737476820816,8.881784197001252e-16,0.020204999949783087
0.03,1,20271203,hcrd_centered,none,0.9081624170794184,8.881784197001252e-16,0.01801320002414286
0.03,1,20271203,hcrd_thresholded,z=3.5,0.00010604432865922958,8.881784197001252e-16,0.01801320002414286
0.03,1,20271203,if_final,tail=1,0.10376079792679901,8.881784197001252e-16,0.01801320002414286
0.03,1,20271203,if_oracle_tail,tail=1,0.10376079792679901,8.881784197001252e-16,0.01801320002414286
0.03,2,20271204,hcrd_centered,none,1.1313686327316976,8.881784197001252e-16,0.021178199909627438
0.03,2,20271204,hcrd_thresholded,z=3.5,2.567683833916744e-05,8.881784197001252e-16,0.021178199909627438
0.03,2,20271204,if_final,tail=1,0.18757098906915978,8.881784197001252e-16,0.021178199909627438
0.03,2,20271204,if_oracle_tail,tail=1,0.18757098906915978,8.881784197001252e-16,0.021178199909627438
0.03,3,20271205,hcrd_centered,none,1.153118845645577,1.7763568394002505e-15,0.029678599908947945
0.03,3,20271205,hcrd_thresholded,z=3.5,0.00013416656929391972,1.7763568394002505e-15,0.029678599908947945
0.03,3,20271205,if_final,tail=1,0.3324362522319874,1.7763568394002505e-15,0.029678599908947945
0.03,3,20271205,if_oracle_tail,tail=1,0.3324362522319874,1.7763568394002505e-15,0.029678599908947945
0.03,4,20271206,hcrd_centered,none,1.0191633788860532,8.881784197001252e-16,0.044417700031772256
0.03,4,20271206,hcrd_thresholded,z=3.5,3.4404975277860896e-05,8.881784197001252e-16,0.044417700031772256
0.03,4,20271206,if_final,tail=1,0.1673363127297356,8.881784197001252e-16,0.044417700031772256
0.03,4,20271206,if_oracle_tail,tail=1,0.1673363127297356,8.881784197001252e-16,0.044417700031772256
0.03,5,20271207,hcrd_centered,none,0.9418099086530369,4.440892098500626e-16,0.019460299983620644
0.03,5,20271207,hcrd_thresholded,z=3.5,0.0006068406615093059,4.440892098500626e-16,0.019460299983620644
0.03,5,20271207,if_final,tail=1,0.3726458540483656,4.440892098500626e-16,0.019460299983620644
0.03,5,20271207,if_oracle_tail,tail=1,0.3726458540483656,4.440892098500626e-16,0.019460299983620644
0.03,6,20271208,hcrd_centered,none,0.557222719902737,8.881784197001252e-16,0.023959400015883148
0.03,6,20271208,hcrd_thresholded,z=3.5,0.0002195377794888628,8.881784197001252e-16,0.023959400015883148
0.03,6,20271208,if_final,tail=1,0.09616045514806419,8.881784197001252e-16,0.023959400015883148
0.03,6,20271208,if_oracle_tail,tail=1,0.09616045514806419,8.881784197001252e-16,0.023959400015883148
0.03,7,20271209,hcrd_centered,none,0.4525177586974368,4.440892098500626e-16,0.09082440007477999
0.03,7,20271209,hcrd_thresholded,z=3.5,0.0002986390274458819,4.440892098500626e-16,0.09082440007477999
0.03,7,20271209,if_final,tail=1,0.08201261009799331,4.440892098500626e-16,0.09082440007477999
0.03,7,20271209,if_oracle_tail,tail=1,0.08201261009799331,4.440892098500626e-16,0.09082440007477999
0.03,8,20271210,hcrd_centered,none,1.146775634580949,1.7763568394002505e-15,0.12312279990874231
0.03,8,20271210,hcrd_thresholded,z=3.5,3.113193329864478e-05,1.7763568394002505e-15,0.12312279990874231
0.03,8,20271210,if_final,tail=1,0.2503297407274981,1.7763568394002505e-15,0.12312279990874231
0.03,8,20271210,if_oracle_tail,tail=1,0.2503297407274981,1.7763568394002505e-15,0.12312279990874231
0.03,9,20271211,hcrd_centered,none,1.043503729103432,8.881784197001252e-16,0.07590599998366088
0.03,9,20271211,hcrd_thresholded,z=3.5,0.0003107594937855413,8.881784197001252e-16,0.07590599998366088
0.03,9,20271211,if_final,tail=1,0.12332612226697304,8.881784197001252e-16,0.07590599998366088
0.03,9,20271211,if_oracle_tail,tail=1,0.12332612226697304,8.881784197001252e-16,0.07590599998366088
0.03,10,20271212,hcrd_centered,none,0.8489229727531148,4.440892098500626e-16,0.06002119998447597
0.03,10,20271212,hcrd_thresholded,z=3.5,0.0016406130591812805,4.440892098500626e-16,0.06002119998447597
0.03,10,20271212,if_final,tail=1,0.09922275455715138,4.440892098500626e-16,0.06002119998447597
0.03,10,20271212,if_oracle_tail,tail=1,0.09922275455715138,4.440892098500626e-16,0.06002119998447597
0.03,11,20271213,hcrd_centered,none,0.5812929721600809,8.881784197001252e-16,0.07203839998692274
0.03,11,20271213,hcrd_thresholded,z=3.5,0.00011699371378626139,8.881784197001252e-16,0.07203839998692274
0.03,11,20271213,if_final,tail=1,0.12418930375288197,8.881784197001252e-16,0.07203839998692274
0.03,11,20271213,if_oracle_tail,tail=1,0.12418930375288197,8.881784197001252e-16,0.07203839998692274
0.03,12,20271214,hcrd_centered,none,0.8947368691555219,4.440892098500626e-16,0.0322306000161916
0.03,12,20271214,hcrd_thresholded,z=3.5,5.570945252061383e-05,4.440892098500626e-16,0.0322306000161916
0.03,12,20271214,if_final,tail=1,0.16135189492170732,4.440892098500626e-16,0.0322306000161916
0.03,12,20271214,if_oracle_tail,tail=1,0.16135189492170732,4.440892098500626e-16,0.0322306000161916
0.03,13,20271215,hcrd_centered,none,0.9867991659784071,8.881784197001252e-16,0.05380250001326203
0.03,13,20271215,hcrd_thresholded,z=3.5,0.00015281815500624535,8.881784197001252e-16,0.05380250001326203
0.03,13,20271215,if_final,tail=1,0.19591748742406562,8.881784197001252e-16,0.05380250001326203
0.03,13,20271215,if_oracle_tail,tail=1,0.19591748742406562,8.881784197001252e-16,0.05380250001326203
0.03,14,20271216,hcrd_centered,none,1.0728255571687981,4.440892098500626e-16,0.03633789997547865
0.03,14,20271216,hcrd_thresholded,z=3.5,5.7202114014571193e-05,4.440892098500626e-16,0.03633789997547865
0.03,14,20271216,if_final,tail=1,0.19328464454380348,4.440892098500626e-16,0.03633789997547865
0.03,14,20271216,if_oracle_tail,tail=1,0.19328464454380348,4.440892098500626e-16,0.03633789997547865
0.03,15,20271217,hcrd_centered,none,1.098191615757783,8.881784197001252e-16,0.03872779989615083
0.03,15,20271217,hcrd_thresholded,z=3.5,0.0006277716634198081,8.881784197001252e-16,0.03872779989615083
0.03,15,20271217,if_final,tail=1,0.12318164607463762,8.881784197001252e-16,0.03872779989615083
0.03,15,20271217,if_oracle_tail,tail=1,0.12318164607463762,8.881784197001252e-16,0.03872779989615083
0.03,16,20271218,hcrd_centered,none,0.9836272161155765,8.881784197001252e-16,0.06841299997176975
0.03,16,20271218,hcrd_thresholded,z=3.5,0.0004429448372589603,8.881784197001252e-16,0.06841299997176975
0.03,16,20271218,if_final,tail=1,0.13117579930337878,8.881784197001252e-16,0.06841299997176975
0.03,16,20271218,if_oracle_tail,tail=1,0.13117579930337878,8.881784197001252e-16,0.06841299997176975
0.03,17,20271219,hcrd_centered,none,1.0722190010482404,4.440892098500626e-16,0.04466940008569509
0.03,17,20271219,hcrd_thresholded,z=3.5,0.00034960019576815195,4.440892098500626e-16,0.04466940008569509
0.03,17,20271219,if_final,tail=1,0.1958660785138588,4.440892098500626e-16,0.04466940008569509
0.03,17,20271219,if_oracle_tail,tail=1,0.1958660785138588,4.440892098500626e-16,0.04466940008569509
0.03,18,20271220,hcrd_centered,none,0.6326542188367092,4.440892098500626e-16,0.03782079997472465
0.03,18,20271220,hcrd_thresholded,z=3.5,0.00021992678176599914,4.440892098500626e-16,0.03782079997472465
0.03,18,20271220,if_final,tail=1,0.10209851092531771,4.440892098500626e-16,0.03782079997472465
0.03,18,20271220,if_oracle_tail,tail=1,0.10209851092531771,4.440892098500626e-16,0.03782079997472465
0.03,19,20271221,hcrd_centered,none,0.5325689564096274,2.220446049250313e-16,0.03142200002912432
0.03,19,20271221,hcrd_thresholded,z=3.5,0.00058154028856395,2.220446049250313e-16,0.03142200002912432
0.03,19,20271221,if_final,tail=1,0.0945132225914424,2.220446049250313e-16,0.03142200002912432
0.03,19,20271221,if_oracle_tail,tail=1,0.0945132225914424,2.220446049250313e-16,0.03142200002912432
0.03,20,20271222,hcrd_centered,none,1.064874608966682,1.7763568394002505e-15,0.045185400056652725
0.03,20,20271222,hcrd_thresholded,z=3.5,7.756665065652235e-05,1.7763568394002505e-15,0.045185400056652725
0.03,20,20271222,if_final,tail=1,0.14212522083126625,1.7763568394002505e-15,0.045185400056652725
0.03,20,20271222,if_oracle_tail,tail=1,0.14212522083126625,1.7763568394002505e-15,0.045185400056652725
0.03,21,20271223,hcrd_centered,none,0.8161146888590586,4.440892098500626e-16,0.03148859995417297
0.03,21,20271223,hcrd_thresholded,z=3.5,0.00014311789178563178,4.440892098500626e-16,0.03148859995417297
0.03,21,20271223,if_final,tail=1,0.14028287554631227,4.440892098500626e-16,0.03148859995417297
0.03,21,20271223,if_oracle_tail,tail=1,0.14028287554631227,4.440892098500626e-16,0.03148859995417297
0.03,22,20271224,hcrd_centered,none,1.1053214378563414,8.881784197001252e-16,0.01785329997073859
0.03,22,20271224,hcrd_thresholded,z=3.5,0.0005607196766227936,8.881784197001252e-16,0.01785329997073859
0.03,22,20271224,if_final,tail=1,0.12935081938092882,8.881784197001252e-16,0.01785329997073859
0.03,22,20271224,if_oracle_tail,tail=1,0.12935081938092882,8.881784197001252e-16,0.01785329997073859
0.03,23,20271225,hcrd_centered,none,0.958102931497815,1.3322676295501878e-15,0.039045599987730384
0.03,23,20271225,hcrd_thresholded,z=3.5,0.001337905327365065,1.3322676295501878e-15,0.039045599987730384
0.03,23,20271225,if_final,tail=1,0.12902145850165886,1.3322676295501878e-15,0.039045599987730384
0.03,23,20271225,if_oracle_tail,tail=1,0.12902145850165886,1.3322676295501878e-15,0.039045599987730384
0.03,24,20271226,hcrd_centered,none,0.614846246084954,4.440892098500626e-16,0.020689500030130148
