noise_sigma,regularization,latent_index,repetition,baseline_mse,guide_mse,target_knot_f1,knot_count
0.05,0.3,3,3,0.1506314314216588,0.9062113556714577,0.14285714285714285,9
0.05,0.3,3,4,0.15138048958342937,0.9090777795953382,0.2857142857142857,9
0.05,0.3,4,0,0.029133630867129147,0.7374297633758465,0.7142857142857143,9
0.05,0.3,4,1,0.03415487761443054,0.7385885322982535,0.7142857142857143,9
0.05,0.3,4,2,0.0441656683251526,0.7423290484319809,0.5714285714285714,9
0.05,0.3,4,3,0.03791951640126227,0.7392580926357823,0.5714285714285714,9
0.05,0.3,4,4,0.02834287819058651,0.7446704125752097,0.8571428571428571,9
0.05,0.3,5,0,0.12029161122182641,0.7545163400998044,0.42857142857142855,9
0.05,0.3,5,1,0.13628786273324645,0.741233443494515,0.5714285714285714,9
0.05,0.3,5,2,0.1198256715613881,0.7420118634395877,0.42857142857142855,9
0.05,0.3,5,3,0.14225790314086598,0.7557823195736396,0.42857142857142855,9
0.05,0.3,5,4,0.13689605118395226,0.7505193102455274,0.42857142857142855,9
0.05,0.3,6,0,0.06727214169204267,0.7244769724141649,0.5714285714285714,9
0.05,0.3,6,1,0.06395456416481345,0.7273559459868575,0.5714285714285714,9
0.05,0.3,6,2,0.06246972825792511,0.7247775591526157,0.42857142857142855,9
0.05,0.3,6,3,0.08393304418478535,0.7268893776272887,0.42857142857142855,9
0.05,0.3,6,4,0.06697342943814455,0.7366977767395688,0.5714285714285714,9
0.05,0.3,7,0,0.036314407434429506,0.7489178531279541,0.7142857142857143,9
0.05,0.3,7,1,0.04015728565875855,0.7492273057628512,0.7142857142857143,9
0.05,0.3,7,2,0.03328523439953957,0.7498601213271645,0.7142857142857143,9
0.05,0.3,7,3,0.0455778866067965,0.7456941345822977,0.7142857142857143,9
0.05,0.3,7,4,0.056463595835774656,0.7477139941438179,0.5714285714285714,9
0.05,1.0,0,0,0.10540124558067675,0.5995209022044533,0.2857142857142857,9
0.05,1.0,0,1,0.11487463136044158,0.6028762833213605,0.2857142857142857,9
0.05,1.0,0,2,0.0991364183571829,0.600754979596486,0.2857142857142857,9
0.05,1.0,0,3,0.11689081981209558,0.6041556549513226,0.2857142857142857,9
0.05,1.0,0,4,0.13170532511290728,0.6054273954358506,0.2857142857142857,9
0.05,1.0,1,0,0.040530442965771636,0.7343498315920877,0.7142857142857143,9
0.05,1.0,1,1,0.040630342548725155,0.7303386638390271,0.7142857142857143,9
0.05,1.0,1,2,0.03285555453655989,0.7239669412167932,0.8571428571428571,9
0.05,1.0,1,3,0.03649827182712916,0.7308287545493943,0.7142857142857143,9
0.05,1.0,1,4,0.03342860035454944,0.7316360977236591,0.8571428571428571,9
0.05,1.0,2,0,0.04799823489537241,0.5715436859940988,0.7142857142857143,9
0.05,1.0,2,1,0.06518166233656156,0.574244143697555,0.5714285714285714,9
0.05,1.0,2,2,0.04789561256461489,0.572703126447679,0.7142857142857143,9
0.05,1.0,2,3,0.04816919063886382,0.5794754649765879,0.7142857142857143,9
0.05,1.0,2,4,0.04689087916493898,0.5787428008831529,0.7142857142857143,9
0.05,1.0,3,0,0.15521478518772014,0.8232672228454053,0.42857142857142855,9
0.05,1.0,3,1,0.16162686061479348,0.8215149520407569,0.2857142857142857,9
0.05,1.0,3,2,0.1563211249275088,0.8227633262682011,0.42857142857142855,9
0.05,1.0,3,3,0.15704139519760152,0.8134916885853234,0.42857142857142855,9
0.05,1.0,3,4,0.1529939016810286,0.8160351867824392,0.42857142857142855,9
0.05,1.0,4,0,0.027200763599199682,0.6579354085585992,0.8571428571428571,9
0.05,1.0,4,1,0.03491174886329662,0.6586568179393063,0.7142857142857143,9
0.05,1.0,4,2,0.03353483312544137,0.6619519046815533,0.8571428571428571,9
0.05,1.0,4,3,0.03186447415573116,0.6593261707214674,0.7142857142857143,9
0.05,1.0,4,4,0.02840969424091553,0.6636918994825401,0.8571428571428571,9
0.05,1.0,5,0,0.11936100280502558,0.6727401889751395,0.5714285714285714,9
0.05,1.0,5,1,0.11154368097125962,0.6605882206073981,0.7142857142857143,9
0.05,1.0,5,2,0.11864837298297953,0.661739578121001,0.5714285714285714,9
0.05,1.0,5,3,0.11834318234824819,0.6741811440627072,0.5714285714285714,9
0.05,1.0,5,4,0.11224464830439591,0.6682641789882157,0.5714285714285714,9
0.05,1.0,6,0,0.06990907179684534,0.646397420392077,0.5714285714285714,9
0.05,1.0,6,1,0.07270507634094578,0.6492226042425313,0.5714285714285714,9
0.05,1.0,6,2,0.07211160918636508,0.6470665705837154,0.5714285714285714,9
0.05,1.0,6,3,0.07281385480359638,0.6488870582254277,0.42857142857142855,9
0.05,1.0,6,4,0.07048813572449321,0.6571139472914426,0.5714285714285714,9
0.05,1.0,7,0,0.04113333449384047,0.6666477635938475,0.7142857142857143,9
0.05,1.0,7,1,0.03425742036797899,0.6666436912340442,0.8571428571428571,9
0.05,1.0,7,2,0.03932686306489261,0.6674023035093313,0.7142857142857143,9
0.05,1.0,7,3,0.03837746474070647,0.6634521248996685,0.7142857142857143,9
0.05,1.0,7,4,0.04034312934217539,0.6651616454561985,0.7142857142857143,9
0.05,3.0,0,0,0.09736628963893841,0.4587793046279747,0.2857142857142857,9
0.05,3.0,0,1,0.09880508087242404,0.4607889369294997,0.2857142857142857,9
0.05,3.0,0,2,0.09854413777997655,0.4599223737596948,0.2857142857142857,9
0.05,3.0,0,3,0.1007233323044126,0.4621993816380193,0.2857142857142857,9
0.05,3.0,0,4,0.10567095289328689,0.46337356273278457,0.2857142857142857,9
0.05,3.0,1,0,0.05617886313564467,0.574794368114417,0.8571428571428571,9
0.05,3.0,1,1,0.05284578752298532,0.5713239886763066,1.0,9
0.05,3.0,1,2,0.05499614121620079,0.5658600192517704,0.8571428571428571,9
0.05,3.0,1,3,0.05206609341655435,0.5703371256889539,0.8571428571428571,9
0.05,3.0,1,4,0.05102586926761611,0.5713809955188153,1.0,9
0.05,3.0,2,0,0.062329836098886454,0.4438835217361206,0.7142857142857143,9
0.05,3.0,2,1,0.06160104339162329,0.4452891181091434,0.7142857142857143,9
0.05,3.0,2,2,0.06274951929110384,0.44486519268939356,0.7142857142857143,9
0.05,3.0,2,3,0.061509652551371134,0.4489173779668343,0.7142857142857143,9
0.05,3.0,2,4,0.06160533923381862,0.4485901587549076,0.8571428571428571,9
0.05,3.0,3,0,0.14642281152003483,0.6516613703664043,0.5714285714285714,9
0.05,3.0,3,1,0.13818524049652162,0.6499191326711831,0.7142857142857143,9
0.05,3.0,3,2,0.13739271894432675,0.6503505590201396,0.7142857142857143,9
0.05,3.0,3,3,0.14555248559836942,0.6435920972893078,0.5714285714285714,9
0.05,3.0,3,4,0.13578788010755521,0.645535920679305,0.7142857142857143,9
0.05,3.0,4,0,0.03638009804766882,0.5072011632760887,1.0,9
0.05,3.0,4,1,0.040653983965678424,0.5072319813405093,0.8571428571428571,9
0.05,3.0,4,2,0.03684594877016724,0.5098669328819018,1.0,9
0.05,3.0,4,3,0.03655946649359145,0.5079642908487122,1.0,9
0.05,3.0,4,4,0.03480059323072317,0.5105350664022431,1.0,9
0.05,3.0,5,0,0.09606436351350903,0.5185717038441956,0.7142857142857143,9
0.05,3.0,5,1,0.08740787188758942,0.5085341126452827,0.7142857142857143,9
0.05,3.0,5,2,0.09485632838735976,0.5103339425645452,0.7142857142857143,9
0.05,3.0,5,3,0.0913535846369955,0.5203145039458856,0.7142857142857143,9
0.05,3.0,5,4,0.08259961981203548,0.5137525617589134,0.7142857142857143,9
0.05,3.0,6,0,0.0729777599111241,0.49669848026209695,0.5714285714285714,9
0.05,3.0,6,1,0.07491723819989474,0.49950810880746843,0.7142857142857143,9
0.05,3.0,6,2,0.07656792794460544,0.4977601035375438,0.42857142857142855,9
0.05,3.0,6,3,0.08497352647688412,0.49971702052445355,0.42857142857142855,9
0.05,3.0,6,4,0.07789002756749294,0.5048563823529696,0.5714285714285714,9
0.05,3.0,7,0,0.03500018448855758,0.5095071775231527,1.0,9
0.05,3.0,7,1,0.036248410304900815,0.5089957417344493,1.0,9
0.05,3.0,7,2,0.0386496275888186,0.5097088469472708,1.0,9
0.05,3.0,7,3,0.03879540306704233,0.5066824514644892,1.0,9
0.05,3.0,7,4,0.04051301825851855,0.5077989329701976,1.0,9
0.05,10.0,0,0,0.10326911985032503,0.26028162404195215,0.7142857142857143,9
0.05,10.0,0,1,0.10586723677778113,0.26062282939600373,0.7142857142857143,9
0.05,10.0,0,2,0.10528844957995094,0.2613699097452853,0.7142857142857143,9
0.05,10.0,0,3,0.10796600123560604,0.262468312141501,0.7142857142857143,9
0.05,10.0,0,4,0.10374810482582288,0.26298934588298667,0.7142857142857143,9
0.05,10.0,1,0,0.10960264773587716,0.36437322997257277,0.8571428571428571,9
0.05,10.0,1,1,0.1091294059736432,0.3615967963430866,0.8571428571428571,9
0.05,10.0,1,2,0.10717066343130477,0.3569736287452846,0.8571428571428571,9
0.05,10.0,1,3,0.10623126223901527,0.3592753624556164,0.8571428571428571,9
0.05,10.0,1,4,0.10675327002379845,0.36031180134614793,0.8571428571428571,9
0.05,10.0,2,0,0.0905216934590531,0.2724593892041275,0.7142857142857143,9
0.05,10.0,2,1,0.08906060556039669,0.271983014300288,0.7142857142857143,9
0.05,10.0,2,2,0.09143399686374545,0.27300369340043196,0.7142857142857143,9
0.05,10.0,2,3,0.08854491957997805,0.2732883869018704,0.7142857142857143,9
0.05,10.0,2,4,0.09000521044123917,0.2738236887255605,0.7142857142857143,9
0.05,10.0,3,0,0.19600342527995612,0.4189119041575768,0.7142857142857143,9
0.05,10.0,3,1,0.19569413314778283,0.4180844637706515,0.7142857142857143,9
0.05,10.0,3,2,0.1933518498808016,0.4168471971475118,0.7142857142857143,9
0.05,10.0,3,3,0.1870682450968203,0.4130448880889066,0.8571428571428571,9
0.05,10.0,3,4,0.1922979487495904,0.41452209677334323,0.7142857142857143,9
0.05,10.0,4,0,0.08020047090247155,0.2992911733339587,0.5714285714285714,9
0.05,10.0,4,1,0.07978748168493352,0.2986240284903344,0.5714285714285714,9
0.05,10.0,4,2,0.08068313070942387,0.30044876234002504,0.5714285714285714,9
0.05,10.0,4,3,0.0806704069521113,0.299306287624965,0.5714285714285714,9
0.05,10.0,4,4,0.07826274377406395,0.3000095733121066,0.5714285714285714,9
0.05,10.0,5,0,0.10093331559637767,0.30330750630350795,0.8571428571428571,9
0.05,10.0,5,1,0.0968974090778687,0.2961251123973926,0.8571428571428571,9
0.05,10.0,5,2,0.09921839902121177,0.2985211251433909,0.8571428571428571,9
0.05,10.0,5,3,0.10191153541127096,0.30485702883284554,0.7142857142857143,9
0.05,10.0,5,4,0.0941494551706731,0.2984280613240092,0.7142857142857143,9
0.05,10.0,6,0,0.10881888445557854,0.2839071266506614,0.42857142857142855,9
0.05,10.0,6,1,0.11361026445338829,0.2872546496048455,0.42857142857142855,9
0.05,10.0,6,2,0.11213403426155481,0.2853730617355048,0.42857142857142855,9
0.05,10.0,6,3,0.11319347970904697,0.28787066364341785,0.42857142857142855,9
0.05,10.0,6,4,0.11210854769312342,0.28903654954563124,0.42857142857142855,9
0.05,10.0,7,0,0.06173616764872647,0.2898448641833114,0.8571428571428571,9
0.05,10.0,7,1,0.061033961638407,0.2892276548310264,0.8571428571428571,9
0.05,10.0,7,2,0.059907921676720655,0.2887530710779035,0.8571428571428571,9
0.05,10.0,7,3,0.062113757232321765,0.28772513251766463,0.8571428571428571,9
0.05,10.0,7,4,0.059808473844526484,0.28799502773895563,0.8571428571428571,9
0.1,0.3,0,0,0.1018445916456854,0.6628589203290448,0.2857142857142857,9
0.1,0.3,0,1,0.15247494899028163,0.6814993434299735,0.2857142857142857,9
0.1,0.3,0,2,0.1400121621350178,0.6548158151891106,0.2857142857142857,9
0.1,0.3,0,3,0.12612061084599277,0.6722062497293988,0.2857142857142857,9
0.1,0.3,0,4,0.11257854006475515,0.6760445994569877,0.2857142857142857,9
0.1,0.3,1,0,0.032295541265593544,0.8198061846597398,0.7142857142857143,9
0.1,0.3,1,1,0.030308866273057424,0.8317044640720751,0.7142857142857143,9
0.1,0.3,1,2,0.03677915615850297,0.8121728587841417,0.7142857142857143,9
0.1,0.3,1,3,0.03961164867406668,0.7980560494480522,0.5714285714285714,9
0.1,0.3,1,4,0.029062500798317552,0.8204791279639704,0.8571428571428571,9
0.1,0.3,2,0,0.06524622938492917,0.6300123629042077,0.5714285714285714,9
0.1,0.3,2,1,0.06912193002166692,0.6425971484969798,0.2857142857142857,9
0.1,0.3,2,2,0.06883506431338295,0.6314840910808698,0.2857142857142857,9
0.1,0.3,2,3,0.07479986193082797,0.6450743118417586,0.5714285714285714,9
0.1,0.3,2,4,0.039894613873682455,0.6331600616528396,0.7142857142857143,9
0.1,0.3,3,0,0.15665726817032694,0.9189127605793104,0.0,9
0.1,0.3,3,1,0.13627497701942815,0.9134046786188006,0.2857142857142857,9
0.1,0.3,3,2,0.14984642720884853,0.9227612822210899,0.2857142857142857,9
0.1,0.3,3,3,0.16274013664102358,0.9015648729096608,0.14285714285714285,9
0.1,0.3,3,4,0.17276337096043598,0.9084986271786828,0.14285714285714285,9
0.1,0.3,4,0,0.04295386831911449,0.7399329443184713,0.5714285714285714,9
0.1,0.3,4,1,0.03815642720986815,0.7289103355520885,0.7142857142857143,9
0.1,0.3,4,2,0.038325167706747924,0.7142809411335749,0.7142857142857143,9
0.1,0.3,4,3,0.036997884863210616,0.7376389128800103,0.5714285714285714,9
0.1,0.3,4,4,0.04178570259057286,0.756001369602074,0.5714285714285714,9
0.1,0.3,5,0,0.11752577120398844,0.7396386009175274,0.5333333333333333,10
0.1,0.3,5,1,0.13505223802870145,0.7650225000763791,0.42857142857142855,9
0.1,0.3,5,2,0.1477514005336943,0.7638337320310706,0.42857142857142855,9
0.1,0.3,5,3,0.13131069059935047,0.7670784380874307,0.7142857142857143,9
0.1,0.3,5,4,0.12860289848179846,0.7562288620813707,0.39999999999999997,10
0.1,0.3,6,0,0.06839344153926508,0.7106130342301729,0.42857142857142855,9
0.1,0.3,6,1,0.06398329545547403,0.7282368922532185,0.42857142857142855,9
0.1,0.3,6,2,0.06535396555639957,0.7391236894681946,0.5333333333333333,10
0.1,0.3,6,3,0.06814692142221439,0.7268880497704089,0.5714285714285714,9
0.1,0.3,6,4,0.05968330750232137,0.7324674664989762,0.5714285714285714,9
0.1,0.3,7,0,0.05161199660118781,0.765559262072737,0.42857142857142855,9
0.1,0.3,7,1,0.03545207830641226,0.7512482208715995,0.7142857142857143,9
0.1,0.3,7,2,0.048172496103674176,0.7336268459000007,0.5714285714285714,9
0.1,0.3,7,3,0.06186766052692926,0.7493225244124957,0.42857142857142855,9
0.1,0.3,7,4,0.03918185037990747,0.7476635773470974,0.5714285714285714,9
0.1,1.0,0,0,0.08609732507777443,0.5884773477633524,0.2857142857142857,9
0.1,1.0,0,1,0.11594177460072434,0.606311083755514,0.2857142857142857,9
0.1,1.0,0,2,0.12462852811853636,0.582230736939999,0.2857142857142857,9
0.1,1.0,0,3,0.13001071222881797,0.5978495709322729,0.2857142857142857,9
0.1,1.0,0,4,0.11139980817440064,0.6021190857068106,0.2857142857142857,9
0.1,1.0,1,0,0.03707118321134516,0.7334753334627442,0.8571428571428571,9
0.1,1.0,1,1,0.034896655056912654,0.7443306614505999,0.8571428571428571,9
0.1,1.0,1,2,0.04182336312428053,0.7273900914055775,0.7142857142857143,9
0.1,1.0,1,3,0.028137120518685332,0.7151695529509494,1.0,9
0.1,1.0,1,4,0.03357131198312216,0.734728015851562,0.8571428571428571,9
0.1,1.0,2,0,0.04794749945039295,0.5617361195069284,0.7142857142857143,9
0.1,1.0,2,1,0.0719424329639871,0.5740581031086786,0.2857142857142857,9
0.1,1.0,2,2,0.05644601879943831,0.563892488985484,0.5714285714285714,9
0.1,1.0,2,3,0.06093307711173776,0.5755879147904345,0.7142857142857143,9
0.1,1.0,2,4,0.04661838017789162,0.5651403156930186,0.7142857142857143,9
0.1,1.0,3,0,0.15124245067273298,0.8237946287788093,0.2857142857142857,9
0.1,1.0,3,1,0.16480199933643658,0.8199311521998317,0.2857142857142857,9
0.1,1.0,3,2,0.1325746669739498,0.828293061019265,0.5714285714285714,9
0.1,1.0,3,3,0.1558179708780455,0.8089082820762082,0.2857142857142857,9
0.1,1.0,3,4,0.14559296579287642,0.8138342124215855,0.42857142857142855,9
0.1,1.0,4,0,0.034662288071839464,0.6599986990175677,0.7142857142857143,9
0.1,1.0,4,1,0.02899470317463461,0.6503621874046411,0.8571428571428571,9
0.1,1.0,4,2,0.024591018066791308,0.636461549775117,1.0,9
0.1,1.0,4,3,0.03179993547438637,0.6582787070448505,0.7142857142857143,9
0.1,1.0,4,4,0.028349480185767637,0.6743081185519081,0.8571428571428571,9
0.1,1.0,5,0,0.11766216325018708,0.6598750246163921,0.5714285714285714,9
0.1,1.0,5,1,0.1280697382597958,0.6830012815738271,0.5714285714285714,9
0.1,1.0,5,2,0.12278794408266748,0.681591301605961,0.5714285714285714,9
0.1,1.0,5,3,0.09545155264963419,0.6835145060614956,0.7142857142857143,9
0.1,1.0,5,4,0.12226487737158898,0.6753256335601222,0.5714285714285714,9
0.1,1.0,6,0,0.07316801679458157,0.6335580886698363,0.5714285714285714,9
0.1,1.0,6,1,0.0590109756727244,0.6496564169283825,0.5714285714285714,9
0.1,1.0,6,2,0.07192216458785133,0.6593838067544391,0.5714285714285714,9
0.1,1.0,6,3,0.07156150481274608,0.6474245381154673,0.5714285714285714,9
0.1,1.0,6,4,0.07048059303031654,0.6526784175999101,0.5714285714285714,9
0.1,1.0,7,0,0.030906841803673972,0.6809710842706268,0.8571428571428571,9
0.1,1.0,7,1,0.029702658856356166,0.6696648301713723,0.8571428571428571,9
0.1,1.0,7,2,0.035358114906525566,0.6524779829030204,0.7142857142857143,9
0.1,1.0,7,3,0.03886977615685625,0.6659805393635589,0.7142857142857143,9
0.1,1.0,7,4,0.035503605326297774,0.6651507650186549,0.8571428571428571,9
0.1,3.0,0,0,0.0888059583614164,0.44729027473861555,0.2857142857142857,9
0.1,3.0,0,1,0.10636904275883773,0.46451794772148164,0.2857142857142857,9
0.1,3.0,0,2,0.09205938453128985,0.44487728046768843,0.2857142857142857,9
0.1,3.0,0,3,0.10058529680620437,0.4575296204434875,0.2857142857142857,9
0.1,3.0,0,4,0.10356581762212613,0.4618883963752327,0.42857142857142855,9
0.1,3.0,1,0,0.04746389642978161,0.5730455182679264,1.0,9
0.1,3.0,1,1,0.05296265889768741,0.5820584792799156,1.0,9
0.1,3.0,1,2,0.05468811744779612,0.569953631062928,0.8571428571428571,9
0.1,3.0,1,3,0.046110453500027994,0.5612939107406969,1.0,9
0.1,3.0,1,4,0.04929917651586496,0.5753429912983867,0.8571428571428571,9
0.1,3.0,2,0,0.06007252970249607,0.4352711744246025,0.7142857142857143,9
0.1,3.0,2,1,0.06860443029460507,0.4472189609836735,0.5714285714285714,9
0.1,3.0,2,2,0.06929817530361228,0.4391136021876803,0.7142857142857143,9
0.1,3.0,2,3,0.06625420366110552,0.4472180125052139,0.7142857142857143,9
0.1,3.0,2,4,0.052124601619869336,0.43896600266571134,0.7142857142857143,9
0.1,3.0,3,0,0.13647617069127652,0.6508696215831682,0.7142857142857143,9
0.1,3.0,3,1,0.14688197744923234,0.6499433915653747,0.7142857142857143,9
0.1,3.0,3,2,0.14814340104520626,0.6554186349339653,0.5714285714285714,9
0.1,3.0,3,3,0.14391304621915268,0.640563639190234,0.5714285714285714,9
0.1,3.0,3,4,0.137039732613294,0.6415331233019939,0.5714285714285714,9
0.1,3.0,4,0,0.042355219964674215,0.5084417687380084,0.8571428571428571,9
0.1,3.0,4,1,0.037879218846584135,0.5015958890559769,1.0,9
0.1,3.0,4,2,0.03869386594087359,0.4895704180949555,1.0,9
0.1,3.0,4,3,0.0448488686663203,0.5083489328602858,0.7142857142857143,9
0.1,3.0,4,4,0.03736834971191378,0.5196563198958025,1.0,9
0.1,3.0,5,0,0.08954066486392041,0.5093955758740529,0.7142857142857143,9
0.1,3.0,5,1,0.10385120318900871,0.5280348278835059,0.7142857142857143,9
0.1,3.0,5,2,0.10345081132207407,0.5267302322215809,0.5714285714285714,9
0.1,3.0,5,3,0.08752345363090981,0.5261243139967879,0.7142857142857143,9
0.1,3.0,5,4,0.09502387667949265,0.5220018665779467,0.5714285714285714,9
0.1,3.0,6,0,0.07406976568802877,0.4863921670887958,0.5714285714285714,9
0.1,3.0,6,1,0.07905258863332491,0.49945790436270016,0.42857142857142855,9
0.1,3.0,6,2,0.07625608339654373,0.5070195454075916,0.7142857142857143,9
0.1,3.0,6,3,0.0780647039024847,0.4959562930273762,0.42857142857142855,9
0.1,3.0,6,4,0.07961351073052927,0.5006226485908626,0.7142857142857143,9
0.1,3.0,7,0,0.032232385116017934,0.5198129187481884,1.0,9
0.1,3.0,7,1,0.035747015749490255,0.5139079291852254,1.0,9
0.1,3.0,7,2,0.036910793256622956,0.49819600629901223,1.0,9
0.1,3.0,7,3,0.03199960501026253,0.5069302710691208,1.0,9
0.1,3.0,7,4,0.0396236092491123,0.5082613268871349,1.0,9
0.1,10.0,0,0,0.09960565914069792,0.24961529164480145,0.5714285714285714,9
0.1,10.0,0,1,0.1069148268566501,0.265283888671017,0.7142857142857143,9
0.1,10.0,0,2,0.10146993373556988,0.25143077604947933,0.7142857142857143,9
0.1,10.0,0,3,0.10630243405771875,0.2605889275494789,0.7142857142857143,9
0.1,10.0,0,4,0.10680250262713778,0.2637556952108529,0.7142857142857143,9
0.1,10.0,1,0,0.10610958461993486,0.3610656890861824,0.8571428571428571,9
0.1,10.0,1,1,0.11027045495359059,0.3673801454852849,0.8571428571428571,9
0.1,10.0,1,2,0.1105499394059922,0.36172046066203145,0.8571428571428571,9
0.1,10.0,1,3,0.10922313395019367,0.3581345301612458,0.8571428571428571,9
0.1,10.0,1,4,0.10378846473644256,0.3649287052769239,0.8571428571428571,9
0.1,10.0,2,0,0.086137316412046,0.26593723541185244,0.8571428571428571,9
0.1,10.0,2,1,0.09633271764103561,0.2771181516481675,0.7142857142857143,9
0.1,10.0,2,2,0.09419826838659529,0.2719515163679538,0.7142857142857143,9
0.1,10.0,2,3,0.09134530230318204,0.27505316934890933,0.7142857142857143,9
0.1,10.0,2,4,0.09114431823010254,0.2697069875913349,0.7142857142857143,9
0.1,10.0,3,0,0.19673795747353942,0.4172978275314818,0.5714285714285714,9
0.1,10.0,3,1,0.20567255180165886,0.4205431060005159,0.5714285714285714,9
0.1,10.0,3,2,0.19192141768856547,0.4219025752386507,0.8571428571428571,9
0.1,10.0,3,3,0.19952810851634945,0.4132578917277095,0.5714285714285714,9
0.1,10.0,3,4,0.18517670455122154,0.40830779679242096,0.7142857142857143,9
0.1,10.0,4,0,0.07976965270498279,0.2987902553675821,0.5714285714285714,9
0.1,10.0,4,1,0.08154720809402739,0.2968703700909582,0.5714285714285714,9
0.1,10.0,4,2,0.07597376989372324,0.28780403815830985,0.8571428571428571,9
0.1,10.0,4,3,0.08303514085593851,0.3023554479424991,0.5714285714285714,9
0.1,10.0,4,4,0.08138218236721054,0.3068638099084038,0.5714285714285714,9
0.1,10.0,5,0,0.09290230229475265,0.2990518505030633,0.8571428571428571,9
0.1,10.0,5,1,0.09659895517387872,0.3111367580824798,0.8571428571428571,9
0.1,10.0,5,2,0.1058325419564611,0.3096709178309085,0.8571428571428571,9
0.1,10.0,5,3,0.09881864517360511,0.3059868465646345,0.7142857142857143,9
0.1,10.0,5,4,0.10293800023485135,0.3066873195530859,0.7142857142857143,9
0.1,10.0,6,0,0.10829266772379735,0.2780153864241238,0.42857142857142855,9
0.1,10.0,6,1,0.1110593811108556,0.2856305946785526,0.42857142857142855,9
0.1,10.0,6,2,0.11435843731029682,0.2917764023889516,0.42857142857142855,9
0.1,10.0,6,3,0.10623317827062562,0.2817910065071281,0.42857142857142855,9
0.1,10.0,6,4,0.1121027194589289,0.28496776323209616,0.42857142857142855,9
0.1,10.0,7,0,0.05987683378836471,0.29470918326835205,0.8571428571428571,9
0.1,10.0,7,1,0.06621524213652183,0.2953719197332858,0.8571428571428571,9
0.1,10.0,7,2,0.05956668097658844,0.2831716885618084,0.8571428571428571,9
0.1,10.0,7,3,0.057598670787513004,0.28491632348506984,0.8571428571428571,9
0.1,10.0,7,4,0.06443328418499863,0.28970486629080666,0.8571428571428571,9
