noise_sigma,regularization,latent_index,knot_jaccard,guide_l2_ratio,hcrd_baseline_l2_ratio
0.03,1.0,2,1.0,0.24286883758580566,0.6636893568853257
0.03,1.0,2,1.0,0.21449638940153343,0.12058587846725687
0.03,1.0,3,1.0,0.2175066688802854,0.14895184643316597
0.03,1.0,3,1.0,0.2399755691330531,0.18271447280273206
0.03,1.0,3,1.0,0.2239481571980673,0.6726098272612538
0.03,1.0,3,1.0,0.29435472573281324,0.24440087569546157
0.03,1.0,3,1.0,0.17537797701347302,0.20818992219026924
0.03,1.0,3,1.0,0.19994348657241473,0.6107849736545998
0.03,1.0,3,1.0,0.23255263493108286,0.21411177692625422
0.03,1.0,3,1.0,0.22135346571151354,0.7071035468838861
0.03,1.0,3,1.0,0.24192631634147171,0.2509088703534782
0.03,1.0,3,1.0,0.25669326321653735,0.6323415848111243
0.03,1.0,4,1.0,0.2869826628700353,0.94381426666858
0.03,1.0,4,1.0,0.2284341052041959,0.19487831190890328
0.03,1.0,4,1.0,0.18919376766000331,1.1299804838505818
0.03,1.0,4,1.0,0.26441854795568626,1.0466561316380827
0.03,1.0,4,1.0,0.2597133199264772,0.9989232193251469
0.03,1.0,4,1.0,0.2890197918512773,1.1492727912487337
0.03,1.0,4,1.0,0.2600595009243012,0.1475677954105909
0.03,1.0,4,1.0,0.17983899195950398,1.080951890552567
0.03,1.0,4,1.0,0.23576455566335897,0.9577034890328346
0.03,1.0,4,1.0,0.1727271684098064,1.206447402188158
0.03,1.0,5,1.0,0.19503473942313687,0.22422784948342614
0.03,1.0,5,1.0,0.2542616190986031,0.22020148837027537
0.03,1.0,5,1.0,0.21527667975258283,0.2026563518127278
0.03,1.0,5,1.0,0.22250479873256396,0.22444069625903182
0.03,1.0,5,1.0,0.21173418879441344,0.26513470767997555
0.03,1.0,5,1.0,0.21252800630756605,0.24186366792028544
0.03,1.0,5,1.0,0.20973774467819808,0.1758393175709486
0.03,1.0,5,1.0,0.2482223011563624,0.2055994681599202
0.03,1.0,5,1.0,0.2946216067693083,0.3110761087318949
0.03,1.0,5,1.0,0.27019928425438805,0.24990591076255045
0.03,1.0,6,1.0,0.22637382391925623,0.6667167176846377
0.03,1.0,6,1.0,0.26979053978871015,0.5795507041222993
0.03,1.0,6,1.0,0.17706571481297614,0.5688579989376877
0.03,1.0,6,1.0,0.24393670775689794,0.6232272930013735
0.03,1.0,6,1.0,0.23162140189308783,0.19698001708523916
0.03,1.0,6,1.0,0.2013120683544603,0.15900571295114496
0.03,1.0,6,1.0,0.2468018469518823,0.21343154654638477
0.03,1.0,6,1.0,0.20929972324643448,0.15285373752876516
0.03,1.0,6,1.0,0.24866758482816403,0.20163189597449824
0.03,1.0,6,1.0,0.20691252072280528,0.1410205491321026
0.03,1.0,7,1.0,0.17748269871138092,0.8441992639319499
0.03,1.0,7,1.0,0.19640213717788316,0.1630471840884746
0.03,1.0,7,1.0,0.22549670097101474,0.2362793859254426
0.03,1.0,7,1.0,0.234417309257873,0.21712604567820987
0.03,1.0,7,1.0,0.24226575323752303,0.748768386035157
0.03,1.0,7,1.0,0.2823730767312664,0.7533966050211957
0.03,1.0,7,1.0,0.20532769666284545,0.8793359099921848
0.03,1.0,7,1.0,0.20740165080201456,0.17321444041692827
0.03,1.0,7,1.0,0.21348195246797078,0.19149564591815718
0.03,1.0,7,1.0,0.26643734288543086,0.2731408483100416
0.03,3.0,0,1.0,0.22971272669031956,0.5965480636063268
0.03,3.0,0,1.0,0.21245410417894153,0.18620361142142833
0.03,3.0,0,1.0,0.2094316108834518,0.17791448987178893
0.03,3.0,0,1.0,0.23857864911909657,0.21386356922094976
0.03,3.0,0,1.0,0.20922052631654725,0.5432039604345302
0.03,3.0,0,1.0,0.1420597189860343,0.617769630203155
0.03,3.0,0,1.0,0.20057398909535026,0.6550299558891228
0.03,3.0,0,1.0,0.1946151848807808,0.1802460726291646
0.03,3.0,0,1.0,0.1665176541803581,0.14647365658944458
0.03,3.0,0,1.0,0.1847803289682786,0.13384986823032438
0.03,3.0,1,1.0,0.20604004223846614,0.6748034511430785
0.03,3.0,1,1.0,0.22349603035013432,0.7559152414148701
0.03,3.0,1,1.0,0.18895436553464445,0.7403272030522607
0.03,3.0,1,1.0,0.20284195723315446,0.7579745204479841
0.03,3.0,1,1.0,0.30492389855195706,0.21935470100846532
0.03,3.0,1,1.0,0.25306495404543367,0.17405015140784877
0.03,3.0,1,1.0,0.2864472678275384,0.225826672492714
0.03,3.0,1,1.0,0.19886402662272754,0.21803302930298676
0.03,3.0,1,1.0,0.23494883785433596,0.20053852227473445
0.03,3.0,1,1.0,0.18335604569183772,0.14611489848773337
0.03,3.0,2,1.0,0.2187089985823784,0.6820258367832145
0.03,3.0,2,1.0,0.17333097867982175,0.6638491191837224
0.03,3.0,2,1.0,0.17691253445161084,0.6578549136800483
0.03,3.0,2,1.0,0.19273908264684858,0.5387863685594605
0.03,3.0,2,1.0,0.15787598118137688,0.10812093566977242
0.03,3.0,2,1.0,0.16420114080294887,0.12687599474237413
0.03,3.0,2,1.0,0.19551580636109425,0.49200024871576287
0.03,3.0,2,1.0,0.14771269899905196,0.12141648638416046
0.03,3.0,2,1.0,0.20915079603033906,0.49761283099261333
0.03,3.0,2,1.0,0.19353221439879276,0.5405124862636614
0.03,3.0,3,1.0,0.1855811436032694,0.14152374921528385
0.03,3.0,3,1.0,0.1962281004281274,0.14713179410090108
0.03,3.0,3,1.0,0.20400540075193885,0.16922672066468206
0.03,3.0,3,1.0,0.27760480594206544,0.23913377327158708
0.03,3.0,3,1.0,0.15927832939935344,0.17687188383141458
0.03,3.0,3,1.0,0.18075903471559035,0.16380853188381048
0.03,3.0,3,1.0,0.20902324630905944,0.1927768880512937
0.03,3.0,3,1.0,0.19299361485929964,0.16946213364908583
0.03,3.0,3,1.0,0.21054338208612122,0.21377468526400226
0.03,3.0,3,1.0,0.23284283046562,0.1928519803266053
0.03,3.0,4,1.0,0.24104435351233983,0.1195007370656799
0.03,3.0,4,1.0,0.21011915711513002,0.18076871350750184
0.03,3.0,4,1.0,0.1650716871351213,0.15772468584029664
0.03,3.0,4,1.0,0.23253730392595634,0.25479502283679006
0.03,3.0,4,1.0,0.21615374589756461,0.1286460334932212
0.03,3.0,4,1.0,0.24780813095316956,0.11077229112583374
0.03,3.0,4,1.0,0.22638714607444949,0.16034122226075306
0.03,3.0,4,1.0,0.1622215081744234,0.12880736933405076
0.03,3.0,4,1.0,0.20122862597396027,0.17158407070178344
0.03,3.0,4,1.0,0.13271353847567613,0.12250852101755046
0.03,3.0,5,1.0,0.15891465977153602,0.6523069188203652
0.03,3.0,5,1.0,0.23240172509379328,0.7218175348766508
0.03,3.0,5,1.0,0.19351237375849267,0.9089950260209257
0.03,3.0,5,1.0,0.1991868463079823,0.1940365806520047
0.03,3.0,5,1.0,0.18581243396225158,0.20931892760408977
0.03,3.0,5,1.0,0.1837216684057483,0.5176996610255499
0.03,3.0,5,1.0,0.18493031089443107,0.6358171792041332
0.03,3.0,5,1.0,0.2297490697817575,0.4841254117052841
0.03,3.0,5,1.0,0.272817091022633,0.7010233328519766
0.03,3.0,5,1.0,0.24528847611623567,0.7984965385031696
0.03,3.0,6,1.0,0.18103364169045102,0.6029191822102996
0.03,3.0,6,1.0,0.2353970987578879,0.563842785727623
0.03,3.0,6,1.0,0.15129718525554203,0.11255085879185765
0.03,3.0,6,1.0,0.2025113773371186,0.4956654281035877
0.03,3.0,6,1.0,0.19237518353712632,0.1576671986935527
0.03,3.0,6,1.0,0.15816202968069892,0.5690242439031147
0.03,3.0,6,1.0,0.18197149615711047,0.7193130290367292
0.03,3.0,6,1.0,0.18097371973236742,0.5238666132385407
0.03,3.0,6,1.0,0.21578728898324667,0.7465547628394849
0.03,3.0,6,1.0,0.16383960738025846,0.47652659683242016
0.03,3.0,7,1.0,0.14297754315841657,0.5854373902979623
0.03,3.0,7,1.0,0.1744293313611414,0.9451298750601531
0.03,3.0,7,1.0,0.2049630005492656,1.0022541976001977
0.03,3.0,7,1.0,0.19608218456233736,0.5388523010602725
0.03,3.0,7,1.0,0.21176822249672075,0.6251024108516056
0.03,3.0,7,1.0,0.2543481417779358,0.6469254930632972
0.03,3.0,7,1.0,0.18449681863796988,0.14917958795705427
0.03,3.0,7,1.0,0.17437828882300122,0.15756637037622315
0.03,3.0,7,1.0,0.18545975692967015,0.6010515647482665
0.03,3.0,7,1.0,0.2348610937186789,0.5968744438710932
0.03,10.0,0,1.0,0.21631961999501087,0.17966223426975997
0.03,10.0,0,1.0,0.19502560870677985,0.18588893237034068
0.03,10.0,0,1.0,0.197232240209059,0.17885658930949555
0.03,10.0,0,1.0,0.2259108804322141,0.2005992282255691
0.03,10.0,0,1.0,0.1869075681286695,0.1627528286088545
0.03,10.0,0,1.0,0.1163104767843087,0.09674122504489246
0.03,10.0,0,1.0,0.1658608660742449,0.14209733106387362
0.03,10.0,0,1.0,0.1740133437778039,0.16803133714297497
0.03,10.0,0,1.0,0.1472165241532169,0.12806455738430605
0.03,10.0,0,1.0,0.15515701256299042,0.12150173682262992
0.03,10.0,1,1.0,0.1602297914261389,0.11415861877014209
0.03,10.0,1,1.0,0.20660091195327987,0.2044500859438039
0.03,10.0,1,1.0,0.17690396711346595,0.18038703846830104
0.03,10.0,1,1.0,0.18056757111605376,0.18539088124971065
0.03,10.0,1,1.0,0.2766702064268599,0.2285493903654061
0.03,10.0,1,1.0,0.2239335337679155,0.1876135784373366
0.03,10.0,1,1.0,0.2543702694990341,0.22249865888177578
0.03,10.0,1,1.0,0.18115278578184466,0.1908513381842102
0.03,10.0,1,1.0,0.20766669050285338,0.1867107216749295
0.03,10.0,1,1.0,0.1674362124954579,0.141406660449485
0.03,10.0,2,1.0,0.20031662586195265,0.1870127660531978
0.03,10.0,2,1.0,0.15516716003362718,0.1298299400585535
0.03,10.0,2,1.0,0.16004833278587552,0.12214600381587071
0.03,10.0,2,1.0,0.16752103453453612,0.14179672848152405
0.03,10.0,2,1.0,0.14272799249338053,0.12262856513605763
0.03,10.0,2,1.0,0.14280940620025018,0.1257198196565396
0.03,10.0,2,1.0,0.14329900770085313,0.1178749880987776
0.03,10.0,2,1.0,0.13668113472934687,0.11788681533233587
0.03,10.0,2,1.0,0.16771966823023057,0.12059939544774892
0.03,10.0,2,1.0,0.17315134291164497,0.13171095286396756
0.03,10.0,3,1.0,0.1545294394967804,0.1320496688070585
0.03,10.0,3,1.0,0.15372589784395313,0.1258257681616
0.03,10.0,3,1.0,0.1869142489783817,0.17116660405035855
0.03,10.0,3,1.0,0.2596170178510407,0.23210800600900058
0.03,10.0,3,1.0,0.15166577714195084,0.1555325362867501
0.03,10.0,3,1.0,0.1659002642062365,0.15032458920891986
0.03,10.0,3,1.0,0.19056727494216763,0.1758020134899809
0.03,10.0,3,1.0,0.17113619733297564,0.15892009664571122
0.03,10.0,3,1.0,0.18285888800462122,0.17955998900376471
0.03,10.0,3,1.0,0.21020374041963646,0.17769859433464172
0.03,10.0,4,1.0,0.20086939801342596,0.4182325828791716
0.03,10.0,4,1.0,0.18977676796016932,0.16794652759358222
0.03,10.0,4,1.0,0.15074545834062517,0.3865339380488199
0.03,10.0,4,1.0,0.21192997736995353,0.4270700244049253
0.03,10.0,4,1.0,0.17449370023108993,0.425472082577693
0.03,10.0,4,1.0,0.2075364693043779,0.1355764317934104
0.03,10.0,4,1.0,0.194732431476295,0.15862654013295233
0.03,10.0,4,1.0,0.14316444521029414,0.37705929384688486
0.03,10.0,4,1.0,0.1663141647618643,0.361229205444723
0.03,10.0,4,1.0,0.09801408670513714,0.09511435661339694
0.03,10.0,5,1.0,0.12840817851305364,0.1383822658854634
0.03,10.0,5,1.0,0.2102711136537317,0.19331490729502057
0.03,10.0,5,1.0,0.1706549841925297,0.2993168929104518
0.03,10.0,5,1.0,0.17019952284230863,0.1660810001131817
0.03,10.0,5,1.0,0.16737099955098478,0.1694656785517173
0.03,10.0,5,1.0,0.16613600512318114,0.292978611418063
0.03,10.0,5,1.0,0.16439069996275726,0.1545842673561216
0.03,10.0,5,1.0,0.21268469769375722,0.3953173505632152
0.03,10.0,5,1.0,0.2517344364883364,0.2546107205248072
0.03,10.0,5,1.0,0.22511058252990637,0.25415131124827856
0.03,10.0,6,1.0,0.16169192923773013,0.11907589530894626
0.03,10.0,6,1.0,0.2063236378750403,0.16271205672164873
0.03,10.0,6,1.0,0.13060670850498943,0.10269093584331963
0.03,10.0,6,1.0,0.16067049118823626,0.13840943994455826
0.03,10.0,6,1.0,0.1566475363327544,0.13052249272449995
0.03,10.0,6,1.0,0.13342877495291425,0.10968238433172019
0.03,10.0,6,1.0,0.12512036661228343,0.09839591215120252
0.03,10.0,6,1.0,0.15685661403920162,0.12819557648791938
0.03,10.0,6,1.0,0.18315982114822332,0.15489801036956977
0.03,10.0,6,1.0,0.12246842323036312,0.09325235176710774
0.03,10.0,7,1.0,0.11661120858422211,0.4998948671585447
0.03,10.0,7,1.0,0.1543339062055886,0.1383523533990747
0.03,10.0,7,1.0,0.1833130057841365,0.16389422781046328
0.03,10.0,7,1.0,0.15505399584636534,0.1461423713423193
0.03,10.0,7,1.0,0.18814587379613645,0.4125375898730602
0.03,10.0,7,1.0,0.227789010900407,0.44669712051718474
0.03,10.0,7,1.0,0.16593670172117111,0.535982147691024
0.03,10.0,7,1.0,0.14857291731156252,0.13886925172564552
0.03,10.0,7,1.0,0.15742544168241437,0.1382048293522448
0.03,10.0,7,1.0,0.20347357296236387,0.18968806220768417
0.05,0.3,0,1.0,0.2424352962489103,0.7229795000801146
0.05,0.3,0,1.0,0.18616068882135045,0.6616784187321959
0.05,0.3,0,1.0,0.24656076758751042,0.7199664571433773
0.05,0.3,0,1.0,0.2823785560132875,0.44746999581539926
0.05,0.3,0,1.0,0.227082319250095,0.5497033160646944
0.05,0.3,0,1.0,0.20368621142878804,0.09546627056619583
0.05,0.3,0,1.0,0.26752643978250007,0.47429859866344526
0.05,0.3,0,1.0,0.2597493086639032,0.49748157064086507
0.05,0.3,0,1.0,0.25422497588038,0.46371848061648646
0.05,0.3,0,1.0,0.30179524349585785,0.4204943749480513
0.05,0.3,1,1.0,0.23131474576761757,0.2554825076359503
0.05,0.3,1,1.0,0.30773383781780295,0.7513296100069501
0.05,0.3,1,1.0,0.26341257427755016,0.253264886945268
0.05,0.3,1,1.0,0.21135374288149406,0.646127845732541
0.05,0.3,1,1.0,0.2840168244301876,0.6567913833377802
0.05,0.3,1,1.0,0.26521525201292945,0.2687168004120357
0.05,0.3,1,1.0,0.18084400222906197,0.5491867541927666
0.05,0.3,1,1.0,0.3166329671735415,0.611748692359594
0.05,0.3,1,1.0,0.2604655882187934,0.22459441096773208
0.05,0.3,1,1.0,0.24584010076900023,0.5168421731260129
0.05,0.3,2,1.0,0.2496764126006874,0.4778289799523893
0.05,0.3,2,1.0,0.20325858071724417,0.5482261185540703
0.05,0.3,2,1.0,0.26026582351931177,0.3563401244280216
0.05,0.3,2,1.0,0.23096414097092924,0.8704554133511825
0.05,0.3,2,1.0,0.21393316411898833,0.3109198799686882
0.05,0.3,2,1.0,0.199595061181772,0.5644433421924476
0.05,0.3,2,1.0,0.2351952116721101,0.8187866851601648
0.05,0.3,2,1.0,0.21165718026820224,0.5603626689506856
0.05,0.3,2,1.0,0.19725544523121355,0.7051512739261828
0.05,0.3,2,1.0,0.22287592337678588,1.003419405781267
0.05,0.3,3,1.0,0.21774500264772265,0.5311751854380949
0.05,0.3,3,1.0,0.23893348182906957,0.42298629728004955
0.05,0.3,3,1.0,0.24009871072061903,0.8252668263128953
0.05,0.3,3,1.0,0.23953245803488693,0.17082741705587337
0.05,0.3,3,1.0,0.22636817159289668,0.6851901066580558
0.05,0.3,3,1.0,0.2648000841867493,0.874670533234012
0.05,0.3,3,1.0,0.2537143536041137,0.5159368747861726
0.05,0.3,3,1.0,0.28666403329253076,1.0968875320616631
0.05,0.3,3,1.0,0.21741394349096335,0.4690735339432373
0.05,0.3,3,1.0,0.2818288784069036,0.8115897319801354
0.05,0.3,4,1.0,0.171066179917925,0.6228023935160218
0.05,0.3,4,1.0,0.2680440480723711,0.9819481382094694
0.05,0.3,4,1.0,0.20149650839679428,0.7865293423713587
0.05,0.3,4,1.0,0.19682019118267216,0.7941192403407611
0.05,0.3,4,1.0,0.26628029738022346,0.6816948884577944
0.05,0.3,4,1.0,0.22482353390193127,0.4534178979967687
0.05,0.3,4,1.0,0.18992540482042772,0.5228607379457052
0.05,0.3,4,1.0,0.20346343011076537,0.44013074908268807
0.05,0.3,4,1.0,0.2443802641193858,1.0349598889415728
0.05,0.3,4,1.0,0.22032501611343858,0.680703333879374
0.05,0.3,5,1.0,0.25709341803222424,0.7823075396198992
0.05,0.3,5,1.0,0.17566590606080765,0.14298458212692447
0.05,0.3,5,1.0,0.24362732465836,0.6990114929391806
0.05,0.3,5,1.0,0.22027545248681285,0.5689654841737471
0.05,0.3,5,1.0,0.27691269253602707,0.8536017097291669
0.05,0.3,5,1.0,0.26210388713862,0.4417972798857495
0.05,0.3,5,1.0,0.2377902657166892,0.4317493070854696
0.05,0.3,5,1.0,0.25762319348436635,0.6926545396237542
0.05,0.3,5,1.0,0.27364912561372784,0.5974744416478451
0.05,0.3,5,1.0,0.27204018267847313,0.24438374365571794
0.05,0.3,6,1.0,0.353890642985784,0.7490714266271853
0.05,0.3,6,1.0,0.28312222057027464,0.7439298575841672
0.05,0.3,6,1.0,0.26344009838345495,0.6884672666968734
0.05,0.3,6,1.0,0.2755013905337865,0.19135851888415187
0.05,0.3,6,1.0,0.2680941245516565,0.7214235957987377
0.05,0.3,6,1.0,0.30296819688455995,0.8615818410280739
0.05,0.3,6,1.0,0.2981038079131636,0.7099660700838871
0.05,0.3,6,1.0,0.2934142460059367,0.8448228279992797
0.05,0.3,6,1.0,0.24349339192382094,0.6807210362501567
0.05,0.3,6,1.0,0.2286426637223619,0.5733722389565902
0.05,0.3,7,1.0,0.2559207909260513,0.615702858746981
0.05,0.3,7,1.0,0.24358519205564733,0.31984045957160695
0.05,0.3,7,1.0,0.2544673204924344,0.42204845898065607
0.05,0.3,7,1.0,0.22424940022834491,0.9326359006702304
0.05,0.3,7,1.0,0.303541640511798,0.6856914322034185
0.05,0.3,7,1.0,0.2704094209462092,0.6149838273149789
0.05,0.3,7,1.0,0.2707653549448046,0.7368974475980583
0.05,0.3,7,1.0,0.28993377965909667,0.5940191379815546
0.05,0.3,7,1.0,0.22115937873350358,1.0372602867278604
0.05,0.3,7,1.0,0.25443017041841487,0.7927851501715566
0.05,1.0,0,1.0,0.19510042887446993,0.5667810762043494
0.05,1.0,0,1.0,0.16288894929843528,0.5386651847638986
0.05,1.0,0,1.0,0.20675318080997138,0.4062818840079817
0.05,1.0,0,1.0,0.21584843039858492,0.7606277204314733
0.05,1.0,0,1.0,0.19294806442515208,0.47431639126738717
0.05,1.0,0,1.0,0.16068428478860253,0.41544244551599363
0.05,1.0,0,1.0,0.23340139990680922,0.781323420424175
0.05,1.0,0,1.0,0.2322667721984126,0.611351931285403
0.05,1.0,0,1.0,0.21217075282174064,0.8050353127918398
0.05,1.0,0,1.0,0.247913024542402,0.715704728863691
0.05,1.0,1,1.0,0.19915785649511386,0.20681853705688613
0.05,1.0,1,1.0,0.277965967730686,0.5109919010195674
0.05,1.0,1,1.0,0.23432217065082586,0.23909623490540102
0.05,1.0,1,1.0,0.18600549932065824,0.520419722325645
0.05,1.0,1,1.0,0.2580425303205438,0.501347127424302
0.05,1.0,1,1.0,0.23475925233488343,0.2517707512555446
0.05,1.0,1,1.0,0.15485907821445985,0.5789477649927948
0.05,1.0,1,1.0,0.27008937440996816,0.3078579036384326
0.05,1.0,1,1.0,0.23808151465672261,0.6272389145632354
0.05,1.0,1,1.0,0.2205649263479552,0.4891639710580438
0.05,1.0,2,1.0,0.2010034187979337,0.6148983521130903
0.05,1.0,2,1.0,0.14046127847928347,0.28995407316560873
0.05,1.0,2,1.0,0.22234688896349952,0.30880381361880516
0.05,1.0,2,1.0,0.17511734462908288,0.31516266836580253
0.05,1.0,2,1.0,0.18199383545358735,0.6936886897131467
0.05,1.0,2,1.0,0.15903362665904575,0.6837311022747968
0.05,1.0,2,1.0,0.19339121664630246,0.7346773756311779
0.05,1.0,2,1.0,0.19232997689162942,0.20081726874984637
0.05,1.0,2,1.0,0.15915807134791501,0.14697718080224467
0.05,1.0,2,1.0,0.19518331133659908,0.21101783471221516
0.05,1.0,3,1.0,0.1979280091716577,0.5246293686304986
0.05,1.0,3,1.0,0.21001137695125152,0.17357463522542013
0.05,1.0,3,1.0,0.1988988635347579,0.17332787517088835
0.05,1.0,3,1.0,0.20589993518628447,0.15613929800758852
0.05,1.0,3,1.0,0.19813903552854575,0.45722296253805444
0.05,1.0,3,1.0,0.21550099252118418,0.4176284929512577
0.05,1.0,3,1.0,0.2159575664464439,0.5035513752731109
0.05,1.0,3,1.0,0.2432184540409609,0.2024078440134983
0.05,1.0,3,1.0,0.17306398238826926,0.15165675606905307
0.05,1.0,3,1.0,0.22249015191137256,0.20579927780777205
0.05,1.0,4,1.0,0.14290875568358785,0.7140948732917597
0.05,1.0,4,1.0,0.24233160605607335,0.6786167137212148
0.05,1.0,4,1.0,0.16316598292967915,0.6100968748396637
0.05,1.0,4,1.0,0.16026428036088705,0.4352190973516281
0.05,1.0,4,1.0,0.2332857320641433,0.49099717659412884
0.05,1.0,4,1.0,0.1883660674201176,0.7052240997153653
0.05,1.0,4,1.0,0.1570391147536362,0.4719475548209736
0.05,1.0,4,1.0,0.16780911545306815,0.5618810975792637
0.05,1.0,4,1.0,0.21206233787234452,0.49801369140896296
0.05,1.0,4,1.0,0.17850474834487476,0.4783261940143703
0.05,1.0,5,1.0,0.23482648240203433,0.46081685754646595
0.05,1.0,5,1.0,0.15734854809899954,0.1191462978601992
0.05,1.0,5,1.0,0.2288040802196128,0.16769234290398968
0.05,1.0,5,1.0,0.19277630036176943,0.23059596445220637
0.05,1.0,5,1.0,0.25401103888059373,0.540204450849872
0.05,1.0,5,1.0,0.23471299715688274,0.4306489989327999
0.05,1.0,5,1.0,0.1951553439647046,0.392498219888889
0.05,1.0,5,1.0,0.24157394065210222,0.19109234655948173
0.05,1.0,5,1.0,0.23730481021118704,0.24795752163779905
0.05,1.0,5,1.0,0.23905538718999975,0.21288231463681448
0.05,1.0,6,1.0,0.3184873313879319,0.1862795169950994
0.05,1.0,6,1.0,0.24966685199449637,0.1888433289629925
0.05,1.0,6,1.0,0.22489042691736472,0.3529095752658868
0.05,1.0,6,1.0,0.247278970612921,0.16554664466376998
0.05,1.0,6,1.0,0.23770568572216522,0.13675116304714904
0.05,1.0,6,1.0,0.2529390540159507,0.2668022287331298
0.05,1.0,6,1.0,0.25812842523070934,0.15083747604730072
0.05,1.0,6,1.0,0.24542026870404213,0.3428809811301952
0.05,1.0,6,1.0,0.19439957181406148,0.1613860664034951
0.05,1.0,6,1.0,0.19597075122881363,0.2851185464333631
0.05,1.0,7,1.0,0.21397863839561257,0.7427514759557216
0.05,1.0,7,1.0,0.22877215636437717,0.1995403357912046
0.05,1.0,7,1.0,0.21676491420414531,0.178530914976476
0.05,1.0,7,1.0,0.20204860469515104,0.5209790207280236
0.05,1.0,7,1.0,0.27326576771183614,0.7095564350364835
0.05,1.0,7,1.0,0.2274876562129677,0.5943970400283317
0.05,1.0,7,1.0,0.21446598641192435,0.39944931433748593
0.05,1.0,7,1.0,0.2543713121575927,0.2942664856642406
0.05,1.0,7,1.0,0.1911120188908592,0.5620492249819532
0.05,1.0,7,1.0,0.19819170455288554,0.5077965405549638
0.05,3.0,0,1.0,0.16283000103907094,0.1487430025629277
0.05,3.0,0,1.0,0.14959286795642066,0.27251633419519433
0.05,3.0,0,1.0,0.17613879613975514,0.14741312036217055
0.05,3.0,0,1.0,0.15532384664877752,0.32229108158833314
0.05,3.0,0,1.0,0.1697774402373529,0.22704911329475577
0.05,3.0,0,1.0,0.1378105702449299,0.08769053423625318
0.05,3.0,0,1.0,0.20356127713507124,0.2715823909131915
0.05,3.0,0,1.0,0.21257492793960783,0.24958498908384197
0.05,3.0,0,1.0,0.18021729548425341,0.3523105487339626
0.05,3.0,0,1.0,0.20748451821609268,0.2514795913002274
0.05,3.0,1,1.0,0.17884613101095168,0.4131057535930455
0.05,3.0,1,1.0,0.26168300171655484,0.2415521813754703
0.05,3.0,1,1.0,0.21739175707411468,0.21546805678558292
0.05,3.0,1,1.0,0.16892859941340468,0.4236481816642768
0.05,3.0,1,1.0,0.2393095967553207,0.5040721001922125
0.05,3.0,1,1.0,0.21256961518247983,0.4343978348434756
0.05,3.0,1,1.0,0.13201833779381406,0.1093815039018537
0.05,3.0,1,1.0,0.24194684053873086,0.19296993577487037
0.05,3.0,1,1.0,0.21905112002334662,0.48027707080419446
0.05,3.0,1,1.0,0.20757994226379534,0.39350515304736433
0.05,3.0,2,1.0,0.16933381550660215,0.18090598064378074
0.05,3.0,2,1.0,0.10258582487812791,0.23984690849725232
0.05,3.0,2,1.0,0.1942128392149195,0.2615478873661693
0.05,3.0,2,1.0,0.13564834253941055,0.4181305209728692
0.05,3.0,2,1.0,0.15923593053582089,0.28422351981916527
0.05,3.0,2,1.0,0.13399659544588727,0.24207827493547804
0.05,3.0,2,1.0,0.17410395343126187,0.5043192372629092
0.05,3.0,2,1.0,0.17560880411523744,0.17330751708385678
0.05,3.0,2,1.0,0.12480810655452292,0.3122104864535898
0.05,3.0,2,1.0,0.177027354463419,0.4119878209063421
0.05,3.0,3,1.0,0.1834075471193516,0.41301133096463677
0.05,3.0,3,1.0,0.1849458903594646,0.41074936150546526
0.05,3.0,3,1.0,0.17373647818894522,0.1592929631189814
0.05,3.0,3,1.0,0.17542060065006768,0.4181561268530088
0.05,3.0,3,1.0,0.17465834397162466,0.12753984740587254
0.05,3.0,3,1.0,0.17068725968305598,0.32384222051566747
0.05,3.0,3,1.0,0.18101566415229295,0.15794377955733888
0.05,3.0,3,1.0,0.21055291199093434,0.3594452846529184
0.05,3.0,3,1.0,0.1465817200599089,0.1312082843532675
0.05,3.0,3,1.0,0.1842880292668557,0.35366079217172086
0.05,3.0,4,1.0,0.12042658860536508,0.4817643058562344
0.05,3.0,4,1.0,0.22612580809331304,0.1819916764102176
0.05,3.0,4,1.0,0.1394739540815338,0.11081871332732025
0.05,3.0,4,1.0,0.1356686935680119,0.11224486353960779
0.05,3.0,4,1.0,0.20423951709495292,0.42749423775418505
0.05,3.0,4,1.0,0.1575655313102916,0.4261388072172385
0.05,3.0,4,1.0,0.13017531707978822,0.45628166370540657
0.05,3.0,4,1.0,0.14821860715223642,0.12575475649360474
0.05,3.0,4,1.0,0.19331242609455826,0.1449153759692736
0.05,3.0,4,1.0,0.15363091191098022,0.1085213807010384
0.05,3.0,5,1.0,0.21560391596837994,0.4707215024131643
0.05,3.0,5,1.0,0.14099560635096725,0.11205133529161587
0.05,3.0,5,1.0,0.21504133771231504,0.4068910639377449
0.05,3.0,5,1.0,0.16945543467444968,0.5061882783867396
0.05,3.0,5,1.0,0.23634462158623665,0.48665755448268344
0.05,3.0,5,1.0,0.21259810971361282,0.1759914609933514
0.05,3.0,5,1.0,0.15965326083962805,0.3828795402304934
0.05,3.0,5,1.0,0.22780185220665816,0.40975988680068065
0.05,3.0,5,1.0,0.20156381445345423,0.47602629536387253
0.05,3.0,5,1.0,0.2104092498762663,0.4354427193739934
0.05,3.0,6,1.0,0.2875453601867942,0.3289376892577888
0.05,3.0,6,1.0,0.22987453048353407,0.45072512656138136
0.05,3.0,6,1.0,0.20449086938751584,0.6459933377431366
0.05,3.0,6,1.0,0.22421413223504372,0.6736767606443063
0.05,3.0,6,1.0,0.20980378668939823,0.574281113624993
