tsb_ad_file,tsb_uad_file,point_anom,type_an,length,maximum_signal_match_error,IFOREST,LOF,MP,NORMA,IFOREST1,HBOS,OCSVM,PCA,AE,CNN,LSTM,POLY
725_YAHOO_id_175_Synthetic_tr_500_1st_623.csv,Yahoo_A2synthetic_50_data.out,0,sequence,1421,2.842170943040401e-14,0.00421059,0.006849119,0.018714617,0.022514893,0.027546404,0.003718142,0.004631871,0.003360871,0.005597333,1.0,0.012544669,0.291666667
726_YAHOO_id_176_WebService_tr_500_1st_221.csv,YahooA3Benchmark-TS73_data.out,1,point,1680,5.684341886080802e-14,0.016943509,0.064059698,0.059324393,0.165923733,0.477658583,0.013734132,0.006338776,0.030614265,0.022102943,1.0,0.041364905,0.063940579
727_YAHOO_id_177_WebService_tr_500_1st_82.csv,YahooA4Benchmark-TS39_data.out,1,point,1680,5.684341886080802e-14,0.010960469,0.050944912,0.05260434,0.162978942,0.247623906,0.008166481,0.015357066,0.008617033,0.064327609,1.0,0.743025758,0.060765387
728_YAHOO_id_178_WebService_tr_500_1st_68.csv,YahooA4Benchmark-TS24_data.out,1,point,1680,5.684341886080802e-14,0.006508795,0.023278803,0.04667581,0.26073599,0.101558983,0.006984527,0.003304402,0.006629248,0.016120246,1.0,0.564819561,0.068536771
729_YAHOO_id_179_WebService_tr_500_1st_559.csv,YahooA4Benchmark-TS40_data.out,1,point,1680,2.842170943040401e-14,0.173043778,0.061248405,0.085968637,0.36437095,0.462564356,0.004320989,0.00263447,0.016986345,0.018188417,0.767592593,0.039535916,0.095848346
730_YAHOO_id_180_Synthetic_tr_500_1st_623.csv,Yahoo_A2synthetic_2_data.out,0,sequence,1421,2.842170943040401e-14,0.004919846,0.036003242,0.206931818,0.240155611,0.359748608,0.004293566,0.00442139,0.097950337,0.005051956,0.004487906,0.004278163,0.291666667
731_YAHOO_id_181_Synthetic_tr_500_1st_623.csv,Yahoo_A2synthetic_26_data.out,0,sequence,1421,2.842170943040401e-14,0.005095652,0.09097887,0.09161344,0.253816054,0.340135322,0.003920755,0.004305302,0.009238309,0.016247658,0.520147976,0.471132906,0.016676937
732_YAHOO_id_182_Synthetic_tr_500_1st_658.csv,Yahoo_A2synthetic_16_data.out,0,sequence,1421,2.842170943040401e-14,0.001532324,0.001689189,0.01914063,0.380168093,0.591093117,0.001678262,0.00638825,0.001640212,0.001870507,1.0,0.057747731,0.325
733_YAHOO_id_183_WebService_tr_500_1st_447.csv,Yahoo_A1real_60_data.out,0,mixed,1461,0.0,0.20948109,0.350405976,0.030626745,0.058618028,0.968372217,0.382094842,0.108202904,0.36823237,0.1347568,0.157666856,0.190097563,0.365625
735_YAHOO_id_185_WebService_tr_500_1st_20.csv,YahooA3Benchmark-TS79_data.out,1,point,1680,2.842170943040401e-14,0.004616994,0.040544521,0.03496903,0.272951803,0.041823098,0.008392251,0.001804874,0.007914679,0.039603791,0.804028859,0.240936424,0.122993212
736_YAHOO_id_186_Synthetic_tr_500_1st_623.csv,Yahoo_A2synthetic_14_data.out,0,sequence,1421,5.684341886080802e-14,0.003774947,0.003251445,0.009646559,0.003756416,1.0,0.003727111,0.302289288,0.003528402,0.056582527,1.0,1.0,0.291666667
737_YAHOO_id_187_WebService_tr_500_1st_230.csv,YahooA3Benchmark-TS15_data.out,1,point,1680,5.684341886080802e-14,0.007486371,0.028474883,0.034949311,0.217047205,0.176211185,0.00573077,0.002149076,0.005908111,0.018472664,1.0,0.529346844,0.094222339
