cell,signal,design,n,trial,method,target_left,target_right,confidence_left,confidence_right,confidence_width,covers_target,nontrivial,empty,joint_contrast_coverage,unexplained_empty,scale_upper,scale_ratio,scale_covers
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,118,unknown_block_2,0.3,0.3,0.28542914171656686,0.3073852295409182,0.021956087824351322,True,True,False,True,False,0.11882866601028072,1.188286660102807,True
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,119,known_sigma,0.3,0.3,0.2934131736526946,0.3073852295409182,0.013972055888223589,True,True,False,True,False,0.1,1.0,True
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,119,unknown_block_2,0.3,0.3,0.2934131736526946,0.3073852295409182,0.013972055888223589,True,True,False,True,False,0.11134579612552803,1.1134579612552802,True
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,120,known_sigma,0.3,0.3,0.2954091816367265,0.3073852295409182,0.011976047904191656,True,True,False,True,False,0.1,1.0,True
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,120,unknown_block_2,0.3,0.3,0.2954091816367265,0.3073852295409182,0.011976047904191656,True,True,False,True,False,0.10637446817089534,1.0637446817089533,True
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,121,known_sigma,0.3,0.3,0.2954091816367265,0.3033932135728543,0.007984031936127789,True,True,False,True,False,0.1,1.0,True
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,121,unknown_block_2,0.3,0.3,0.2934131736526946,0.3073852295409182,0.013972055888223589,True,True,False,True,False,0.10953846427842896,1.0953846427842895,True
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,122,known_sigma,0.3,0.3,0.29740518962075846,0.30538922155688625,0.007984031936127789,True,True,False,True,False,0.1,1.0,True
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,122,unknown_block_2,0.3,0.3,0.2934131736526946,0.3073852295409182,0.013972055888223589,True,True,False,True,False,0.10921920713165653,1.0921920713165651,True
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,123,known_sigma,0.3,0.3,0.29740518962075846,0.3033932135728543,0.005988023952095856,True,True,False,True,False,0.1,1.0,True
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,123,unknown_block_2,0.3,0.3,0.29740518962075846,0.3033932135728543,0.005988023952095856,True,True,False,True,False,0.10281045122624513,1.0281045122624513,True
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,124,known_sigma,0.3,0.3,0.2934131736526946,0.3073852295409182,0.013972055888223589,True,True,False,True,False,0.1,1.0,True
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,124,unknown_block_2,0.3,0.3,0.2934131736526946,0.3073852295409182,0.013972055888223589,True,True,False,True,False,0.10543495004039108,1.0543495004039107,True
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,125,known_sigma,0.3,0.3,0.29740518962075846,0.3033932135728543,0.005988023952095856,True,True,False,True,False,0.1,1.0,True
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,125,unknown_block_2,0.3,0.3,0.29740518962075846,0.3033932135728543,0.005988023952095856,True,True,False,True,False,0.1105506897922085,1.105506897922085,True
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,126,known_sigma,0.3,0.3,0.2954091816367265,0.3073852295409182,0.011976047904191656,True,True,False,True,False,0.1,1.0,True
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,126,unknown_block_2,0.3,0.3,0.2954091816367265,0.3073852295409182,0.011976047904191656,True,True,False,True,False,0.11227884733398313,1.1227884733398312,True
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,127,known_sigma,0.3,0.3,0.29740518962075846,0.3033932135728543,0.005988023952095856,True,True,False,True,False,0.1,1.0,True
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,127,unknown_block_2,0.3,0.3,0.29740518962075846,0.3033932135728543,0.005988023952095856,True,True,False,True,False,0.12056526462002903,1.2056526462002903,True
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,128,known_sigma,0.3,0.3,0.29740518962075846,0.3033932135728543,0.005988023952095856,True,True,False,True,False,0.1,1.0,True
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,128,unknown_block_2,0.3,0.3,0.2894211576846307,0.3033932135728543,0.013972055888223589,True,True,False,True,False,0.11285621866865377,1.1285621866865376,True
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,129,known_sigma,0.3,0.3,0.2934131736526946,0.3073852295409182,0.013972055888223589,True,True,False,True,False,0.1,1.0,True
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,129,unknown_block_2,0.3,0.3,0.2934131736526946,0.313373253493014,0.01996007984031939,True,True,False,True,False,0.11555956338322977,1.1555956338322977,True
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,130,known_sigma,0.3,0.3,0.2934131736526946,0.30538922155688625,0.011976047904191656,True,True,False,True,False,0.1,1.0,True
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,130,unknown_block_2,0.3,0.3,0.28542914171656686,0.3073852295409182,0.021956087824351322,True,True,False,True,False,0.1167189376145292,1.1671893761452918,True
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,131,known_sigma,0.3,0.3,0.29740518962075846,0.3073852295409182,0.009980039920159722,True,True,False,True,False,0.1,1.0,True
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,131,unknown_block_2,0.3,0.3,0.2954091816367265,0.3073852295409182,0.011976047904191656,True,True,False,True,False,0.10992742612056913,1.0992742612056912,True
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,132,known_sigma,0.3,0.3,0.2954091816367265,0.3073852295409182,0.011976047904191656,True,True,False,True,False,0.1,1.0,True
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,132,unknown_block_2,0.3,0.3,0.2954091816367265,0.3073852295409182,0.011976047904191656,True,True,False,True,False,0.11938512215933664,1.1938512215933663,True
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,133,known_sigma,0.3,0.3,0.2894211576846307,0.3073852295409182,0.017964071856287456,True,True,False,True,False,0.1,1.0,True
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,133,unknown_block_2,0.3,0.3,0.2874251497005988,0.3073852295409182,0.01996007984031939,True,True,False,True,False,0.11392851853148026,1.1392851853148025,True
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,134,known_sigma,0.3,0.3,0.2934131736526946,0.3073852295409182,0.013972055888223589,True,True,False,True,False,0.1,1.0,True
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,134,unknown_block_2,0.3,0.3,0.2934131736526946,0.3073852295409182,0.013972055888223589,True,True,False,True,False,0.11387662923898936,1.1387662923898936,True
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,135,known_sigma,0.3,0.3,0.29740518962075846,0.3073852295409182,0.009980039920159722,True,True,False,True,False,0.1,1.0,True
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,135,unknown_block_2,0.3,0.3,0.29740518962075846,0.3073852295409182,0.009980039920159722,True,True,False,True,False,0.10906483312272783,1.0906483312272781,True
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,136,known_sigma,0.3,0.3,0.2934131736526946,0.313373253493014,0.01996007984031939,True,True,False,True,False,0.1,1.0,True
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,136,unknown_block_2,0.3,0.3,0.2894211576846307,0.3153692614770459,0.02594810379241519,True,True,False,True,False,0.11643246923289693,1.1643246923289692,True
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,137,known_sigma,0.3,0.3,0.29740518962075846,0.3073852295409182,0.009980039920159722,True,True,False,True,False,0.1,1.0,True
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,137,unknown_block_2,0.3,0.3,0.2954091816367265,0.3073852295409182,0.011976047904191656,True,True,False,True,False,0.1096122726615942,1.096122726615942,True
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,138,known_sigma,0.3,0.3,0.2934131736526946,0.3033932135728543,0.009980039920159722,True,True,False,True,False,0.1,1.0,True
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,138,unknown_block_2,0.3,0.3,0.2934131736526946,0.3033932135728543,0.009980039920159722,True,True,False,True,False,0.11258418345854933,1.1258418345854933,True
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,139,known_sigma,0.3,0.3,0.2934131736526946,0.3073852295409182,0.013972055888223589,True,True,False,True,False,0.1,1.0,True
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,139,unknown_block_2,0.3,0.3,0.2934131736526946,0.3073852295409182,0.013972055888223589,True,True,False,True,False,0.1104327351907175,1.104327351907175,True
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,140,known_sigma,0.3,0.3,0.29740518962075846,0.3033932135728543,0.005988023952095856,True,True,False,True,False,0.1,1.0,True
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,140,unknown_block_2,0.3,0.3,0.29740518962075846,0.3033932135728543,0.005988023952095856,True,True,False,True,False,0.10937427850022682,1.093742785002268,True
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,141,known_sigma,0.3,0.3,0.2934131736526946,0.3073852295409182,0.013972055888223589,True,True,False,True,False,0.1,1.0,True
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,141,unknown_block_2,0.3,0.3,0.2774451097804391,0.3073852295409182,0.029940119760479056,True,True,False,True,False,0.1142695035515283,1.142695035515283,True
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,142,known_sigma,0.3,0.3,0.2934131736526946,0.3033932135728543,0.009980039920159722,True,True,False,True,False,0.1,1.0,True
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,142,unknown_block_2,0.3,0.3,0.2934131736526946,0.30538922155688625,0.011976047904191656,True,True,False,True,False,0.11261236991463222,1.1261236991463222,True
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,143,known_sigma,0.3,0.3,0.2954091816367265,0.3073852295409182,0.011976047904191656,True,True,False,True,False,0.1,1.0,True
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,143,unknown_block_2,0.3,0.3,0.2954091816367265,0.3073852295409182,0.011976047904191656,True,True,False,True,False,0.11311077487110272,1.131107748711027,True
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,144,known_sigma,0.3,0.3,0.2934131736526946,0.313373253493014,0.01996007984031939,True,True,False,True,False,0.1,1.0,True
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,144,unknown_block_2,0.3,0.3,0.2934131736526946,0.313373253493014,0.01996007984031939,True,True,False,True,False,0.1101927580280635,1.101927580280635,True
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,145,known_sigma,0.3,0.3,0.28542914171656686,0.31137724550898205,0.02594810379241519,True,True,False,True,False,0.1,1.0,True
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,145,unknown_block_2,0.3,0.3,0.28542914171656686,0.31137724550898205,0.02594810379241519,True,True,False,True,False,0.10855528138512033,1.0855528138512032,True
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,146,known_sigma,0.3,0.3,0.2954091816367265,0.3073852295409182,0.011976047904191656,True,True,False,True,False,0.1,1.0,True
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,146,unknown_block_2,0.3,0.3,0.2934131736526946,0.3073852295409182,0.013972055888223589,True,True,False,True,False,0.11188247075600814,1.1188247075600815,True
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,147,known_sigma,0.3,0.3,0.2934131736526946,0.3073852295409182,0.013972055888223589,True,True,False,True,False,0.1,1.0,True
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,147,unknown_block_2,0.3,0.3,0.2934131736526946,0.3073852295409182,0.013972055888223589,True,True,False,True,False,0.10914177410340226,1.0914177410340224,True
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,148,known_sigma,0.3,0.3,0.29740518962075846,0.30538922155688625,0.007984031936127789,True,True,False,True,False,0.1,1.0,True
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,148,unknown_block_2,0.3,0.3,0.2934131736526946,0.3073852295409182,0.013972055888223589,True,True,False,True,False,0.11288789429981241,1.128878942998124,True
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,149,known_sigma,0.3,0.3,0.2934131736526946,0.3073852295409182,0.013972055888223589,True,True,False,True,False,0.1,1.0,True
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,149,unknown_block_2,0.3,0.3,0.2934131736526946,0.3073852295409182,0.013972055888223589,True,True,False,True,False,0.1128023912032512,1.128023912032512,True
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,150,known_sigma,0.3,0.3,0.29740518962075846,0.3073852295409182,0.009980039920159722,True,True,False,True,False,0.1,1.0,True
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,150,unknown_block_2,0.3,0.3,0.2874251497005988,0.3153692614770459,0.027944111776447123,True,True,False,True,False,0.11541212274787754,1.1541212274787753,True
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,151,known_sigma,0.3,0.3,0.2934131736526946,0.3033932135728543,0.009980039920159722,True,True,False,True,False,0.1,1.0,True
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,151,unknown_block_2,0.3,0.3,0.2934131736526946,0.30538922155688625,0.011976047904191656,True,True,False,True,False,0.1099217158465072,1.0992171584650718,True
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,152,known_sigma,0.3,0.3,0.2934131736526946,0.3073852295409182,0.013972055888223589,True,True,False,True,False,0.1,1.0,True
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,152,unknown_block_2,0.3,0.3,0.28542914171656686,0.3073852295409182,0.021956087824351322,True,True,False,True,False,0.10881720162919517,1.0881720162919517,True
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,153,known_sigma,0.3,0.3,0.29740518962075846,0.3033932135728543,0.005988023952095856,True,True,False,True,False,0.1,1.0,True
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,153,unknown_block_2,0.3,0.3,0.2934131736526946,0.3033932135728543,0.009980039920159722,True,True,False,True,False,0.11633532488200635,1.1633532488200633,True
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,154,known_sigma,0.3,0.3,0.2934131736526946,0.3033932135728543,0.009980039920159722,True,True,False,True,False,0.1,1.0,True
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,154,unknown_block_2,0.3,0.3,0.2934131736526946,0.3033932135728543,0.009980039920159722,True,True,False,True,False,0.1077978116750485,1.077978116750485,True
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,155,known_sigma,0.3,0.3,0.29740518962075846,0.3073852295409182,0.009980039920159722,True,True,False,True,False,0.1,1.0,True
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,155,unknown_block_2,0.3,0.3,0.29740518962075846,0.3073852295409182,0.009980039920159722,True,True,False,True,False,0.1097865646734811,1.097865646734811,True
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,156,known_sigma,0.3,0.3,0.2954091816367265,0.3033932135728543,0.007984031936127789,True,True,False,True,False,0.1,1.0,True
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,156,unknown_block_2,0.3,0.3,0.2954091816367265,0.30538922155688625,0.009980039920159722,True,True,False,True,False,0.10882622689897947,1.0882622689897947,True
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,157,known_sigma,0.3,0.3,0.2954091816367265,0.3073852295409182,0.011976047904191656,True,True,False,True,False,0.1,1.0,True
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,157,unknown_block_2,0.3,0.3,0.2954091816367265,0.3073852295409182,0.011976047904191656,True,True,False,True,False,0.11002023329678891,1.100202332967889,True
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,158,known_sigma,0.3,0.3,0.29740518962075846,0.3073852295409182,0.009980039920159722,True,True,False,True,False,0.1,1.0,True
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,158,unknown_block_2,0.3,0.3,0.29740518962075846,0.3073852295409182,0.009980039920159722,True,True,False,True,False,0.11449173532990202,1.1449173532990202,True
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,159,known_sigma,0.3,0.3,0.2934131736526946,0.3073852295409182,0.013972055888223589,True,True,False,True,False,0.1,1.0,True
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,159,unknown_block_2,0.3,0.3,0.2934131736526946,0.3073852295409182,0.013972055888223589,True,True,False,True,False,0.10333952473100569,1.0333952473100567,True
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,160,known_sigma,0.3,0.3,0.2954091816367265,0.3073852295409182,0.011976047904191656,True,True,False,True,False,0.1,1.0,True
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,160,unknown_block_2,0.3,0.3,0.2934131736526946,0.3073852295409182,0.013972055888223589,True,True,False,True,False,0.10951271089453733,1.0951271089453734,True
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,161,known_sigma,0.3,0.3,0.2934131736526946,0.3073852295409182,0.013972055888223589,True,True,False,True,False,0.1,1.0,True
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,161,unknown_block_2,0.3,0.3,0.2934131736526946,0.3073852295409182,0.013972055888223589,True,True,False,True,False,0.11195893498730117,1.1195893498730116,True
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,162,known_sigma,0.3,0.3,0.2954091816367265,0.3033932135728543,0.007984031936127789,True,True,False,True,False,0.1,1.0,True
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,162,unknown_block_2,0.3,0.3,0.2934131736526946,0.3033932135728543,0.009980039920159722,True,True,False,True,False,0.11186603644964176,1.1186603644964175,True
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,163,known_sigma,0.3,0.3,0.2954091816367265,0.3073852295409182,0.011976047904191656,True,True,False,True,False,0.1,1.0,True
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,163,unknown_block_2,0.3,0.3,0.2934131736526946,0.3073852295409182,0.013972055888223589,True,True,False,True,False,0.10886190065427069,1.0886190065427068,True
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,164,known_sigma,0.3,0.3,0.28542914171656686,0.3073852295409182,0.021956087824351322,True,True,False,True,False,0.1,1.0,True
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,164,unknown_block_2,0.3,0.3,0.28542914171656686,0.3073852295409182,0.021956087824351322,True,True,False,True,False,0.10925939605237903,1.0925939605237902,True
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,165,known_sigma,0.3,0.3,0.2934131736526946,0.3073852295409182,0.013972055888223589,True,True,False,True,False,0.1,1.0,True
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,165,unknown_block_2,0.3,0.3,0.2934131736526946,0.3073852295409182,0.013972055888223589,True,True,False,True,False,0.10956640644670683,1.0956640644670683,True
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,166,known_sigma,0.3,0.3,0.2934131736526946,0.3033932135728543,0.009980039920159722,True,True,False,True,False,0.1,1.0,True
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,166,unknown_block_2,0.3,0.3,0.2934131736526946,0.30538922155688625,0.011976047904191656,True,True,False,True,False,0.10684774296647193,1.0684774296647193,True
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,167,known_sigma,0.3,0.3,0.2934131736526946,0.3073852295409182,0.013972055888223589,True,True,False,True,False,0.1,1.0,True
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,167,unknown_block_2,0.3,0.3,0.2894211576846307,0.3073852295409182,0.017964071856287456,True,True,False,True,False,0.1094127196788687,1.094127196788687,True
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,168,known_sigma,0.3,0.3,0.2934131736526946,0.3073852295409182,0.013972055888223589,True,True,False,True,False,0.1,1.0,True
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,168,unknown_block_2,0.3,0.3,0.2934131736526946,0.3073852295409182,0.013972055888223589,True,True,False,True,False,0.11650004788225121,1.1650004788225121,True
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,169,known_sigma,0.3,0.3,0.29740518962075846,0.3033932135728543,0.005988023952095856,True,True,False,True,False,0.1,1.0,True
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,169,unknown_block_2,0.3,0.3,0.29740518962075846,0.3033932135728543,0.005988023952095856,True,True,False,True,False,0.11110017797351436,1.1110017797351435,True
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,170,known_sigma,0.3,0.3,0.2934131736526946,0.3033932135728543,0.009980039920159722,True,True,False,True,False,0.1,1.0,True
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,170,unknown_block_2,0.3,0.3,0.2934131736526946,0.31137724550898205,0.017964071856287456,True,True,False,True,False,0.12628569662982048,1.2628569662982048,True
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,171,known_sigma,0.3,0.3,0.2954091816367265,0.3073852295409182,0.011976047904191656,True,True,False,True,False,0.1,1.0,True
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,171,unknown_block_2,0.3,0.3,0.2954091816367265,0.3073852295409182,0.011976047904191656,True,True,False,True,False,0.10574899884791997,1.0574899884791995,True
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,172,known_sigma,0.3,0.3,0.2954091816367265,0.3073852295409182,0.011976047904191656,True,True,False,True,False,0.1,1.0,True
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,172,unknown_block_2,0.3,0.3,0.2934131736526946,0.3073852295409182,0.013972055888223589,True,True,False,True,False,0.1152836276586983,1.152836276586983,True
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,173,known_sigma,0.3,0.3,0.2934131736526946,0.31137724550898205,0.017964071856287456,True,True,False,True,False,0.1,1.0,True
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,173,unknown_block_2,0.3,0.3,0.2934131736526946,0.31137724550898205,0.017964071856287456,True,True,False,True,False,0.10947121528322382,1.094712152832238,True
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,174,known_sigma,0.3,0.3,0.29740518962075846,0.3033932135728543,0.005988023952095856,True,True,False,True,False,0.1,1.0,True
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,174,unknown_block_2,0.3,0.3,0.29740518962075846,0.30538922155688625,0.007984031936127789,True,True,False,True,False,0.10566802160388865,1.0566802160388864,True
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,175,known_sigma,0.3,0.3,0.2934131736526946,0.3033932135728543,0.009980039920159722,True,True,False,True,False,0.1,1.0,True
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,175,unknown_block_2,0.3,0.3,0.2934131736526946,0.3073852295409182,0.013972055888223589,True,True,False,True,False,0.10311863803483572,1.0311863803483572,True
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,176,known_sigma,0.3,0.3,0.29740518962075846,0.3033932135728543,0.005988023952095856,True,True,False,True,False,0.1,1.0,True
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,176,unknown_block_2,0.3,0.3,0.2934131736526946,0.3073852295409182,0.013972055888223589,True,True,False,True,False,0.11723248268136535,1.1723248268136535,True
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,177,known_sigma,0.3,0.3,0.2934131736526946,0.3073852295409182,0.013972055888223589,True,True,False,True,False,0.1,1.0,True
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,177,unknown_block_2,0.3,0.3,0.2894211576846307,0.3153692614770459,0.02594810379241519,True,True,False,True,False,0.11477580234145895,1.1477580234145894,True
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,178,known_sigma,0.3,0.3,0.2954091816367265,0.3073852295409182,0.011976047904191656,True,True,False,True,False,0.1,1.0,True
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,178,unknown_block_2,0.3,0.3,0.2934131736526946,0.3073852295409182,0.013972055888223589,True,True,False,True,False,0.11448699461188287,1.1448699461188288,True
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,179,known_sigma,0.3,0.3,0.29740518962075846,0.3033932135728543,0.005988023952095856,True,True,False,True,False,0.1,1.0,True
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,179,unknown_block_2,0.3,0.3,0.29740518962075846,0.3073852295409182,0.009980039920159722,True,True,False,True,False,0.10397144077243303,1.0397144077243303,True
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,180,known_sigma,0.3,0.3,0.29740518962075846,0.3033932135728543,0.005988023952095856,True,True,False,True,False,0.1,1.0,True
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,180,unknown_block_2,0.3,0.3,0.29740518962075846,0.3153692614770459,0.017964071856287456,True,True,False,True,False,0.11797659932178056,1.1797659932178055,True
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,181,known_sigma,0.3,0.3,0.2954091816367265,0.3073852295409182,0.011976047904191656,True,True,False,True,False,0.1,1.0,True
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,181,unknown_block_2,0.3,0.3,0.2934131736526946,0.3073852295409182,0.013972055888223589,True,True,False,True,False,0.11507820920328224,1.1507820920328222,True
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,182,known_sigma,0.3,0.3,0.2954091816367265,0.3073852295409182,0.011976047904191656,True,True,False,True,False,0.1,1.0,True
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,182,unknown_block_2,0.3,0.3,0.2934131736526946,0.3073852295409182,0.013972055888223589,True,True,False,True,False,0.11268274739402433,1.1268274739402433,True
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,183,known_sigma,0.3,0.3,0.2934131736526946,0.3073852295409182,0.013972055888223589,True,True,False,True,False,0.1,1.0,True
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,183,unknown_block_2,0.3,0.3,0.2934131736526946,0.3073852295409182,0.013972055888223589,True,True,False,True,False,0.11093441426273495,1.1093441426273494,True
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,184,known_sigma,0.3,0.3,0.2934131736526946,0.30538922155688625,0.011976047904191656,True,True,False,True,False,0.1,1.0,True
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,184,unknown_block_2,0.3,0.3,0.2934131736526946,0.30538922155688625,0.011976047904191656,True,True,False,True,False,0.11221544200219997,1.1221544200219997,True
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,185,known_sigma,0.3,0.3,0.281437125748503,0.3193612774451098,0.03792415169660679,True,True,False,True,False,0.1,1.0,True
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,185,unknown_block_2,0.3,0.3,0.281437125748503,0.32335329341317365,0.041916167664670656,True,True,False,True,False,0.1123378051089577,1.123378051089577,True
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,186,known_sigma,0.3,0.3,0.2894211576846307,0.3073852295409182,0.017964071856287456,True,True,False,True,False,0.1,1.0,True
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,186,unknown_block_2,0.3,0.3,0.28542914171656686,0.31137724550898205,0.02594810379241519,True,True,False,True,False,0.11928840489354293,1.1928840489354293,True
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,187,known_sigma,0.3,0.3,0.2934131736526946,0.3073852295409182,0.013972055888223589,True,True,False,True,False,0.1,1.0,True
paper_f3_jump__uniform__n500,paper_f3_jump,uniform,500,187,unknown_block_2,0.3,0.3,0.2934131736526946,0.313373253493014,0.01996007984031939,True,True,False,True,False,0.11963732279148712,1.196373227914871,True
